Name	C3
APBB2	0.563993168
ETS1	1.076881201
EML5	0.135927453
TYSND1	0.530944062
FGFR1	0.668569522
LINC00461	0.08895848
NOSIP	1.062794742
ATP9A	0.012889497
NEDD4L	0.797421577
RXRA	0.203890631
SEMA6D	2.94E-21
LHX6	0.194984369
RPL24	1.13454873
MGAT3	9.22E-20
BCL2	0.194933377
STK4-AS1	0.143093588
MLLT11	0.759754734
VWA5A	0.087777652
TFPI2	0.973914531
ECE2	0.293912152
DLX6	0.124232
DNM3	0.174735888
STK17A	0.852835266
CTDSP2	0.82889353
C15orf38-AP3S2	0.116069388
NUMA1	0.699847858
NEBL	0.030520964
ENHO	0.198005678
TNS3	0.484640395
ARHGAP26	0.332773784
SAMD9L	8.95E-21
REEP3	0.682659532
EGR4	0.083029609
RDH14	0.399630209
SLC25A29	0.13197334
MEX3C	0.594984136
CKMT1A	1.60E-21
ITGA2	0.437744622
ZSWIM5	0.072711509
KSR2	0.066781057
LONRF2	0.11333566
CYP1A1	0.002208791
ZNF532	0.554354508
ZNF865	0.343178813
CHML	0.853193682
RNF144B	0.046379898
ADAMTS13	0.026090189
ISLR2	0.023061048
PSMB9	0.854120843
AFAP1L2	0.349935557
LRCH2	0.108184842
RP4-798A10.7	0.193474139
LIFR	0.446985142
USP28	0.768627277
APBA1	3.53E-21
SEPSECS	0.281055239
NYAP1	0.154622939
APBB3	0.183214762
DHCR7	0.907232353
DOCK2	0.161657898
CKMT1B	1.49E-21
IFITM2	0.823022982
TCEB2P2	0.119252164
BUD13	0.996958881
MMAB	0.553605449
PKDCC	2.38E-12
AP1S2	0.546857677
C12orf29	1.043497147
RPS5	1.135065216
SAE1	1.138677343
RP11-426C22.6	0.095924626
ATF5	0.796945785
EPHA10	0.044425242
ZNF628	0.312499524
CTSC	1.108056741
CORO1A	0.307598059
AC004951.5	0.04026022
RP11-448G4.2	0.11902367
TXNRD1	1.192544275
PTPRN	4.06E-12
PGF	0.363221926
SSX6	0.086263652
SLC6A17	0.082411137
DUSP15	0.000410803
PITX2	0.232260794
GDA	0.315923447
RP11-76H14.2	0.174089519
RP11-313M3.1	0.006696027
H2AFX	1.284720186
RP11-438O11.1	0.011451316
SLC22A18	2.51E-17
EPG5	0.368571127
TMEFF1	0.210518976
RP11-396M11.1	0.13467015
TFCP2L1	0.044068885
BRSK2	0.171477843
NOXA1	5.51E-17
IER3IP1	0.890489517
PAFAH1B2	1.014425768
ELMO1	0.000163859
VCAN	0.218550592
MALAT1	0.802691193
SNCB	0.161571754
SLC10A5	0.135919319
TNIK	0.19118706
TCIRG1	0.649143852
NOV	0.09664594
SLC22A17	4.16E-21
PSMD11	1.14816072
DLG3	0.086892755
FAM53A	0.227634649
TAPBPL	0.131670118
FAM219A	0.315883067
EPN1	0.907948064
RTN1	0.123932985
DHX36	0.839390403
DNMT1	1.241989431
DUSP13	0.028012707
PPP1R3F	0.130044685
PIR	0.625547752
FAM124A	0.073824038
C15orf40	0.576973799
ZNF721	0.547007697
IREB2	0.570288114
BEGAIN	0.146777153
WNT5B	0.36248425
LRRC37B	0.273501781
ZNF92	0.488691678
UNC45A	0.751081615
C7	0.030914806
TPH2	0.026237712
BBS4	0.38296316
ENTPD5	0.286878753
DAPK1	0.25850354
HMGB1P21	0.11450452
MSX1	0.513127693
PMEPA1	0.268665835
PPCDC	0.478087456
DCUN1D3	0.260745902
YAP1	1.216261594
TUBG2	0.677092318
RP11-334C17.5	0.117398204
DNMBP	0.861815837
SLC27A3	8.72E-11
MMP24	0.429270439
MCF2L2	0.144836591
PPP2R3A	0.30243013
IFITM1	0.346345124
ANKMY2	0.693668646
P2RX6	1.86E-13
LRRC27	0.139056438
CHEK2	0.771774694
EIF2B5	0.747182628
GPM6B	0.005262602
NFATC1	0.166748658
COMMD8	1.001740787
SRSF12	0.184835066
MESP1	0.195552766
PSAPL1	0.005702265
SBNO2	0.656527724
CREG1	0.362136491
FILIP1	0.112694813
JAG1	0.362510128
NXT1	1.084064532
HMGCS1	0.875873402
NRCAM	0.002483124
TRIM28	1.139915702
ACRV1	0.229435089
ARHGEF12	0.767752141
STAG2	0.942740199
HDDC3	0.43937623
PDK3	0.338796784
CTSD	0.974718078
MATN3	0.363944359
OSR1	0.047908668
NBEA	0.196431974
PAQR6	0.008447376
SOCS1	0.214206236
TLX3	0.079530428
TMEM130	1.33E-07
SAMD3	0.041230132
LINC00205	0.252112671
KRT15	0.10695241
ZSCAN5A	0.45664078
LRRC49	0.340499077
RNF26	1.154629394
MTG1	0.448253388
COQ6	0.395418153
TRIM73	0.166147065
ADAP2	0.220736187
BDNF	0.286256047
DIO2	0.224278384
PTPRU	1.31E-06
PI4K2B	0.542110058
BHLHE41	0.149921405
INHBA	0.085896886
ADNP2	0.723730669
RPUSD4	0.971515252
CLDN10	0.152406313
BCL9L	0.719894522
ANXA7	1.045757603
DOC2A	0.201248053
PCDHA12	0.117382809
PIK3C3	0.322944384
SLC24A1	0.212493748
PRAF2	0.383078323
MRC2	0.600396023
IFITM3	1.27971722
IQGAP2	0.084061837
RP11-234A1.1	0.940705479
PMS2P4	0.272003064
LRRK1	0.342575318
CHRNA7	0.2162088
DLAT	1.110703346
IFT43	0.393497345
IRF7	0.219827834
TMEM37	0.273448671
ZW10	1.08217631
AP2S1	1.102159628
FBXO45	0.754164363
RNF215	0.348427576
MCCC1	0.37111764
GKN1	0.070479863
KCNAB2	0.347209581
GHDC	0.198187405
RBFA	0.965638073
FBXL5	0.537417868
WARS	0.748470268
KCNH2	3.16E-17
VAPB	0.543502768
MALT1	0.646852705
DDX10	0.878337519
EMID1	0.032530801
PRPF31	1.104349787
RAB38	0.353516291
RP11-467I20.3	0.011408693
GCLM	0.993217247
TMED3	0.667835705
RP11-29G8.3	0.524104316
RP11-575H3.1	0.121973927
TMEM128	0.446587389
CCBE1	0.317320626
SRPK3	2.46E-08
ZNF776	0.3550835
CBR3	0.229976039
BEX1	0.222921553
TMEM175	0.100460116
NOX5	0.022200432
FYB	2.27E-18
GADD45GIP1	1.134618877
DPY19L2P4	0.140380774
AKAP5	0.298250424
NSDHL	0.966271416
HMGA2	1.2814545
HTT	0.623541728
FZD1	0.118354124
NRP2	0.188412587
RP11-345J4.3	0.05216624
BSCL2	0.262780693
IGSF9B	0.112016152
ABHD2	0.539831392
P2RY2	0.024910646
MYL5	0.088949204
TSGA10	0.151752586
SYN1	0.017397143
DDX6	0.904498561
RPL18	1.130736081
CCDC92	0.115929027
PHC3	0.3501749
MAPRE3	9.60E-07
SCG5	0.002458009
FURIN	0.543592746
DAB2IP	0.076326809
RAB11FIP3	0.368136279
ABT1	0.947021652
NR4A3	0.076325992
RPS26P6	1.134610195
COL4A5	0.343017867
TRANK1	0.038432418
NUP153	1.147190487
TTYH2	0.193424069
WDR19	0.399486049
GLIS2	0.477491608
HPRT1	1.30879542
RAD54L	1.2312767
DCPS	0.993239612
MIPEP	0.494539175
CSNK1G2	0.876694002
HOXA9	0.094454816
TSHZ1	0.152526737
AC091633.2	0.040369373
TIMM21	1.058427892
SERPINB9	0.624568681
RNF181	0.986497834
SDSL	0.279999324
REEP1	0.048265651
SLIT2	0.319903746
RPL13A	1.129780113
SULT4A1	0.111150379
MVK	0.371665204
IGF1R	0.238278165
ZBTB33	0.529714557
COMP	2.18E-21
CATSPER2P1	0.288874497
CDK5R2	0.106748514
MRPL47	1.130119167
MBD2	0.646430912
TCTA	0.421283794
SERTAD1	0.478264085
RP11-475I24.3	0.247390373
JUNB	0.663333938
F2R	0.73636904
MLLT1	0.744148131
NTNG2	0.110614229
MST1P2	0.099712453
ZNF704	4.62E-21
AP000253.1	0.097503361
ZSCAN5C	0.153646119
DNM1	0.495504825
CDS1	4.12E-10
HMGN4	1.11358368
MAN2B2	0.107127001
ARHGAP4	0.432065221
THOC2	0.852184616
FHL2	0.826480462
SIGIRR	0.260567896
RIPPLY2	0.127438692
CTC-378H22.2	0.039676567
DNMT3A	0.303016386
HMGN5	0.728413517
CISH	4.01E-08
GPR157	0.131806132
GBP2	1.24E-20
NAGLU	0.231173455
SLC45A1	0.193511024
ABCA9	1.72E-21
HDAC11	0.005242383
HEY2	2.75E-11
GPRC5A	0.970007926
HLA-F	0.153833303
ZNF365	0.054863956
FAM122B	0.938578946
ALDH2	0.457154931
SLC12A8	0.139061106
BEND6	0.262540063
SLC26A1	0.116234334
FBXO2	0.331548633
ZNF367	0.942884293
PTER	0.614205236
TMEM221	0.112833607
SARNP	0.425957106
DAAM1	0.067841638
IFT46	0.464145104
KIAA0040	2.42E-21
TMEM136	0.522271581
MAGEA6	0.083036661
ZNF614	0.411390782
ANKRD6	0.078606643
C1orf159	0.384369998
TMEM200A	0.049137272
ZNF300	0.437524548
PRMT1	1.166441271
EIF4G1	1.094524003
RP11-20D14.6	0.131344183
SLC35D3	5.43E-21
MTMR1	0.735356148
MKNK2	0.709218421
GNPDA2	0.468627993
PDE4DIP	0.133194371
RP11-211N8.2	0.233525312
TIMM17B	0.831552297
C17orf75	0.87379324
ARC	0.159817189
CD276	0.493754864
RP11-818F20.5	0.354349409
SEMA3A	0.66376152
CHEK1	1.290625396
SPTBN5	0.096001954
TTC8	0.437172541
ACSM4	0.037128428
ATP5A1P7	0.045449651
ZNF460	0.244567217
ARCN1	1.047866456
TIMM8B	0.816290663
OAF	0.479744381
TBC1D8	0.384991229
PTPRD	0.067769332
RNPC3	0.490384926
SNORD104	0.09665174
SLC1A1	2.08E-15
ZNF469	0.010058682
RPL10	1.131570425
DYM	0.464934327
NKX6-1	0.212658701
C19orf43	1.092290014
BANF1	1.151503682
QTRT1	0.913893967
KHK	0.459161876
RP11-496I9.1	0.001143534
COMMD4	1.04031607
SLC10A3	0.703341837
SPOCD1	0.099355743
FXYD1	0.012163648
TM2D1	0.376588493
IFIT5	0.54519967
DUS3L	1.086895135
FAM127B	0.851174803
GCHFR	0.391640829
ABHD14B	0.713160054
RP11-589F5.4	0.245197996
CBR3-AS1	0.017091864
WDR1	1.036292072
C16orf45	0.224546869
STK32A	1.79E-19
MIR15A	0.010733122
LIAS	0.727731225
SLC4A1AP	0.904623915
MAP3K11	0.740020769
SCRIB	0.910925364
SPRYD7	0.555027353
RP11-657O9.1	0.065202084
RPL34	1.130439111
ZNF584	0.589931484
ANXA6	0.575988509
ESRP2	1.82E-20
STK11	0.737440741
NPFFR2	0.148301802
SERTAD4	0.026650909
AC016831.7	0.267173618
LDHAP7	0.103918654
SIRT3	0.32383727
OTX1	0.346808712
PDE4C	0.000215732
SIK3	0.528950044
PAX9	0.163151075
MAPT	0.100430368
PQLC1	0.557936085
AC009302.2	0.49025177
FAM219B	0.366535457
ARL5B	0.679362709
SYNM	0.477678041
CRMP1	0.265319429
ZMYND10	0.135694962
ETV6	0.306330304
PACRGL	0.559300433
PRRT3	0.100435112
HINFP	0.384278892
ZNRD1	1.046148191
KB-1460A1.1	0.093534803
SIPA1	0.734585096
TIFA	0.536341191
TRMT1	1.10394484
SLC5A2	0.065389587
TC2N	1.40E-21
RCN2	0.953307118
MAGEA12	0.000817122
RP1-27O5.3	0.020454147
BLM	0.829840975
ARID3B	0.54237849
PRR5	0.089839118
ARHGAP24	0.100128493
SYT17	0.069788892
RPS3AP47	0.859548763
RNASEL	1.75E-06
GADD45A	0.991010867
UCHL1	1.013401489
GFM1	0.779858532
STK32C	0.606498976
TMEM164	0.379022922
RPS25	1.135938626
LINC00470	0.050084952
C2orf15	0.105200191
PLCH1	0.076058502
RCAN2	2.25E-21
GS1-124K5.2	0.185364322
RP11-603J24.17	1.203981817
GNB1L	0.66469628
TCF7L1	0.084020585
ITCH	0.857595865
PLEKHN1	0.289438153
SERPINE2	0.533576293
RPS26P3	0.955439568
PGBD5	0.050840278
CTDP1	0.589920579
BMI1	0.988109606
SLC35B2	0.902716621
LETM1	0.935430767
MAGEA3	0.066912734
UNC5A	0.09807445
MAP6	0.022451567
CD83	0.743774328
RP11-598F7.5	0.038986213
ATP5I	1.082685883
DBNL	0.692092071
HRASLS	0.33247283
AKR1B15	0.071058351
TTC19	0.634460528
RASGRP3	0.092466421
ZSCAN12	0.314386426
CEND1	0.037576984
CERS4	0.001350769
C4BPB	0.242916402
P4HA2	0.198573271
SLAIN1	0.273362112
FKBPL	0.574524154
CTSK	6.32E-20
MUC1	2.77E-10
FN1	0.647148828
AOX1	0.382551064
PTPN13	0.163865725
ZNF358	0.445097245
OCIAD1	0.926223158
RAET1G	0.120142945
REPIN1	0.7506616
BCRP2	0.127078398
TTPA	0.140510365
HOXD1	0.086548899
PPFIBP1	0.667295023
LAMA3	0.400930755
WWC2	0.978381411
RP11-424C20.2	1.3383491
BST2	0.542942472
POLL	0.441745166
ACSL5	0.190540193
KIAA0408	0.053737929
SHMT1	0.992569327
NID2	0.139570926
TRIP10	1.148862987
ZNF432	0.287542095
ZFP36L1	1.022029776
BTBD1	0.935058488
TMEM86A	4.18E-21
TUBA8	0.063710972
CBFA2T3	2.05E-18
AP2M1	1.098988337
SERTM1	0.057049332
ZCCHC4	0.546782044
KLHL5	1.000408052
MYNN	0.480215764
CNTNAP3B	0.197230016
RP11-488C13.1	0.168962579
SEC62	0.7082477
BEND4	0.133611498
SLC16A13	0.271364387
RP11-2J18.1	0.056010114
KIAA0319	0.226796269
TSPAN33	0.375123493
TMEM109	1.091861941
DGKQ	0.174554527
ACAA1	0.567758719
MME	0.329200463
AEN	0.97522133
RAP1GAP	0.017582801
CSAG1	1.40E-06
YKT6	0.974311541
CABLES1	0.126620275
ZMYND8	0.637588979
PDE8A	0.707433878
CGA	2.27E-21
CAPSL	0.049861322
CCDC115	0.521270561
FBXO22	0.76015488
RPS15	1.133712253
SLC22A23	3.85E-21
GJA1	0.909864627
ABCB6	0.397492357
KCNMB4	0.179948002
ZNF658B	0.153579435
PARP9	0.204053251
LGR4	0.372556055
TMEM5	0.535314725
RP4-631H13.6	0.079882295
TNFRSF10C	0.133162758
PRSS36	0.08445686
TPBG	0.310154157
HAS3	0.574937817
RPL41	1.130331138
ZSCAN22	0.273136979
RTBDN	0.133242548
NGEF	0.362097296
RAVER1	1.015894379
ZNF132	0.169209479
HAUS7	0.198137476
FAM200B	0.536644673
HTATIP2	0.756210545
MXRA8	2.10E-09
LLPH	1.048092311
ZNF709	0.142449029
RP11-326C3.11	0.189042994
RP11-467L13.5	0.227406646
FAAH	1.11E-17
SIPA1L3	0.542844309
RP11-253E3.1	0.094366686
PSMD2	1.14784243
GPAM	0.475420427
HDAC9	0.380532399
SULT1A4	0.373536463
ZNF649	0.356293807
SLC9B2	0.434185081
COG7	0.276730334
CTB-31O20.2	0.364559863
ZNF256	0.355517823
CD99L2	0.487062242
RP11-744H18.1	0.005141662
P2RY6	5.45E-11
GP1BA	0.167650716
CCDC102A	0.590915348
VAMP8	0.576155054
ITGAM	0.162292267
ZSWIM7	0.409717902
NECAB2	0.087441143
PCBP3	0.096200687
TTC5	0.47051956
HOMER2	0.320832238
ATL1	0.070659224
HOXB9	0.753594989
MFGE8	0.700346687
LENG8	0.706715147
CNTNAP4	0.030984155
PITPNM1	0.694053913
TMEM231	0.452270295
ISL2	0.348039075
TLN2	0.207826756
CHEK2P2	0.033943622
TAF9B	0.92404176
LRRC29	0.097023155
PPP1R3G	0.222309111
ALDH3B1	0.247317844
ZNF525	0.223506225
DMXL2	0.431835929
LRRC15	3.13E-21
PCDH1	2.72E-21
RPL13AP25	0.987833684
EFHD1	2.54E-21
TXNDC9	0.945685336
TCL6	0.010879509
HYOU1	1.048726511
ZNF416	0.313446668
ZCCHC12	0.097098785
PDZD7	0.085814061
PADI1	0.192608927
CD163L1	0.170506044
WNT9A	0.121812595
ABCB9	0.197078829
SLC25A43	0.536154737
SNN	0.032572108
KCTD15	0.326066453
STOML1	0.154222243
CRELD1	0.024455542
U2AF2	1.116577094
ISG20	0.185234446
POLR2H	1.03418696
TRIM26	0.691043131
MSMO1	0.659931256
SYP	0.180254319
WFS1	0.368743276
NRP1	0.565535087
IRF9	0.087451342
FKBP1B	0.278614197
SLC5A10	0.037116635
G6PC3	0.943943847
NEIL1	0.100180056
CTBS	0.294331177
CCND3	0.710137537
TNFRSF10D	1.024578846
KNDC1	0.031065012
BST1	0.046562709
IGFBPL1	0.238658886
CHKA	0.740666862
GAP43	1.07E-13
NOP14-AS1	0.104637599
HES2	9.71E-12
PNKP	0.679827727
ARHGDIG	4.99E-21
TIPARP	0.685353951
DEK	1.221482773
PEX7	0.238404383
HENMT1	0.463099779
SART1	1.067620629
ZNF667	0.100893211
KLF4	0.175531706
FEN1	1.326058493
SMAD4	0.436147167
TMEM8B	7.37E-13
DYNC2LI1	0.254471928
RP11-1149O23.2	0.531384943
USP18	0.267342468
LINC00176	0.100356375
KDM4A	0.595293124
UXS1	0.829714557
CARD18	0.056571586
ATP1A3	0.321625905
GS1-259H13.2	0.150566156
TRIM8	0.769132753
SLC41A1	0.701492417
MLLT3	0.194917012
STAG3L4	0.467208844
RP11-466H18.1	1.134020711
CITED2	0.843808107
ZFAND6	0.728344175
CNPY3	0.908754837
AC007879.5	0.196034911
MUC15	8.39E-18
ABHD15	0.377384714
RASL10A	0.134034875
NHSL2	0.080558721
UBOX5	0.261845414
AGAP6	0.552247362
KIAA1211	0.142078724
FLT3	0.097755216
ST6GALNAC5	0.040270805
RP11-16P6.1	0.277145166
OTUD7A	0.074420479
PANX2	0.188559471
SLC28A3	1.26E-16
ARHGAP27	0.272089847
SPCS2	0.918692049
HS3ST3A1	0.247858435
TSPAN13	0.176075686
TIMELESS	1.256876737
DCUN1D5	1.246957644
PREB	0.902549904
GAB3	0.146270856
EMILIN1	2.26E-21
TMEM59L	0.069508855
FBRSL1	0.505958748
MESDC2	0.770170562
DKC1	1.262090362
ZNF83	0.317171385
GPR158	0.062994816
RP11-480I12.5	0.08036357
LRRC28	0.262676045
TRIM2	2.20E-12
ECI1	0.807967059
GOLGA5	0.601233615
STX12	0.330290958
PKP3	0.363800469
PIGU	0.811857009
RP11-303E16.2	0.751658132
ZNF274	0.672141362
SLC10A4	0.224310681
ACSL1	0.08651576
LPXN	0.01703958
ZNF583	0.217925633
RP1-102E24.6	0.114018087
AGAP11	5.41E-21
GS1-124K5.4	0.275122515
RP5-902P8.10	0.157475206
CAMKK2	0.517315368
DHCR24	1.034076223
RHOXF2B	0.081190202
RP11-111F5.2	0.187052253
IFI35	0.701824382
RP5-1028L10.1	0.055903294
PTGR1	0.874518707
SLC10A7	0.241741834
ALG9	0.338091283
C19orf68	0.376333176
ADORA1	0.215808901
SKP1P1	0.199716136
C19orf48	1.248257669
STAMBP	0.561483146
PSMB10	0.90638062
RP11-337C18.4	0.011900951
RPL24P2	0.59168445
MRPS11	0.869030237
TICAM1	0.454935602
CIB1	1.029273161
RCAN3	0.260622112
TMEM150A	0.082188526
GSTA4	0.120253243
CAMK1G	0.071067082
GOLPH3	0.704537099
CCDC9	0.542644867
LPAR2	0.221380839
EML3	0.651128843
GCNT2	0.52826307
CYR61	1.41706533
FUNDC1	0.787333786
C5orf64	0.006893662
PRICKLE4	0.081136046
WDR47	0.442524788
RUNDC3A	0.016711654
TMEM110	0.231752692
RP11-384P7.7	0.06591636
RP11-124N3.3	0.043809388
C7orf61	0.209449164
ATP6V1C2	2.16E-21
SLC30A9	0.782769049
ZNF559	0.40418961
NDRG3	0.813811605
FAM210A	0.723808401
MSL2	0.595599136
F11R	0.45882901
GTF2F2	0.965075441
PGBD1	0.584662657
RP11-873E20.1	0.065093966
LIPG	0.299123477
ADD3	0.323509146
SERINC3	0.818748756
TMEM19	0.670203357
ROBO4	0.21203396
NOTCH3	3.11E-21
MFSD7	3.77E-14
SNRNP48	0.724663582
TRIM21	0.607733619
MRPL46	0.974946889
LAP3	0.976047136
CLEC2D	0.172735342
FOXF1	0.097320283
EIF4B	1.117504335
CSPG5	0.287189737
SCG3	5.68E-21
UACA	0.803679042
NUCB2	0.306168561
FAM98A	0.971552967
ZNF45	0.559717329
TSPAN9	0.229311595
CBX4	0.314087315
AC091729.9	0.306306191
TRPM8	0.049494036
RP11-802E16.3	0.608456876
RP11-134E15.2	0.456185226
PTPRG	0.401276514
TSEN34	0.934142914
NOXO1	0.012358431
CCM2	0.493364938
PPP1R21	0.469662844
RPS3AP26	1.131208339
RPS19P3	0.168509014
FMO4	0.102533618
KCNJ6	2.50E-12
ATP9B	0.300316253
PLCB3	0.840320794
DPP9	1.037382321
CCNH	0.920912761
OBSL1	0.107745796
TNFAIP8L3	9.04E-13
TMEM63C	3.45E-21
ACOT11	0.097773128
SNRNP27	0.818680353
SNHG12	0.908143371
VEZF1	0.743799274
PIGO	0.414030384
RASSF7	0.588190381
IL22RA1	0.217948978
RMND5B	0.498104863
SLC35A3	0.411330816
ZFHX3	0.284408375
ARL14	0.21505336
C16orf72	0.613854305
ZBED1	0.477532705
KBTBD8	0.30982279
GM2A	0.409268119
PPP1R14BP2	0.097511134
KLHDC8B	0.120689268
KIAA1107	0.127467388
KTN1-AS1	0.414004036
CEBPD	0.218399388
ANAPC4	0.837717062
RPS11	1.132039667
LA16c-306E5.1	0.029754959
TRIM27	0.87872039
ATXN3L	0.030748214
SNORD3A	0.676598836
GPR3	0.522714095
SNX17	1.024871768
CYP39A1	0.052543047
AP3S2	0.176651324
TOX2	0.425092975
RP11-510I6.2	0.011393736
SREBF2	0.693585362
CBLN3	0.079581966
DOK3	0.29853001
ISM1	0.154339975
PGAP2	0.348708858
RPS6KB2	0.818098421
MTA3	0.433837172
RPL7AP30	0.009274345
HEATR5B	0.363229836
MINPP1	0.682657992
NR1D1	0.218679341
POLD1	1.288337704
FASN	1.019018528
EIF1AD	0.837526763
MEIS2	0.414641498
RP11-304M2.5	0.322419949
AP3B2	2.07E-10
CYP26A1	0.101394275
RPS9	1.133284562
ABHD11	0.504441378
OGG1	0.613814547
SUSD4	0.033076736
SLC37A2	0.173243827
MTDH	0.956989619
INTS7	0.77750691
FAM110C	5.97E-12
AIMP1	0.924774718
TMCO4	0.199421536
DYNC1H1	1.043945356
DENND1A	0.428846955
CNOT10	0.843615292
RIBC2	0.242500267
C6orf89	0.552921009
ANKRD5	0.251174226
HAT1	1.203887531
EXOSC10	1.01651374
PPP2R3C	0.649377299
SCGB1A1	0.014501142
MSH2	1.283570824
CAMK2N1	1.78E-16
ATP6AP2	0.840456377
ZFAND5	0.626722202
AGRN	0.959934734
KCNJ2	0.078867113
RYK	0.919742869
NKX2-1	0.206005462
UBR5	0.788340855
TRAM1	0.953342249
LSM4	1.139552595
TXN	1.141230327
PJA1	0.443061699
KIAA1919	0.291180149
ZNF550	0.342270348
KRT2	0.005619539
ZBTB39	0.440594336
CALR	1.124389987
ZNF275	0.291889911
FGD1	0.390748352
C5orf22	0.634054221
GTF3C2	0.933346185
DCAF15	0.96132846
POLR2E	1.135350224
ZYG11B	0.407202671
PHF23	0.846230164
HBP1	0.088444145
PIK3C2A	0.615351549
SH3GLB2	0.736946078
PRPF6	1.018401991
CYB5R3	0.888598819
CALCRL	0.201500234
PPP5C	1.009940088
HOMER3	0.71376313
CTNNA1	1.044405579
KIF22	1.240439175
WBSCR16	0.734565392
CLPTM1	0.915166437
LARS	1.099070271
SECISBP2L	0.221832663
RHBDD2	0.569894936
SRPR	0.978128968
MPDU1	0.965215475
NAB2	0.509248738
VASP	0.969274044
ERLIN1	1.174069224
ING5	0.562426461
ERBB2	0.391565854
DAPK3	0.813073745
HM13	0.880507555
MED20	0.747601376
BPNT1	0.606168806
LOXL2	1.098442348
ZNF652	0.232739707
ELF1	0.403678849
SORBS3	0.802994871
MGLL	0.139797677
KRT8	1.230788297
C9orf80	0.681854103
CBLB	4.38E-10
NSMAF	0.873748203
ARHGAP1	0.610182877
ELL	0.450783751
ANK2	0.131094476
NDRG2	1.01E-08
EHBP1	0.650586916
VGLL4	0.251259916
ZNF641	0.223273635
MARK2	0.528493067
JAM3	0.055469327
INPP5B	0.325984871
ANO3	0.000623714
HPCAL1	0.723138125
SOX4	0.136598302
TAGLN2	1.040403661
AP3D1	0.95602682
ST7L	0.352137507
WDR6	0.928063532
DHX34	0.667078634
UNC93B1	0.51987322
ELP3	0.686624853
C1orf144	0.924912672
