Name	C4
CPEB1	1.56E-21
SQLE	0.896781672
GSTO2	0.602978532
FAM127C	2.58E-15
FIG4	0.460017985
VMA21	0.591650509
ENOX1	0.026997547
RP11-620J15.1	0.1170456
DHTKD1	0.52537103
COLEC12	2.61E-16
MSRB3	5.56E-10
IRF5	0.293250444
TESPA1	0.055708371
SLC25A45	0.319647683
MICALL2	0.59298833
OPRL1	0.123828328
FNDC5	0.101165287
GS1-358P8.4	0.419491533
PCDHAC1	0.060490758
GNG2	0.049624612
CTNND2	0.040985813
MBOAT2	0.366201241
PDE4B	0.089257655
TBC1D19	0.224302183
DYNC1I1	0.078264582
ESR2	0.151508905
SESN3	0.192365133
TEAD2	0.243030538
PLA2R1	0.263929888
FDFT1	1.002532562
IFI44	0.104272421
HSBP1L1	0.895072566
IDH2	0.943812549
SERPINA3	0.102921518
MDGA1	0.010162951
STAC2	3.47E-21
RPL35A	1.043355186
PANX1	0.508570705
HOXA13	0.50486876
DPAGT1	0.927337704
ZDHHC1	0.280051591
EDEM2	0.58234584
SDHD	0.995447042
KSR1	0.223820457
C1QTNF2	0.071680797
FDXR	0.597524184
FUCA1	0.867926116
RP11-283G6.3	0.211948694
LRRC63	0.009890953
CCDC121	0.252394231
PCDHA11	0.051733176
LRRC1	0.684248849
POU6F2	0.062085149
RASSF3	1.014761808
GCNT3	0.85398824
RP11-25K19.1	0.066088809
APBB2	0.482073225
ETS1	0.140668283
EML5	0.208705064
TYSND1	0.595112122
FGFR1	0.121590088
LINC00461	0.032763038
NOSIP	0.895822922
ATP9A	0.667697525
NEDD4L	0.589653053
RXRA	0.43160802
SEMA6D	2.31E-12
LHX6	0.08856759
RPL24	1.048670233
MGAT3	0.311546455
BCL2	0.209900144
STK4-AS1	0.150391019
MLLT11	0.056779192
VWA5A	0.195884809
TFPI2	6.20E-21
ECE2	0.312580513
DLX6	0.045883035
DNM3	0.13279519
STK17A	0.438510352
CTDSP2	0.890468633
C15orf38-AP3S2	0.186728472
NUMA1	0.843722553
NEBL	0.502348942
ENHO	0.084377704
TNS3	0.61079321
ARHGAP26	0.521423503
SAMD9L	0.095773895
REEP3	0.616524533
EGR4	0.137270309
RDH14	0.504089966
SLC25A29	0.308456424
MEX3C	0.583588445
CKMT1A	0.862327645
ITGA2	0.66835254
ZSWIM5	0.400283359
KSR2	0.187833289
LONRF2	0.17731751
CYP1A1	0.211273725
ZNF532	0.201470174
ZNF865	0.42477325
CHML	0.425727936
RNF144B	0.089239853
ADAMTS13	0.25980891
ISLR2	0.01022059
PSMB9	0.47959023
AFAP1L2	0.210522282
LRCH2	1.37E-21
RP4-798A10.7	0.233267901
LIFR	1.74E-12
USP28	0.458815712
APBA1	0.148661532
SEPSECS	0.424225723
NYAP1	0.116282298
APBB3	0.323006444
DHCR7	0.92445042
DOCK2	0.092155847
CKMT1B	0.772084288
IFITM2	0.648162217
TCEB2P2	0.09635849
BUD13	0.690233599
MMAB	0.678050516
PKDCC	0.684243652
AP1S2	0.395348796
C12orf29	0.673676798
RPS5	1.051057013
SAE1	0.981958184
RP11-426C22.6	0.155515494
ATF5	0.738461336
EPHA10	0.380937491
ZNF628	0.333097677
CTSC	0.756975119
CORO1A	0.412609143
AC004951.5	0.13778433
RP11-448G4.2	0.167318313
TXNRD1	0.939759667
PTPRN	0.052467702
PGF	0.166401075
SSX6	0.059155706
SLC6A17	3.33E-21
DUSP15	0.118856934
PITX2	0.241484176
GDA	0.626599519
RP11-76H14.2	0.206322491
RP11-313M3.1	8.88E-10
H2AFX	0.953432151
RP11-438O11.1	0.020699055
SLC22A18	0.841997187
EPG5	0.375255975
TMEFF1	1.87E-21
RP11-396M11.1	0.085823873
TFCP2L1	0.363682467
BRSK2	0.171778049
NOXA1	0.650122453
IER3IP1	0.859516692
PAFAH1B2	0.832574537
ELMO1	0.065830269
VCAN	0.11869986
MALAT1	1.008987498
SNCB	0.015261208
SLC10A5	0.322373973
TNIK	0.674161019
TCIRG1	0.831729192
NOV	0.156592079
SLC22A17	1.10E-21
PSMD11	0.924304071
DLG3	0.899958859
FAM53A	0.212465585
TAPBPL	0.481955122
FAM219A	0.30754204
EPN1	0.892645376
RTN1	0.063584795
DHX36	0.580872145
DNMT1	0.872423704
DUSP13	0.089045488
PPP1R3F	0.188362736
PIR	0.401788191
FAM124A	0.053385647
C15orf40	0.496388274
ZNF721	0.491983667
IREB2	0.612560898
BEGAIN	0.13363064
WNT5B	0.12744422
LRRC37B	0.306262249
ZNF92	0.550848147
UNC45A	0.765561325
C7	0.065921207
TPH2	0.042603088
BBS4	0.362082905
ENTPD5	0.445624347
DAPK1	0.300856256
HMGB1P21	0.14610791
MSX1	0.315955297
PMEPA1	0.396320654
PPCDC	0.478392416
DCUN1D3	0.521725593
YAP1	0.785272654
TUBG2	0.430523311
RP11-334C17.5	0.212748204
DNMBP	0.714637959
SLC27A3	0.405151805
MMP24	0.381470942
MCF2L2	0.079451515
PPP2R3A	0.129008718
IFITM1	0.643174334
ANKMY2	0.667801228
P2RX6	0.101683581
LRRC27	0.235338569
CHEK2	0.500206889
EIF2B5	0.801966082
GPM6B	0.146230549
NFATC1	0.187371201
COMMD8	0.609973464
SRSF12	0.029565626
MESP1	0.23070739
PSAPL1	0.111611117
SBNO2	0.653575438
CREG1	0.872781732
FILIP1	0.046248732
JAG1	0.732291289
NXT1	0.75865989
HMGCS1	0.939212865
NRCAM	0.201901635
TRIM28	1.021498182
ACRV1	0.18574732
ARHGEF12	0.887739592
STAG2	0.826543649
HDDC3	0.781423719
PDK3	0.422109116
CTSD	1.032279199
MATN3	0.119255588
OSR1	0.259643881
NBEA	0.120491758
PAQR6	0.340587622
SOCS1	0.162714875
TLX3	6.28E-21
TMEM130	0.01138334
SAMD3	0.098518836
LINC00205	0.270820696
KRT15	0.207452283
ZSCAN5A	0.269467604
LRRC49	0.212479925
RNF26	0.800430955
MTG1	0.36432909
COQ6	0.394099161
TRIM73	0.393334103
ADAP2	0.181285602
BDNF	0.075850686
DIO2	3.83E-21
PTPRU	0.466578137
PI4K2B	0.618977998
BHLHE41	0.498295275
INHBA	0.046594896
ADNP2	0.527656166
RPUSD4	0.851816348
CLDN10	0.065122604
BCL9L	0.70351859
ANXA7	0.973576885
DOC2A	0.217432576
PCDHA12	0.039485191
PIK3C3	0.332789649
SLC24A1	0.350182615
PRAF2	0.183142754
MRC2	0.017692257
IFITM3	0.856586967
IQGAP2	0.545817892
RP11-234A1.1	0.959948835
PMS2P4	0.26812054
LRRK1	0.463014116
CHRNA7	0.147777182
DLAT	0.857305099
IFT43	0.382567821
IRF7	0.558590239
TMEM37	0.276727403
ZW10	0.646936379
AP2S1	1.012251101
FBXO45	0.590283003
RNF215	0.288379161
MCCC1	0.659018853
GKN1	0.008015206
KCNAB2	0.438359735
GHDC	0.668634548
RBFA	0.717006718
FBXL5	0.5859415
WARS	0.704791589
KCNH2	0.360145044
VAPB	0.662419429
MALT1	0.430939177
DDX10	0.492435029
EMID1	0.045635449
PRPF31	0.894458769
RAB38	0.097883537
RP11-467I20.3	0.019200524
GCLM	0.465485588
TMED3	0.87788109
RP11-29G8.3	0.814943776
RP11-575H3.1	0.072236142
TMEM128	0.603390663
CCBE1	0.012609461
SRPK3	0.218779425
ZNF776	0.373881529
CBR3	0.225206288
BEX1	0.039372761
TMEM175	0.416065325
NOX5	0.012026994
FYB	3.77E-20
GADD45GIP1	0.954989728
DPY19L2P4	0.086426965
AKAP5	0.218252285
NSDHL	0.784336319
HMGA2	0.250526229
HTT	0.582653403
FZD1	0.274563455
NRP2	0.195618808
RP11-345J4.3	0.203742916
BSCL2	0.511578387
IGSF9B	0.293625665
ABHD2	1.037211397
P2RY2	0.27371602
MYL5	0.429144959
TSGA10	0.261354284
SYN1	0.056742967
DDX6	0.887100743
RPL18	1.047798102
CCDC92	0.353057105
PHC3	0.396693704
MAPRE3	0.508265598
SCG5	0.295130534
FURIN	0.811745887
DAB2IP	0.564984542
RAB11FIP3	0.506082176
ABT1	0.706331381
NR4A3	0.101263041
RPS26P6	0.991071667
COL4A5	1.94E-21
TRANK1	0.230136917
NUP153	0.674473044
TTYH2	0.152773828
WDR19	0.292316984
GLIS2	0.31786675
HPRT1	0.857061747
RAD54L	0.511238024
DCPS	0.849143681
MIPEP	0.756687842
CSNK1G2	0.890842193
HOXA9	0.325295339
TSHZ1	0.455796836
AC091633.2	0.090747971
TIMM21	0.657346282
SERPINB9	0.439001617
RNF181	0.886472344
SDSL	0.441901133
REEP1	0.1303618
SLIT2	9.99E-10
RPL13A	1.051977653
SULT4A1	0.021109166
MVK	0.482081175
IGF1R	0.393986811
ZBTB33	0.604028804
COMP	0.077369133
CATSPER2P1	0.437720786
CDK5R2	0.111878761
MRPL47	0.963355294
MBD2	0.59968942
TCTA	0.756972622
SERTAD1	0.479735432
RP11-475I24.3	0.127134557
JUNB	0.912956239
F2R	0.163404041
MLLT1	0.717883257
NTNG2	0.056315556
MST1P2	0.276024406
ZNF704	0.249499185
AP000253.1	0.148922993
ZSCAN5C	0.128879235
DNM1	0.301974458
CDS1	0.706809752
HMGN4	0.886524574
MAN2B2	0.426718857
ARHGAP4	0.604462395
THOC2	0.817976021
FHL2	0.737326678
SIGIRR	1.037743582
RIPPLY2	2.56E-21
CTC-378H22.2	0.070582163
DNMT3A	0.362553617
HMGN5	0.500027133
CISH	0.38658651
GPR157	0.463249124
GBP2	0.24160851
NAGLU	0.647608785
SLC45A1	0.097376936
ABCA9	0.067240173
HDAC11	0.408765133
HEY2	0.093848308
GPRC5A	0.946507154
HLA-F	0.358492327
ZNF365	0.022214204
FAM122B	0.758276783
ALDH2	1.123202612
SLC12A8	0.473636172
BEND6	0.034155481
SLC26A1	0.36406014
FBXO2	0.148604589
ZNF367	0.553399416
PTER	0.706636083
TMEM221	0.077113789
SARNP	0.363764998
DAAM1	0.383096394
IFT46	0.419911525
KIAA0040	0.591364992
TMEM136	0.148156146
MAGEA6	0.027031149
ZNF614	0.281465905
ANKRD6	0.03545903
C1orf159	0.373766921
TMEM200A	0.219210509
ZNF300	0.123837251
PRMT1	0.968781714
EIF4G1	1.01001713
RP11-20D14.6	0.181544181
SLC35D3	0.279284004
MTMR1	0.588128866
MKNK2	0.967582886
GNPDA2	0.305037468
PDE4DIP	0.314164645
RP11-211N8.2	0.119868807
TIMM17B	0.764540114
C17orf75	0.645788018
ARC	0.176804983
CD276	0.56141956
RP11-818F20.5	0.026849249
SEMA3A	0.284358683
CHEK1	0.744953612
SPTBN5	0.232747721
TTC8	0.447627478
ACSM4	0.054491049
ATP5A1P7	0.032269982
ZNF460	0.29356106
ARCN1	0.980542237
TIMM8B	0.799634856
OAF	0.676992957
TBC1D8	0.597521369
PTPRD	0.151507803
RNPC3	0.469957154
SNORD104	0.087907322
SLC1A1	0.63177467
ZNF469	0.041810177
RPL10	1.050432189
DYM	0.619351276
NKX6-1	4.84E-21
C19orf43	1.019571099
BANF1	1.01210927
QTRT1	0.831581207
KHK	0.725315927
RP11-496I9.1	0.384974646
COMMD4	0.763182268
SLC10A3	0.679013517
SPOCD1	0.138744667
FXYD1	0.068945125
TM2D1	0.478081491
IFIT5	0.290644369
DUS3L	0.761383546
FAM127B	0.522402291
GCHFR	0.890860529
ABHD14B	0.967109891
RP11-589F5.4	0.317149571
CBR3-AS1	0.302172586
WDR1	0.92151666
C16orf45	0.15866246
STK32A	0.083938056
MIR15A	0.019358577
LIAS	0.623606273
SLC4A1AP	0.685040243
MAP3K11	0.76497527
SCRIB	0.856255036
SPRYD7	0.525136332
RP11-657O9.1	0.013074807
RPL34	1.047872201
ZNF584	0.359299578
ANXA6	0.349963574
ESRP2	1.051417155
STK11	0.81720026
NPFFR2	3.29E-21
SERTAD4	0.160697943
AC016831.7	0.329644036
LDHAP7	0.096863124
SIRT3	0.393538909
OTX1	0.306083028
PDE4C	0.227337188
SIK3	0.42721433
PAX9	0.151586675
MAPT	0.131555349
PQLC1	0.593125569
AC009302.2	0.334029219
FAM219B	0.693306914
ARL5B	0.58813664
SYNM	4.73E-06
CRMP1	8.24E-08
ZMYND10	0.167624348
ETV6	0.500429153
PACRGL	0.398904671
PRRT3	0.219830207
HINFP	0.392910217
ZNRD1	0.847262697
KB-1460A1.1	0.172278147
SIPA1	0.249352139
TIFA	0.417572262
TRMT1	0.795253198
SLC5A2	0.176525481
TC2N	0.901731901
RCN2	0.847288323
MAGEA12	1.46E-14
RP1-27O5.3	0.018163191
BLM	0.472239355
ARID3B	0.410110959
PRR5	0.534297218
ARHGAP24	0.140029651
SYT17	0.235536402
RPS3AP47	0.706382941
RNASEL	0.255216524
GADD45A	0.776462717
UCHL1	0.032474994
GFM1	0.761487883
STK32C	0.469182522
TMEM164	0.641655098
RPS25	1.052035949
LINC00470	4.72E-11
C2orf15	0.534155007
PLCH1	0.504037853
RCAN2	0.099075732
GS1-124K5.2	0.278980308
RP11-603J24.17	0.963003931
GNB1L	0.506793798
TCF7L1	0.055325565
ITCH	0.645657
PLEKHN1	0.354413939
SERPINE2	0.482147576
RPS26P3	0.82547939
PGBD5	0.06204532
CTDP1	0.552078841
BMI1	0.813400262
SLC35B2	0.944859992
LETM1	0.786241177
MAGEA3	0.058509926
UNC5A	0.195898258
MAP6	0.040582627
CD83	0.187105044
RP11-598F7.5	0.037963478
ATP5I	1.03951236
DBNL	0.715891917
HRASLS	0.061058061
AKR1B15	0.20417058
TTC19	0.717166181
RASGRP3	0.200266213
ZSCAN12	0.242934189
CEND1	0.126809215
CERS4	6.43E-21
C4BPB	0.493276158
P4HA2	0.371585413
SLAIN1	0.256366605
FKBPL	0.380269525
CTSK	0.246550674
MUC1	0.743864995
FN1	0.17131843
AOX1	0.123680574
PTPN13	0.218297029
ZNF358	0.414818706
OCIAD1	0.918914582
RAET1G	0.146197272
REPIN1	1.082575958
BCRP2	0.074068674
TTPA	0.250407051
HOXD1	0.039782855
PPFIBP1	0.515454592
LAMA3	0.445642408
WWC2	0.219349192
RP11-424C20.2	0.569366205
BST2	0.477452763
POLL	0.586128874
ACSL5	1.125289636
KIAA0408	0.021515866
SHMT1	0.614046117
NID2	0.111631754
TRIP10	0.800675413
ZNF432	0.420873595
ZFP36L1	0.797549866
BTBD1	0.865971179
TMEM86A	0.212792519
TUBA8	0.112804637
CBFA2T3	0.115392061
AP2M1	0.990091629
SERTM1	0.008385314
ZCCHC4	0.373158072
KLHL5	0.068229833
MYNN	0.443006149
CNTNAP3B	0.023477461
RP11-488C13.1	0.142878243
SEC62	0.74121605
BEND4	0.029423801
SLC16A13	0.458853903
RP11-2J18.1	0.086283363
KIAA0319	0.14942099
TSPAN33	0.281987745
TMEM109	0.856620528
DGKQ	0.674380634
ACAA1	0.940993061
MME	0.145336359
AEN	0.881263132
RAP1GAP	0.481723807
CSAG1	2.08E-12
YKT6	0.937228222
CABLES1	0.618602334
ZMYND8	0.683305192
PDE8A	0.67749621
CGA	0.074753337
CAPSL	0.013330472
CCDC115	0.777469593
FBXO22	0.620690981
RPS15	1.051481408
SLC22A23	0.338714878
GJA1	0.006007745
ABCB6	0.543051698
KCNMB4	0.191684781
ZNF658B	0.162019043
PARP9	0.40313998
LGR4	0.773968534
TMEM5	0.372799001
RP4-631H13.6	0.306258483
TNFRSF10C	0.309081059
PRSS36	0.226966
TPBG	0.211831478
HAS3	0.368003517
RPL41	1.050458715
ZSCAN22	0.267043094
RTBDN	0.126595918
NGEF	0.52078653
RAVER1	0.792633489
ZNF132	0.194159283
HAUS7	0.21916394
FAM200B	0.362274508
HTATIP2	1.015503343
MXRA8	0.340865381
LLPH	0.687740478
ZNF709	0.161797802
RP11-326C3.11	0.148118798
RP11-467L13.5	0.140852062
FAAH	0.769079072
SIPA1L3	0.713870249
RP11-253E3.1	0.146218606
PSMD2	0.987851186
GPAM	0.346452349
HDAC9	0.121285462
SULT1A4	0.679825894
ZNF649	0.246389569
SLC9B2	0.282755889
COG7	0.511627827
CTB-31O20.2	0.373839517
ZNF256	0.043125469
CD99L2	0.328558437
RP11-744H18.1	0.029160227
P2RY6	3.95E-16
GP1BA	0.271886495
CCDC102A	0.152629601
VAMP8	1.166998652
ITGAM	0.096194591
ZSWIM7	0.393481886
NECAB2	0.07225812
PCBP3	0.081022792
TTC5	0.36772436
HOMER2	0.077098309
ATL1	0.225119763
HOXB9	0.885169052
MFGE8	0.254968627
LENG8	0.907050168
CNTNAP4	0.02267071
PITPNM1	0.601850517
TMEM231	0.360924385
ISL2	0.139869007
TLN2	0.458131171
CHEK2P2	0.01431981
TAF9B	0.527442215
LRRC29	0.164109582
PPP1R3G	0.11579013
ALDH3B1	0.505833633
ZNF525	0.317025126
DMXL2	0.465910443
LRRC15	0.047151085
PCDH1	0.778406476
RPL13AP25	1.010224407
EFHD1	6.52E-20
TXNDC9	0.636462033
TCL6	0.056715962
HYOU1	0.963741538
ZNF416	0.270310464
ZCCHC12	0.071083267
PDZD7	0.210564172
PADI1	0.392542663
CD163L1	0.209910387
WNT9A	0.067442355
ABCB9	0.2353968
SLC25A43	0.533182287
SNN	0.042039383
KCTD15	0.226242923
STOML1	0.353315235
CRELD1	0.489001961
U2AF2	0.998478025
ISG20	0.515309722
POLR2H	0.922364633
TRIM26	0.835184942
MSMO1	0.895563172
SYP	0.254834217
WFS1	0.75650459
NRP1	0.427771926
IRF9	0.18768007
FKBP1B	0.127668559
SLC5A10	0.100436985
G6PC3	0.897270906
NEIL1	0.325087902
CTBS	0.446385806
CCND3	0.558066552
TNFRSF10D	0.790212825
KNDC1	0.142994061
BST1	0.158250507
IGFBPL1	0.036653198
CHKA	0.786255513
GAP43	0.055725435
NOP14-AS1	0.181774113
HES2	0.223205613
PNKP	0.769941891
ARHGDIG	0.262533801
TIPARP	0.64720575
DEK	0.965114992
PEX7	0.582113041
HENMT1	0.474391007
SART1	0.798512123
ZNF667	1.56E-21
KLF4	0.917962924
FEN1	0.938671014
SMAD4	0.460864015
TMEM8B	0.2890583
DYNC2LI1	0.377383276
RP11-1149O23.2	0.559588737
USP18	0.387572873
LINC00176	0.199549075
KDM4A	0.672582743
UXS1	0.612233702
CARD18	0.019786602
ATP1A3	0.242513231
GS1-259H13.2	0.121698848
TRIM8	0.857927169
SLC41A1	0.391425956
MLLT3	0.433457237
STAG3L4	0.431880881
RP11-466H18.1	1.049271226
CITED2	0.490356571
ZFAND6	0.819037815
CNPY3	0.821630738
AC007879.5	0.073049815
MUC15	4.96E-21
ABHD15	0.526652538
RASL10A	0.124831787
NHSL2	0.025997571
UBOX5	0.409358332
AGAP6	0.530994837
KIAA1211	0.400252449
FLT3	0.064166617
ST6GALNAC5	0.039406506
RP11-16P6.1	0.252186959
OTUD7A	0.159071741
PANX2	0.047036383
SLC28A3	0.206043156
ARHGAP27	0.881124131
SPCS2	0.913811907
HS3ST3A1	0.025990423
TSPAN13	0.965954244
TIMELESS	0.797138714
DCUN1D5	0.869142082
PREB	0.921331871
GAB3	0.068144947
EMILIN1	0.121402426
TMEM59L	0.02830338
FBRSL1	0.654673304
MESDC2	0.702329919
DKC1	0.993832105
ZNF83	0.423341619
GPR158	0.051064313
RP11-480I12.5	0.347582647
LRRC28	0.286004179
TRIM2	0.763963208
ECI1	0.899852527
GOLGA5	0.770856828
STX12	0.584765746
PKP3	1.176838042
PIGU	0.734167135
RP11-303E16.2	0.499785004
ZNF274	0.346529181
SLC10A4	0.06610249
ACSL1	0.718090957
LPXN	0.414811914
ZNF583	0.098737288
RP1-102E24.6	0.251027292
AGAP11	0.841517491
GS1-124K5.4	0.296467696
RP5-902P8.10	0.158368257
CAMKK2	0.674195994
DHCR24	0.99907671
RHOXF2B	0.065214316
RP11-111F5.2	0.160112261
IFI35	0.59842233
RP5-1028L10.1	1.54E-21
PTGR1	0.507800105
SLC10A7	0.31585326
ALG9	0.283935705
C19orf68	0.349491037
ADORA1	0.132800415
SKP1P1	0.253782127
C19orf48	1.011503266
STAMBP	0.497699295
PSMB10	0.852374933
RP11-337C18.4	0.055936931
RPL24P2	0.459007983
MRPS11	0.734312371
TICAM1	0.611684855
CIB1	1.058242082
RCAN3	0.450443388
TMEM150A	0.467785587
GSTA4	0.28471483
CAMK1G	0.053249025
GOLPH3	0.852551041
CCDC9	0.644968895
LPAR2	0.568207578
EML3	0.652844061
GCNT2	0.121166191
CYR61	0.118099565
FUNDC1	0.60914157
C5orf64	0.017148429
PRICKLE4	0.386423439
WDR47	0.235350358
RUNDC3A	0.176561541
TMEM110	0.19514664
RP11-384P7.7	8.02E-17
RP11-124N3.3	0.022269361
C7orf61	0.133963422
ATP6V1C2	0.393763366
SLC30A9	0.90713598
ZNF559	0.207050914
NDRG3	0.654995689
FAM210A	0.412694946
MSL2	0.549434093
F11R	1.066659636
GTF2F2	0.734255027
PGBD1	0.178894222
RP11-873E20.1	0.169352625
LIPG	0.620378157
ADD3	0.889881752
SERINC3	0.944074753
TMEM19	0.428069566
ROBO4	0.032281738
NOTCH3	0.139431391
MFSD7	0.216054109
SNRNP48	0.599080304
TRIM21	0.618576984
MRPL46	0.820828712
LAP3	0.847641719
CLEC2D	0.179571447
FOXF1	0.056303065
EIF4B	1.045656561
CSPG5	0.150603809
SCG3	0.114860918
UACA	0.531792307
NUCB2	0.373986579
FAM98A	0.757401136
ZNF45	0.340882552
TSPAN9	0.23700955
CBX4	0.743322702
AC091729.9	0.29380515
TRPM8	0.085514583
RP11-802E16.3	0.768167411
RP11-134E15.2	0.349286448
PTPRG	0.298622554
TSEN34	0.768708195
NOXO1	0.018850621
CCM2	0.454235324
PPP1R21	0.433679255
RPS3AP26	1.034362037
RPS19P3	0.192603434
FMO4	0.200321925
KCNJ6	0.015679229
ATP9B	0.494886749
PLCB3	0.81641045
DPP9	0.821585803
CCNH	0.617466625
OBSL1	0.017399854
TNFAIP8L3	0.177809497
TMEM63C	0.159137429
ACOT11	0.331391425
SNRNP27	0.634016755
SNHG12	0.594630694
VEZF1	0.731682722
PIGO	0.544964596
RASSF7	0.944445046
IL22RA1	0.546784661
RMND5B	0.643235307
SLC35A3	0.712985155
ZFHX3	0.396805045
ARL14	0.500865924
C16orf72	0.523639789
ZBED1	0.577828174
KBTBD8	0.272362875
GM2A	0.446583727
PPP1R14BP2	0.075906866
KLHDC8B	0.070217071
KIAA1107	0.264179807
KTN1-AS1	0.228044378
CEBPD	0.457271021
ANAPC4	0.678414686
RPS11	1.052927913
LA16c-306E5.1	0.048199075
TRIM27	0.801126699
ATXN3L	0.010309866
SNORD3A	0.809367152
GPR3	0.240274082
SNX17	0.896219376
CYP39A1	0.285102393
AP3S2	0.260692376
TOX2	0.073609222
RP11-510I6.2	0.01895283
SREBF2	0.942629689
CBLN3	0.206105113
DOK3	0.250032106
ISM1	0.185796884
PGAP2	0.568585076
RPS6KB2	0.798260415
MTA3	0.40842531
RPL7AP30	0.029005631
HEATR5B	0.544830286
MINPP1	0.558844404
NR1D1	0.59165157
POLD1	0.730525678
FASN	0.983968906
EIF1AD	0.627195302
MEIS2	0.174689171
RP11-304M2.5	0.538061884
AP3B2	0.039611459
CYP26A1	0.072101149
RPS9	1.039750483
ABHD11	1.030529171
OGG1	0.4163683
SUSD4	0.11712152
SLC37A2	1.02E-12
MTDH	0.913815628
INTS7	0.571747776
FAM110C	0.467669011
AIMP1	0.908716337
TMCO4	0.496897285
DYNC1H1	0.891269737
DENND1A	0.401310851
CNOT10	0.64447133
RIBC2	0.23745145
C6orf89	0.684587327
ANKRD5	0.534193604
HAT1	0.804165498
EXOSC10	0.685574431
PPP2R3C	0.462795969
SCGB1A1	4.67E-21
MSH2	0.738087927
CAMK2N1	1.030237019
ATP6AP2	0.895532281
ZFAND5	0.787409428
AGRN	0.80504492
KCNJ2	0.181256772
RYK	0.780194205
NKX2-1	0.04019919
UBR5	0.753623313
TRAM1	0.936613515
LSM4	1.029984579
TXN	1.047307956
PJA1	0.361392868
KIAA1919	0.30354727
ZNF550	0.225306215
KRT2	0.034900591
ZBTB39	0.412679807
CALR	1.043933587
ZNF275	0.418663934
FGD1	0.027266201
C5orf22	0.549154168
GTF3C2	0.822005319
DCAF15	0.638943852
POLR2E	1.024442793
ZYG11B	0.368511584
PHF23	0.621620904
HBP1	0.510316934
PIK3C2A	0.719628538
SH3GLB2	0.952066822
PRPF6	0.944304162
CYB5R3	0.76459865
CALCRL	0.040438147
PPP5C	0.880512801
HOMER3	0.175096031
CTNNA1	0.957743584
KIF22	0.84800956
WBSCR16	0.707699851
CLPTM1	0.914250231
LARS	0.91639547
SECISBP2L	0.472293869
RHBDD2	0.847241654
SRPR	0.971603427
MPDU1	0.785399567
NAB2	0.392027121
VASP	1.017707262
ERLIN1	0.817302064
ING5	0.486007417
ERBB2	0.907655607
DAPK3	0.671010991
HM13	0.88699285
MED20	0.503981527
BPNT1	0.752707783
LOXL2	6.83E-13
ZNF652	0.435978378
ELF1	0.941997064
SORBS3	0.463169285
MGLL	0.670142006
KRT8	1.267913596
C9orf80	0.608839828
CBLB	0.315752888
NSMAF	0.593288947
ARHGAP1	0.863293663
ELL	0.462834031
ANK2	0.076775683
NDRG2	0.37466365
EHBP1	0.604867147
VGLL4	0.439961039
ZNF641	0.293320721
MARK2	0.749827351
JAM3	1.49E-16
INPP5B	0.317151334
ANO3	0.06007793
HPCAL1	0.643631061
SOX4	0.927814241
TAGLN2	1.055276412
AP3D1	0.943525327
ST7L	0.283636494
WDR6	0.879174913
DHX34	0.544112245
UNC93B1	0.942335571
ELP3	0.544467805
