Name	C2
DLG3	0.552898139
FAM53A	0.230029353
TAPBPL	0.170976874
FAM219A	0.492652981
EPN1	0.873922374
RTN1	0.05459698
DHX36	0.501251601
DNMT1	0.798315141
DUSP13	0.210555298
PPP1R3F	0.280450212
PIR	0.622698239
FAM124A	0.198758691
C15orf40	0.35919286
ZNF721	0.413966186
IREB2	0.657409584
BEGAIN	0.138870862
WNT5B	0.073609364
LRRC37B	0.291439753
ZNF92	0.369994898
UNC45A	0.835648951
C7	6.07E-05
TPH2	0.032475734
BBS4	0.605307337
ENTPD5	0.411505977
DAPK1	0.636996795
HMGB1P21	0.006811789
MSX1	0.32125649
PMEPA1	0.315089235
PPCDC	0.32113959
DCUN1D3	0.251900376
YAP1	0.698682846
TUBG2	0.694173854
RP11-334C17.5	0.448170633
DNMBP	0.032748262
SLC27A3	0.534392134
MMP24	0.333902299
MCF2L2	0.020713533
PPP2R3A	0.315386537
IFITM1	0.511502675
ANKMY2	0.423393537
P2RX6	1.42E-13
LRRC27	0.227350441
CHEK2	0.515422614
EIF2B5	0.710008466
GPM6B	0.23823502
NFATC1	0.367210782
COMMD8	0.503894802
SRSF12	0.333726789
MESP1	0.291115114
PSAPL1	0.073604234
SBNO2	0.568394565
CREG1	1.034233109
FILIP1	0.239436233
JAG1	0.420968853
NXT1	0.587980631
HMGCS1	0.853654702
NRCAM	0.434181575
TRIM28	0.952685187
ACRV1	0.073248359
ARHGEF12	0.719401072
STAG2	0.602602158
HDDC3	0.611631621
PDK3	0.325837336
CTSD	0.969512833
MATN3	0.370465458
OSR1	0.126601085
NBEA	0.253899424
PAQR6	0.69719601
SOCS1	0.217919239
TLX3	0.236293205
TMEM130	0.158472188
SAMD3	1.76E-21
LINC00205	0.479843645
KRT15	0.13548217
ZSCAN5A	0.239826112
LRRC49	0.1277572
RNF26	0.760755298
MTG1	0.383457033
COQ6	0.469072301
TRIM73	0.340824791
ADAP2	0.354532587
BDNF	0.000419477
DIO2	0.197890469
PTPRU	0.721192438
PI4K2B	0.303451832
BHLHE41	0.000325415
INHBA	2.42E-21
ADNP2	0.556374513
RPUSD4	0.4731259
CLDN10	0.123438174
BCL9L	0.658693484
ANXA7	0.863724121
DOC2A	0.249602512
PCDHA12	0.372572164
PIK3C3	0.334848012
SLC24A1	0.309861529
PRAF2	0.945615785
MRC2	0.521656716
IFITM3	0.712201886
IQGAP2	0.404669147
RP11-234A1.1	0.915812044
PMS2P4	0.328844414
LRRK1	0.054930536
CHRNA7	0.097187002
DLAT	0.698433846
IFT43	0.557961178
IRF7	0.135308556
TMEM37	0.475609512
ZW10	0.440079007
AP2S1	0.95952268
FBXO45	0.36254169
RNF215	0.618501063
MCCC1	0.644122254
GKN1	5.81E-07
KCNAB2	0.066992878
GHDC	0.534552958
RBFA	0.606087066
FBXL5	0.576464171
WARS	0.673770215
KCNH2	0.223165352
VAPB	0.631048113
MALT1	0.358126779
DDX10	0.206525263
EMID1	0.610155779
PRPF31	0.919319865
RAB38	2.13E-21
RP11-467I20.3	0.009849234
GCLM	0.442035689
TMED3	0.907737916
RP11-29G8.3	0.165715337
RP11-575H3.1	0.148951443
TMEM128	0.550789488
CCBE1	1.32E-21
SRPK3	0.104044501
ZNF776	0.422668048
CBR3	0.293292297
BEX1	0.167281444
TMEM175	0.539803796
NOX5	0.03095498
FYB	5.87E-14
GADD45GIP1	0.914189029
DPY19L2P4	0.049670169
AKAP5	0.229094942
NSDHL	0.667318022
HMGA2	6.60E-18
HTT	0.643637875
FZD1	0.524186283
NRP2	2.21E-21
RP11-345J4.3	0.172581733
BSCL2	0.624423255
IGSF9B	0.066385908
ABHD2	0.302949056
P2RY2	0.289791108
MYL5	0.493280292
TSGA10	0.163365194
SYN1	0.074581922
DDX6	0.788637368
RPL18	0.965623354
CCDC92	0.577037482
PHC3	0.39713309
MAPRE3	0.429479575
SCG5	3.49E-21
FURIN	0.713240601
DAB2IP	0.64791549
RAB11FIP3	0.851007477
ABT1	0.667112879
NR4A3	0.194267064
RPS26P6	0.893025869
COL4A5	0.350804198
TRANK1	0.086012053
NUP153	0.740153152
TTYH2	0.305735182
WDR19	0.354027506
GLIS2	0.597106427
HPRT1	0.651209831
RAD54L	0.418944311
DCPS	0.66778348
MIPEP	0.476088703
CSNK1G2	0.775700348
HOXA9	0.092670585
TSHZ1	0.26490258
AC091633.2	0.007434142
TIMM21	0.686626305
SERPINB9	2.54E-08
RNF181	0.894998009
SDSL	0.577568967
REEP1	0.36395712
SLIT2	0.266076643
RPL13A	0.97756257
SULT4A1	0.225869961
MVK	0.485793328
IGF1R	0.603356989
ZBTB33	0.409830389
COMP	0.165642069
CATSPER2P1	0.41889182
CDK5R2	0.000857387
MRPL47	0.866110608
MBD2	0.471854286
TCTA	0.769391468
SERTAD1	0.672761242
RP11-475I24.3	0.117559964
JUNB	0.809573463
F2R	0.269394193
MLLT1	0.787937597
NTNG2	0.042483078
MST1P2	0.320652882
ZNF704	0.46241425
AP000253.1	0.118355941
ZSCAN5C	0.069185096
DNM1	0.249286387
CDS1	0.388554477
HMGN4	0.689179297
MAN2B2	0.519790549
ARHGAP4	0.394227796
THOC2	0.564697388
FHL2	6.97E-07
SIGIRR	0.444453902
RIPPLY2	1.79E-21
CTC-378H22.2	1.29E-21
DNMT3A	0.638081746
HMGN5	0.367046804
CISH	0.540994233
GPR157	0.479586826
GBP2	0.085587376
NAGLU	0.711054233
SLC45A1	0.179570031
ABCA9	0.024276111
HDAC11	0.675699406
HEY2	0.260310868
GPRC5A	6.20E-07
HLA-F	0.141262125
ZNF365	0.076293853
FAM122B	0.459025928
ALDH2	0.726323888
SLC12A8	0.176567997
BEND6	0.093080277
SLC26A1	0.309818388
FBXO2	0.845570781
ZNF367	0.287594551
PTER	0.211814484
TMEM221	0.224125825
SARNP	0.421170027
DAAM1	0.374811363
IFT46	0.356352097
KIAA0040	0.300430385
TMEM136	0.362719375
MAGEA6	0.125008436
ZNF614	0.348857094
ANKRD6	0.390648538
C1orf159	0.374608853
TMEM200A	2.30E-21
ZNF300	0.18928126
PRMT1	0.892855423
EIF4G1	0.941909514
RP11-20D14.6	0.038481018
SLC35D3	2.41E-21
MTMR1	0.428455936
MKNK2	0.879617213
GNPDA2	0.240207266
PDE4DIP	0.377733738
RP11-211N8.2	0.10364765
TIMM17B	0.808673427
C17orf75	0.544436996
ARC	0.092398879
CD276	0.902246659
RP11-818F20.5	1.10E-21
SEMA3A	4.15E-21
CHEK1	0.379256579
SPTBN5	0.089668858
TTC8	0.553736898
ACSM4	7.15E-06
ATP5A1P7	7.07E-19
ZNF460	0.214461521
ARCN1	0.859448149
TIMM8B	0.648165745
OAF	0.343715569
TBC1D8	0.465477578
PTPRD	0.13848559
RNPC3	0.423778798
SNORD104	0.045228434
SLC1A1	0.233824377
ZNF469	0.126882101
RPL10	0.970397993
DYM	0.682783505
NKX6-1	0.112574377
C19orf43	0.959334212
BANF1	0.944980993
QTRT1	0.787949096
KHK	0.378231942
RP11-496I9.1	0.488373881
COMMD4	0.726833299
SLC10A3	0.636320419
SPOCD1	0.002038989
FXYD1	0.202088497
TM2D1	0.482688116
IFIT5	0.113539627
DUS3L	0.504445067
FAM127B	0.879202832
GCHFR	0.591399475
ABHD14B	0.694088664
RP11-589F5.4	0.350793671
CBR3-AS1	0.242609992
WDR1	0.81718976
C16orf45	0.263203859
STK32A	1.47E-21
MIR15A	0.008207793
LIAS	0.334803326
SLC4A1AP	0.7078389
MAP3K11	0.693278589
SCRIB	0.853825024
SPRYD7	0.330815953
RP11-657O9.1	0.074211473
RPL34	0.966595063
ZNF584	0.420613567
ANXA6	1.020724099
ESRP2	0.447171766
STK11	0.652861526
NPFFR2	0.098969846
SERTAD4	0.309114261
AC016831.7	0.002290199
LDHAP7	0.022758881
SIRT3	0.512590083
OTX1	0.336499788
PDE4C	0.138773734
SIK3	0.400790446
PAX9	0.147062786
MAPT	0.357069392
PQLC1	0.636744104
AC009302.2	0.232050096
FAM219B	0.715626478
ARL5B	0.506351924
SYNM	0.545115403
CRMP1	0.214457619
ZMYND10	0.23987641
ETV6	0.153802875
PACRGL	0.25865342
PRRT3	0.507801653
HINFP	0.283447719
ZNRD1	0.674015974
KB-1460A1.1	0.080779231
SIPA1	0.415234885
TIFA	0.238189945
TRMT1	0.704904056
SLC5A2	0.126187892
TC2N	0.329001508
RCN2	0.874020465
MAGEA12	0.148049001
RP1-27O5.3	0.017200975
BLM	0.254064613
ARID3B	0.404800394
PRR5	0.55448051
ARHGAP24	0.111904029
SYT17	0.328624459
RPS3AP47	0.5971681
RNASEL	0.203884208
GADD45A	0.215313075
UCHL1	0.567393544
GFM1	0.551601621
STK32C	0.399688079
TMEM164	0.494291712
RPS25	0.971427168
LINC00470	0.107223647
C2orf15	0.283580187
PLCH1	0.260713139
RCAN2	0.097616572
GS1-124K5.2	0.208842998
RP11-603J24.17	0.797457993
GNB1L	0.349881555
TCF7L1	0.78370224
ITCH	0.585753371
PLEKHN1	0.15972762
SERPINE2	6.93E-16
RPS26P3	0.63987979
PGBD5	0.360982215
CTDP1	0.483354851
BMI1	0.653494094
SLC35B2	0.874051113
LETM1	0.762775404
MAGEA3	0.106374835
UNC5A	0.199997503
MAP6	0.050176306
CD83	0.166996135
RP11-598F7.5	0.015188198
ATP5I	0.975792126
DBNL	0.658326693
HRASLS	0.188810267
AKR1B15	0.030075597
TTC19	0.501303824
RASGRP3	0.062263569
ZSCAN12	0.110911648
CEND1	0.227981187
CERS4	0.910522837
C4BPB	1.91E-21
P4HA2	0.43882948
SLAIN1	0.255517727
FKBPL	0.509066526
CTSK	0.398716961
MUC1	0.650993017
FN1	0.41691697
AOX1	0.061617835
PTPN13	0.597164633
ZNF358	0.827824638
OCIAD1	0.841044012
RAET1G	0.064641979
REPIN1	0.932717299
BCRP2	0.157251281
TTPA	0.14843813
HOXD1	0.18379344
PPFIBP1	0.408455698
LAMA3	0.037353544
WWC2	0.773314571
RP11-424C20.2	0.433131079
BST2	0.634616441
POLL	0.572831845
ACSL5	1.16E-21
KIAA0408	2.65E-21
SHMT1	0.633448449
NID2	0.269139615
TRIP10	0.699585375
ZNF432	0.363969609
ZFP36L1	0.774366113
BTBD1	0.730639136
TMEM86A	0.281193117
TUBA8	0.103807701
CBFA2T3	0.282198857
AP2M1	0.945172064
SERTM1	0.052765396
ZCCHC4	0.203085763
KLHL5	0.297178993
MYNN	0.429639006
CNTNAP3B	0.015253101
RP11-488C13.1	0.114070783
SEC62	0.759587691
BEND4	0.048109698
SLC16A13	0.400348028
RP11-2J18.1	0.045949647
KIAA0319	0.234883479
TSPAN33	0.989462766
TMEM109	0.838383586
DGKQ	0.50019231
ACAA1	0.83305374
MME	0.039328849
AEN	0.556031956
RAP1GAP	0.600174571
CSAG1	0.084988902
YKT6	0.832259068
CABLES1	0.395217314
ZMYND8	0.593401835
PDE8A	0.500904274
CGA	0.268272318
CAPSL	0.065751678
CCDC115	0.711634557
FBXO22	0.587979852
RPS15	0.975138829
SLC22A23	0.351984801
GJA1	0.439405008
ABCB6	0.897645533
KCNMB4	0.161695962
ZNF658B	0.159292843
PARP9	0.211726011
LGR4	0.642867493
TMEM5	0.244351437
RP4-631H13.6	0.230231732
TNFRSF10C	0.269594832
PRSS36	0.100807026
TPBG	0.347062253
HAS3	0.000168511
RPL41	0.975984372
ZSCAN22	0.259583359
RTBDN	0.152316599
NGEF	0.17698971
RAVER1	0.70099083
ZNF132	0.198440314
HAUS7	0.143609785
FAM200B	0.264738824
HTATIP2	0.140687374
MXRA8	0.536387607
LLPH	0.580657936
ZNF709	0.183211952
RP11-326C3.11	0.140179894
RP11-467L13.5	0.000124865
FAAH	0.445211296
SIPA1L3	0.589302257
RP11-253E3.1	0.06773484
PSMD2	0.930713453
GPAM	0.279720547
HDAC9	0.024929853
SULT1A4	0.627332347
ZNF649	0.556057385
SLC9B2	0.166333347
COG7	0.622700863
CTB-31O20.2	0.316270204
ZNF256	0.445813892
CD99L2	0.541493651
RP11-744H18.1	0.014810828
P2RY6	0.433657911
GP1BA	0.237544628
CCDC102A	0.552953375
VAMP8	0.737744539
ITGAM	0.081447085
ZSWIM7	0.534766518
NECAB2	0.234038455
PCBP3	0.099126913
TTC5	0.343698591
HOMER2	0.500469876
ATL1	0.14214797
HOXB9	6.23E-06
MFGE8	0.790377141
LENG8	0.901225746
CNTNAP4	0.063844777
PITPNM1	0.66249736
TMEM231	0.398858713
ISL2	0.159231035
TLN2	0.461506601
CHEK2P2	0.063053872
TAF9B	0.657561369
LRRC29	0.199574754
PPP1R3G	0.059944302
ALDH3B1	0.196182336
ZNF525	0.324520903
DMXL2	0.406096303
LRRC15	0.041311154
PCDH1	0.226512187
RPL13AP25	0.974128205
EFHD1	1.090146223
TXNDC9	0.536533739
TCL6	0.069198053
HYOU1	0.887732585
ZNF416	0.272361208
ZCCHC12	0.145180841
PDZD7	0.195074399
PADI1	1.40E-20
CD163L1	2.99E-21
WNT9A	0.393273498
ABCB9	0.29890652
SLC25A43	0.440135971
SNN	0.021268086
KCTD15	1.008611053
STOML1	0.277694572
CRELD1	0.752494504
U2AF2	0.935298869
ISG20	0.193709489
POLR2H	0.82441777
TRIM26	0.799671296
MSMO1	0.711068471
SYP	0.169731075
WFS1	0.896358259
NRP1	0.002117033
IRF9	0.155947504
FKBP1B	0.190051773
SLC5A10	0.060993378
G6PC3	0.912806477
NEIL1	0.3241378
CTBS	0.378653777
CCND3	0.683615816
TNFRSF10D	0.019783471
KNDC1	0.236563652
BST1	0.067518651
IGFBPL1	0.136952673
CHKA	0.708723871
GAP43	2.93E-21
NOP14-AS1	0.098551585
HES2	0.200220374
PNKP	0.821272162
ARHGDIG	0.416782788
TIPARP	0.032875148
DEK	0.823313418
PEX7	0.417328515
HENMT1	0.362446647
SART1	0.719232275
ZNF667	0.252902497
KLF4	0.05203897
FEN1	0.782587915
SMAD4	0.496818293
TMEM8B	0.431603414
DYNC2LI1	0.429513265
RP11-1149O23.2	0.041396011
USP18	0.382677254
LINC00176	0.214956676
KDM4A	0.805194383
UXS1	0.625804171
CARD18	0.039956476
ATP1A3	0.256178235
GS1-259H13.2	0.069233749
TRIM8	0.652320191
SLC41A1	0.625389134
MLLT3	0.225503904
STAG3L4	0.444812512
RP11-466H18.1	0.967410096
CITED2	1.057531685
ZFAND6	0.728075876
CNPY3	0.849731457
AC007879.5	2.42E-21
MUC15	0.210403768
ABHD15	0.508657108
RASL10A	0.166037202
NHSL2	0.157863421
UBOX5	0.4228357
AGAP6	0.537729574
KIAA1211	0.230204353
FLT3	0.131361293
ST6GALNAC5	2.97E-21
RP11-16P6.1	0.096634669
OTUD7A	0.09035746
PANX2	0.369996289
SLC28A3	6.64E-21
ARHGAP27	0.379041208
SPCS2	0.781982375
HS3ST3A1	0.124241515
TSPAN13	0.74048249
TIMELESS	0.808205455
DCUN1D5	0.736014735
PREB	0.921640302
GAB3	6.65E-18
EMILIN1	0.11439486
TMEM59L	0.454933698
FBRSL1	0.534374053
MESDC2	0.646786829
DKC1	0.791509078
ZNF83	0.748040619
GPR158	0.178978014
RP11-480I12.5	0.360102378
LRRC28	0.249637802
TRIM2	0.491834496
ECI1	0.948614954
GOLGA5	0.739319827
STX12	0.472657752
PKP3	0.239239131
PIGU	0.720057822
RP11-303E16.2	0.34157256
ZNF274	0.585188143
SLC10A4	0.146357566
ACSL1	0.811559455
LPXN	0.051638333
ZNF583	0.221680912
RP1-102E24.6	0.057991897
AGAP11	0.152726699
GS1-124K5.4	0.3873972
RP5-902P8.10	0.34444046
CAMKK2	0.626965456
DHCR24	0.937631821
RHOXF2B	0.04025076
RP11-111F5.2	0.10085742
IFI35	0.34284431
RP5-1028L10.1	0.120569066
PTGR1	0.49507974
SLC10A7	0.188632488
ALG9	0.196781068
C19orf68	0.349302673
ADORA1	0.677334029
SKP1P1	0.198861965
C19orf48	0.878029069
STAMBP	0.501809541
PSMB10	0.647046537
RP11-337C18.4	0.046599428
RPL24P2	0.286429784
MRPS11	0.710465733
TICAM1	0.338444681
CIB1	0.819567221
RCAN3	0.314670228
TMEM150A	0.724425958
GSTA4	0.833708234
CAMK1G	0.011256142
GOLPH3	0.820577821
CCDC9	0.78179348
LPAR2	0.498809825
EML3	0.661806775
GCNT2	0.277022567
CYR61	0.814946588
FUNDC1	0.734404155
C5orf64	0.024451113
PRICKLE4	0.459363801
WDR47	0.406632478
RUNDC3A	0.097885451
TMEM110	0.170527591
RP11-384P7.7	0.030511564
RP11-124N3.3	0.016882173
C7orf61	0.124204466
ATP6V1C2	0.135097069
SLC30A9	0.75887369
ZNF559	0.312997711
NDRG3	0.771212494
FAM210A	0.280660525
MSL2	0.458582271
F11R	0.772847265
GTF2F2	0.337493818
PGBD1	0.196252244
RP11-873E20.1	0.075667664
LIPG	0.055470542
ADD3	0.512279069
SERINC3	0.774283793
TMEM19	0.42086417
ROBO4	1.46E-21
NOTCH3	1.262551578
MFSD7	0.218750244
SNRNP48	0.49097551
TRIM21	0.206440802
MRPL46	0.699291838
LAP3	0.699253267
CLEC2D	0.231677263
FOXF1	0.034588387
EIF4B	0.957777225
CSPG5	0.398543398
SCG3	2.68E-21
UACA	0.332255992
NUCB2	0.548246238
FAM98A	0.746302944
ZNF45	0.395797857
TSPAN9	0.860039627
CBX4	0.884766994
AC091729.9	0.360760877
TRPM8	0.050668999
RP11-802E16.3	0.593793976
RP11-134E15.2	0.247522269
PTPRG	0.276761466
TSEN34	0.940033071
NOXO1	0.00959535
CCM2	0.374970028
PPP1R21	0.478265111
RPS3AP26	0.939595857
RPS19P3	0.119531058
FMO4	0.183303159
KCNJ6	0.03906113
ATP9B	0.332396956
PLCB3	0.616253439
DPP9	0.589695384
CCNH	0.333718832
OBSL1	0.935452194
TNFAIP8L3	0.0901806
TMEM63C	0.430251755
ACOT11	0.105663561
SNRNP27	0.637317141
SNHG12	0.391910703
VEZF1	0.616270996
PIGO	0.603894737
RASSF7	0.712264314
IL22RA1	1.80E-14
RMND5B	0.870616629
SLC35A3	0.471049516
ZFHX3	0.409565417
ARL14	1.02E-21
C16orf72	0.539892411
ZBED1	0.73226548
KBTBD8	0.022040024
GM2A	0.827758116
PPP1R14BP2	0.035438067
KLHDC8B	0.849406143
KIAA1107	0.168023997
KTN1-AS1	0.190755099
CEBPD	0.419874736
ANAPC4	0.501880035
RPS11	0.978137366
LA16c-306E5.1	0.05035506
TRIM27	0.742131015
ATXN3L	0.053486551
SNORD3A	0.527137884
GPR3	0.163027094
SNX17	0.918954442
CYP39A1	0.120197714
AP3S2	0.130021696
TOX2	3.91E-21
RP11-510I6.2	0.008462207
SREBF2	0.907913217
CBLN3	0.21673613
DOK3	0.244548047
ISM1	0.057687952
PGAP2	0.515304121
RPS6KB2	0.766281189
MTA3	0.738694834
RPL7AP30	0.032246604
HEATR5B	0.496322705
MINPP1	0.520487517
NR1D1	0.205203358
POLD1	0.722369152
FASN	1.000515778
EIF1AD	0.571273687
MEIS2	0.168100482
RP11-304M2.5	0.513188483
AP3B2	0.174610923
CYP26A1	0.272976669
RPS9	0.956021879
ABHD11	0.726625295
OGG1	0.524900728
SUSD4	0.370939985
SLC37A2	1.83E-21
MTDH	0.778343172
INTS7	0.447188159
FAM110C	0.296565368
AIMP1	0.701968614
TMCO4	0.336266396
DYNC1H1	0.852024226
DENND1A	0.290914569
CNOT10	0.487988695
RIBC2	0.242034317
C6orf89	0.665408615
ANKRD5	0.202525942
HAT1	0.741058514
EXOSC10	0.671452708
PPP2R3C	0.306404759
SCGB1A1	0.053170185
MSH2	0.630304921
CAMK2N1	0.299393259
ATP6AP2	0.929299449
ZFAND5	0.735197789
AGRN	0.972383594
KCNJ2	0.146064417
RYK	0.738751073
NKX2-1	2.85E-16
UBR5	0.758271503
TRAM1	0.899022887
LSM4	0.941136487
TXN	0.941716857
PJA1	0.432675818
KIAA1919	0.324690139
ZNF550	0.33937603
KRT2	0.064128741
ZBTB39	0.357048031
CALR	0.97608019
ZNF275	0.335462573
FGD1	0.646645667
C5orf22	0.582687929
GTF3C2	0.81923215
DCAF15	0.614493164
POLR2E	0.949243735
ZYG11B	0.477493364
PHF23	0.793422043
HBP1	0.683924881
PIK3C2A	0.549187938
SH3GLB2	0.884615463
PRPF6	0.888842088
CYB5R3	0.860341257
CALCRL	0.156011078
PPP5C	0.891454723
HOMER3	0.670794553
CTNNA1	0.954649709
KIF22	0.818817343
WBSCR16	0.689361513
CLPTM1	0.947866109
LARS	0.81929966
SECISBP2L	0.690016361
RHBDD2	0.872052378
SRPR	0.856338859
MPDU1	0.775506606
NAB2	0.967542933
VASP	0.789479212
ERLIN1	0.607658602
ING5	0.471353462
ERBB2	1.228110702
DAPK3	0.817628204
HM13	0.893757878
MED20	0.51416827
BPNT1	0.662733411
LOXL2	0.120317224
ZNF652	0.558226861
ELF1	0.447216144
SORBS3	0.57747743
MGLL	0.027270957
KRT8	0.612026318
C9orf80	0.437185848
CBLB	0.343378478
NSMAF	0.426288223
ARHGAP1	0.799907461
ELL	0.465622322
ANK2	0.083938793
NDRG2	0.562100129
EHBP1	0.313798365
VGLL4	0.49472546
ZNF641	0.451291098
MARK2	0.618288372
JAM3	0.166110681
INPP5B	0.267395146
ANO3	0.076055854
HPCAL1	0.163142531
SOX4	0.975388137
TAGLN2	0.829871686
AP3D1	0.889130934
ST7L	0.256892572
WDR6	0.893399331
DHX34	0.564085257
UNC93B1	0.59015067
ELP3	0.484987211
C1orf144	0.673274316
DHX9	0.881353905
UNC5B	0.342190896
SHC1	0.887268257
RC3H2	0.469340776
GATC	0.202705489
TRAK2	0.57412368
GTF2F1	0.85916602
ZC3H18	0.693727839
TMEM9	1.056000198
APH1A	0.95751829
KLHL22	0.646651067
IL17RC	0.70452288
