	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
Mdivi-1	-0.553345587073829		0.987692307692	0.0123076923077	0.0123076923077	0.999958419958	0.12	0.12
AZD4547	-0.5524023372284886		0.987442827443	0.0125571725572	0.0125571725572	0.999958419958	0.12	0.12
KPT185	-0.551724738150238		0.987318087318	0.0126819126819	0.0126819126819	0.999958419958	0.12	0.12
tacrolimus	-0.551444667941669		0.987193347193	0.0128066528067	0.0128066528067	0.999958419958	0.12	0.12
etoposide	-0.5506696847846584		0.986694386694	0.0133056133056	0.0133056133056	0.999958419958	0.12	0.12
lenvatinib	-0.5496016379846932		0.986237006237	0.013762993763	0.013762993763	0.999958419958	0.12	0.12
apicidin	-0.5490897987701461		0.985904365904	0.0140956340956	0.0140956340956	0.999958419958	0.12	0.12
tipifarnib-P1	-0.548912459819578		0.985862785863	0.0141372141372	0.0141372141372	0.999958419958	0.12	0.12
tamoxifen	-0.5488449205205052		0.985821205821	0.0141787941788	0.0141787941788	0.999958419958	0.12	0.12
MLN2480	-0.5481689787165814		0.985405405405	0.0145945945946	0.0145945945946	0.999958419958	0.12	0.12
tubastatin A	-0.5476527928617343		0.985072765073	0.0149272349272	0.0149272349272	0.999958419958	0.12	0.12
vorinostat	-0.5469193856184495		0.984906444906	0.0150935550936	0.0150935550936	0.999958419958	0.12	0.12
XL765	-0.5464711104930459		0.984823284823	0.0151767151767	0.0151767151767	0.999958419958	0.12	0.12
LBH-589	-0.5463981486027191		0.984781704782	0.0152182952183	0.0152182952183	0.999958419958	0.12	0.12
BRD-K11533227	-0.5440060795831533		0.983659043659	0.016340956341	0.016340956341	0.999958419958	0.1246875	0.1246875
NSC48300	-0.5438647173138025		0.983575883576	0.0164241164241	0.0164241164241	0.999958419958	0.1246875	0.1246875
ISOX	-0.543740606876668		0.98340956341	0.0165904365904	0.0165904365904	0.999958419958	0.1246875	0.1246875
BRD-A71883111	-0.5417505135787745		0.982744282744	0.0172557172557	0.0172557172557	0.999958419958	0.125866666667	0.125866666667
BRD-K61166597	-0.5409211100759389		0.982286902287	0.0177130977131	0.0177130977131	0.999958419958	0.125866666667	0.125866666667
BRD-K51831558	-0.5406660151016399		0.982203742204	0.0177962577963	0.0177962577963	0.999958419958	0.125866666667	0.125866666667
isoliquiritigenin	-0.5399628047646863		0.98158004158	0.01841995842	0.01841995842	0.999958419958	0.125866666667	0.125866666667
BMS-270394	-0.5390346124310609		0.981205821206	0.0187941787942	0.0187941787942	0.999958419958	0.125866666667	0.125866666667
crizotinib	-0.538948522581555		0.981122661123	0.0188773388773	0.0188773388773	0.999958419958	0.125866666667	0.125866666667
BRD-K02251932	-0.5386924328882159		0.980956340956	0.0190436590437	0.0190436590437	0.999958419958	0.125866666667	0.125866666667
navitoclax	-0.5380147306424616		0.980831600832	0.0191683991684	0.0191683991684	0.999958419958	0.125866666667	0.125866666667
PRIMA-1-Met	-0.5378293505704254		0.980706860707	0.0192931392931	0.0192931392931	0.999958419958	0.125866666667	0.125866666667
BRD-K34222889	-0.5369991901546916		0.980415800416	0.0195841995842	0.0195841995842	0.999958419958	0.125866666667	0.125866666667
IU1	-0.5369560670585103		0.980374220374	0.0196257796258	0.0196257796258	0.999958419958	0.125866666667	0.125866666667
necrosulfonamide	-0.5363094604759795		0.980041580042	0.0199584199584	0.0199584199584	0.999958419958	0.126315789474	0.126315789474
MI-2	-0.5338753479770305		0.978544698545	0.0214553014553	0.0214553014553	0.999958419958	0.134025974026	0.134025974026
omacetaxine mepesuccinate	-0.5329712599890084		0.978128898129	0.0218711018711	0.0218711018711	0.999958419958	0.134683544304	0.134683544304
teniposide	-0.5329061258987668		0.977879417879	0.0221205821206	0.0221205821206	0.999958419958	0.134683544304	0.134683544304
bexarotene	-0.5298086398306411		0.975343035343	0.024656964657	0.024656964657	0.999958419958	0.144269662921	0.144269662921
STF-31	-0.5295024101770563		0.975135135135	0.0248648648649	0.0248648648649	0.999958419958	0.144269662921	0.144269662921
BRD-K92856060	-0.5293164933025961		0.975051975052	0.024948024948	0.024948024948	0.999958419958	0.144269662921	0.144269662921
VX-680	-0.5290389810138764		0.974844074844	0.0251559251559	0.0251559251559	0.999958419958	0.144269662921	0.144269662921
BRD-A86708339	-0.5280700391650386		0.974095634096	0.0259043659044	0.0259043659044	0.999958419958	0.144269662921	0.144269662921
Compound 1541A	-0.5278622093469242		0.973929313929	0.0260706860707	0.0260706860707	0.999958419958	0.144269662921	0.144269662921
BIBR-1532	-0.5277390859108028		0.973762993763	0.026237006237	0.026237006237	0.999958419958	0.144269662921	0.144269662921
BRD1835	-0.5276125930128224		0.973762993763	0.026237006237	0.026237006237	0.999958419958	0.144269662921	0.144269662921
istradefylline	-0.5274096239452505		0.973513513514	0.0264864864865	0.0264864864865	0.999958419958	0.144269662921	0.144269662921
BIX-01294	-0.5271942585072928		0.973305613306	0.0266943866944	0.0266943866944	0.999958419958	0.144269662921	0.144269662921
CAY10618	-0.5255668786731945		0.972016632017	0.0279833679834	0.0279833679834	0.999958419958	0.148351648352	0.148351648352
BRD-K90370028	-0.5254842807549831		0.971933471933	0.0280665280665	0.0280665280665	0.999958419958	0.148351648352	0.148351648352
Ki8751	-0.5249023664640223		0.971268191268	0.0287318087318	0.0287318087318	0.999958419958	0.150217391304	0.150217391304
FSC231	-0.5232210894232626		0.96948024948	0.0305197505198	0.0305197505198	0.999958419958	0.156831683168	0.156831683168
NSC95397	-0.5229306080605371		0.968981288981	0.0310187110187	0.0310187110187	0.999958419958	0.156831683168	0.156831683168
JW-74	-0.5222971761148105		0.968440748441	0.0315592515593	0.0315592515593	0.999958419958	0.156831683168	0.156831683168
darinaparsin	-0.5216537578035965		0.967858627859	0.0321413721414	0.0321413721414	0.999958419958	0.156831683168	0.156831683168
PL-DI	-0.521569720493488		0.967817047817	0.032182952183	0.032182952183	0.999958419958	0.156831683168	0.156831683168
isoevodiamine	-0.52121544006526		0.967442827443	0.0325571725572	0.0325571725572	0.999958419958	0.156831683168	0.156831683168
BRD-K29313308	-0.5207647301592933		0.96711018711	0.0328898128898	0.0328898128898	0.999958419958	0.156831683168	0.156831683168
Compound 23 citrate	-0.5207373369561422		0.96711018711	0.0328898128898	0.0328898128898	0.999958419958	0.156831683168	0.156831683168
necrostatin-7	-0.5206335730331334		0.967068607069	0.0329313929314	0.0329313929314	0.999958419958	0.156831683168	0.156831683168
GSK461364	-0.5197276908805968		0.966112266112	0.0338877338877	0.0338877338877	0.999958419958	0.159803921569	0.159803921569
BRD6340	-0.5184172211045431		0.964823284823	0.0351767151767	0.0351767151767	0.999958419958	0.161121495327	0.161121495327
BRD-K13999467	-0.5184097576540011		0.964823284823	0.0351767151767	0.0351767151767	0.999958419958	0.161121495327	0.161121495327
ML029	-0.5181260949584829		0.964449064449	0.0355509355509	0.0355509355509	0.999958419958	0.161121495327	0.161121495327
ML203	-0.5180510758788952		0.964365904366	0.0356340956341	0.0356340956341	0.999958419958	0.161121495327	0.161121495327
RO4929097	-0.5179190875132211		0.964158004158	0.035841995842	0.035841995842	0.999958419958	0.161121495327	0.161121495327
ABT-199	-0.5172403927394251		0.963534303534	0.0364656964657	0.0364656964657	0.999958419958	0.162407407407	0.162407407407
topotecan	-0.5162794132118677		0.962785862786	0.0372141372141	0.0372141372141	0.999958419958	0.164220183486	0.164220183486
elocalcitol	-0.5156817039654142		0.962328482328	0.0376715176715	0.0376715176715	0.999958419958	0.164324324324	0.164324324324
cucurbitacin I	-0.5153741784976656		0.962079002079	0.037920997921	0.037920997921	0.999958419958	0.164324324324	0.164324324324
BRD1812	-0.5120322434563672		0.958336798337	0.0416632016632	0.0416632016632	0.999958419958	0.176842105263	0.176842105263
ELCPK	-0.5120026207379936		0.958253638254	0.0417463617464	0.0417463617464	0.999958419958	0.176842105263	0.176842105263
BI-2536	-0.5118773145735235		0.958087318087	0.0419126819127	0.0419126819127	0.999958419958	0.176842105263	0.176842105263
PF-3758309	-0.5105205399727658		0.956257796258	0.0437422037422	0.0437422037422	0.999958419958	0.182956521739	0.182956521739
TG-100-115	-0.5084689847901892		0.953014553015	0.0469854469854	0.0469854469854	0.999958419958	0.194827586207	0.194827586207
CIL55	-0.5076354890228958		0.952141372141	0.0478586278586	0.0478586278586	0.999958419958	0.196752136752	0.196752136752
BRD-K41597374	-0.5057729034234797		0.949646569647	0.0503534303534	0.0503534303534	0.999958419958	0.203166666667	0.203166666667
pifithrin-mu	-0.5053255669107204		0.949313929314	0.0506860706861	0.0506860706861	0.999958419958	0.203166666667	0.203166666667
FQI-2	-0.505292961307271		0.949313929314	0.0506860706861	0.0506860706861	0.999958419958	0.203166666667	0.203166666667
vincristine	-0.5046396498953645		0.948274428274	0.0517255717256	0.0517255717256	0.999958419958	0.205619834711	0.205619834711
NVP-ADW742	-0.5042985027064152		0.947817047817	0.052182952183	0.052182952183	0.999958419958	0.205737704918	0.205737704918
SCH-79797	-0.5040648832004927		0.947151767152	0.0528482328482	0.0528482328482	0.999958419958	0.206511627907	0.206511627907
imatinib	-0.5025902259311509		0.945197505198	0.0548024948025	0.0548024948025	0.999958419958	0.206511627907	0.206511627907
SN-38	-0.5025417017315348		0.945114345114	0.0548856548857	0.0548856548857	0.999958419958	0.206511627907	0.206511627907
KX2-391	-0.5024449681794765		0.944906444906	0.0550935550936	0.0550935550936	0.999958419958	0.206511627907	0.206511627907
ML311	-0.5023838681657379		0.944906444906	0.0550935550936	0.0550935550936	0.999958419958	0.206511627907	0.206511627907
YK 4-279	-0.5020785213994797		0.944698544699	0.0553014553015	0.0553014553015	0.999958419958	0.206511627907	0.206511627907
MGCD-265	-0.5019346633844728		0.944615384615	0.0553846153846	0.0553846153846	0.999958419958	0.206511627907	0.206511627907
parbendazole	-0.5006522523725244		0.942702702703	0.0572972972973	0.0572972972973	0.999958419958	0.211571428571	0.211571428571
docetaxel	-0.4998850389040179		0.941704781705	0.0582952182952	0.0582952182952	0.999958419958	0.211571428571	0.211571428571
methylstat	-0.4991738563339982		0.94079002079	0.05920997921	0.05920997921	0.999958419958	0.211571428571	0.211571428571
decitabine	-0.4991048815279145		0.940706860707	0.0592931392931	0.0592931392931	0.999958419958	0.211571428571	0.211571428571
triazolothiadiazine	-0.49896533908639235		0.940582120582	0.0594178794179	0.0594178794179	0.999958419958	0.211571428571	0.211571428571
daporinad	-0.4985632375575315		0.939667359667	0.0603326403326	0.0603326403326	0.999958419958	0.211571428571	0.211571428571
MG-132	-0.4983264762446917		0.93920997921	0.06079002079	0.06079002079	0.999958419958	0.211571428571	0.211571428571
PF-184	-0.4981882708835756		0.939085239085	0.0609147609148	0.0609147609148	0.999958419958	0.211571428571	0.211571428571
necrostatin-1	-0.49799693112059895		0.938918918919	0.0610810810811	0.0610810810811	0.999958419958	0.211571428571	0.211571428571
AT-406	-0.4978632211174218		0.938669438669	0.0613305613306	0.0613305613306	0.999958419958	0.211571428571	0.211571428571
doxorubicin	-0.4976302051303166		0.93841995842	0.06158004158	0.06158004158	0.999958419958	0.211571428571	0.211571428571
Merck60	-0.4968850963035083		0.93738045738	0.0626195426195	0.0626195426195	0.999958419958	0.213617021277	0.213617021277
zebularine	-0.49607064469485157		0.936257796258	0.0637422037422	0.0637422037422	0.999958419958	0.213793103448	0.213793103448
pazopanib	-0.49598263465849923		0.936174636175	0.0638253638254	0.0638253638254	0.999958419958	0.213793103448	0.213793103448
entinostat	-0.49572292123125605		0.935717255717	0.0642827442827	0.0642827442827	0.999958419958	0.213793103448	0.213793103448
fingolimod	-0.49559638384783367		0.935550935551	0.0644490644491	0.0644490644491	0.999958419958	0.213793103448	0.213793103448
BRD-A94377914	-0.49468441898735904		0.933929313929	0.0660706860707	0.0660706860707	0.999958419958	0.217671232877	0.217671232877
LRRK2-IN-1	-0.4943470249342215		0.933305613306	0.0666943866944	0.0666943866944	0.999958419958	0.218231292517	0.218231292517
BRD-K34485477	-0.49337728867323755		0.931642411642	0.0683575883576	0.0683575883576	0.999958419958	0.222162162162	0.222162162162
PDMP	-0.49296563973775215		0.930977130977	0.0690228690229	0.0690228690229	0.999958419958	0.222781456954	0.222781456954
marinopyrrole A	-0.4927073433756636		0.93051975052	0.0694802494802	0.0694802494802	0.999958419958	0.222781456954	0.222781456954
ruxolitinib	-0.49255604236526845		0.930062370062	0.0699376299376	0.0699376299376	0.999958419958	0.222781456954	0.222781456954
BRD-K70511574	-0.4918854109554422		0.929064449064	0.0709355509356	0.0709355509356	0.999958419958	0.224473684211	0.224473684211
AC55649	-0.49103997997425863		0.927401247401	0.0725987525988	0.0725987525988	0.999958419958	0.228235294118	0.228235294118
brivanib	-0.49066509072442194		0.926819126819	0.0731808731809	0.0731808731809	0.999958419958	0.228571428571	0.228571428571
BRD-K66453893	-0.48939029322167926		0.924781704782	0.0752182952183	0.0752182952183	0.999958419958	0.231923076923	0.231923076923
manumycin A	-0.4893002417815348		0.924781704782	0.0752182952183	0.0752182952183	0.999958419958	0.231923076923	0.231923076923
PRIMA-1	-0.488676750529055		0.923243243243	0.0767567567568	0.0767567567568	0.999958419958	0.234814814815	0.234814814815
CHM-1	-0.488329057920825		0.922162162162	0.0778378378378	0.0778378378378	0.999958419958	0.234814814815	0.234814814815
MST-312	-0.4881141606635084		0.921746361746	0.0782536382536	0.0782536382536	0.999958419958	0.234814814815	0.234814814815
BYL-719	-0.4880679811062336		0.921663201663	0.0783367983368	0.0783367983368	0.999958419958	0.234814814815	0.234814814815
NSC632839	-0.48772107074409976		0.921247401247	0.0787525987526	0.0787525987526	0.999958419958	0.234814814815	0.234814814815
ML031	-0.48749746392293114		0.920914760915	0.0790852390852	0.0790852390852	0.999958419958	0.234814814815	0.234814814815
NVP-TAE684	-0.48655096972554496		0.919168399168	0.0808316008316	0.0808316008316	0.999958419958	0.238292682927	0.238292682927
RITA	-0.4862587516109647		0.918752598753	0.0812474012474	0.0812474012474	0.999958419958	0.238292682927	0.238292682927
HLI 373	-0.48546502628808325		0.916923076923	0.0830769230769	0.0830769230769	0.999958419958	0.242181818182	0.242181818182
GW-843682X	-0.48519989422880744		0.916299376299	0.0837006237006	0.0837006237006	0.999958419958	0.242530120482	0.242530120482
UNC0638	-0.4848413655819188		0.915717255717	0.0842827442827	0.0842827442827	0.999958419958	0.242754491018	0.242754491018
ciclopirox	-0.4838885301891346		0.913929313929	0.0860706860707	0.0860706860707	0.999958419958	0.244823529412	0.244823529412
cerulenin	-0.48373575618198145		0.913555093555	0.0864449064449	0.0864449064449	0.999958419958	0.244823529412	0.244823529412
QW-BI-011	-0.4836835847950823		0.913471933472	0.0865280665281	0.0865280665281	0.999958419958	0.244823529412	0.244823529412
BRD-K29086754	-0.48249622024894384		0.911434511435	0.0885654885655	0.0885654885655	0.999958419958	0.248488372093	0.248488372093
cimetidine	-0.48232610878340965		0.911143451143	0.0888565488565	0.0888565488565	0.999958419958	0.248488372093	0.248488372093
ouabain	-0.48153534508381657		0.90948024948	0.0905197505198	0.0905197505198	0.999958419958	0.249782608696	0.249782608696
mitomycin	-0.4812714077122782		0.909106029106	0.090893970894	0.090893970894	0.999958419958	0.249782608696	0.249782608696
BRD-K80183349	-0.4810161384132192		0.908731808732	0.0912681912682	0.0912681912682	0.999958419958	0.249782608696	0.249782608696
itraconazole	-0.48064025246575326		0.908191268191	0.0918087318087	0.0918087318087	0.999958419958	0.249782608696	0.249782608696
BRD-K66532283	-0.48056532078309977		0.908024948025	0.0919750519751	0.0919750519751	0.999958419958	0.249782608696	0.249782608696
rigosertib	-0.48025736630928956		0.907318087318	0.0926819126819	0.0926819126819	0.999958419958	0.249782608696	0.249782608696
hyperforin	-0.48008979849131217		0.906943866944	0.0930561330561	0.0930561330561	0.999958419958	0.249782608696	0.249782608696
dacarbazine	-0.4796891252262534		0.906403326403	0.0935966735967	0.0935966735967	0.999958419958	0.249782608696	0.249782608696
erastin	-0.47890756345528357		0.905322245322	0.0946777546778	0.0946777546778	0.999958419958	0.249782608696	0.249782608696
BRD-K01737880	-0.47861581756737304		0.904823284823	0.0951767151767	0.0951767151767	0.999958419958	0.249782608696	0.249782608696
tipifarnib-P2	-0.47860774096180797		0.904823284823	0.0951767151767	0.0951767151767	0.999958419958	0.249782608696	0.249782608696
MK-2206	-0.4783760662957481		0.904449064449	0.0955509355509	0.0955509355509	0.999958419958	0.249782608696	0.249782608696
CCT036477	-0.477904617920568		0.903326403326	0.0966735966736	0.0966735966736	0.999958419958	0.25	0.25
SKI-II	-0.4779018532923056		0.903326403326	0.0966735966736	0.0966735966736	0.999958419958	0.25	0.25
BRD-K85133207	-0.47718621095595054		0.902079002079	0.097920997921	0.097920997921	0.999958419958	0.251063829787	0.251063829787
neuronal differentiation inducer III	-0.4770039120878535		0.901871101871	0.0981288981289	0.0981288981289	0.999958419958	0.251063829787	0.251063829787
BRD-K35604418	-0.4768091695798151		0.901247401247	0.0987525987526	0.0987525987526	0.999958419958	0.251322751323	0.251322751323
gemcitabine	-0.475443271513861		0.898336798337	0.101663201663	0.101663201663	0.999958419958	0.257368421053	0.257368421053
isonicotinohydroxamic acid	-0.4749799769926269		0.897463617464	0.102536382536	0.102536382536	0.999958419958	0.258219895288	0.258219895288
pitstop2	-0.47408178357080555		0.895675675676	0.104324324324	0.104324324324	0.999958419958	0.261354166667	0.261354166667
ETP-46464	-0.47226945387251223		0.892848232848	0.107151767152	0.107151767152	0.999958419958	0.264141414141	0.264141414141
ML162	-0.47212076420799604		0.892515592516	0.107484407484	0.107484407484	0.999958419958	0.264141414141	0.264141414141
alvocidib	-0.4720402859571218		0.892390852391	0.107609147609	0.107609147609	0.999958419958	0.264141414141	0.264141414141
PAC-1	-0.47202248459340673		0.892307692308	0.107692307692	0.107692307692	0.999958419958	0.264141414141	0.264141414141
OSI-930	-0.47172791146625387		0.891600831601	0.108399168399	0.108399168399	0.999958419958	0.264141414141	0.264141414141
NSC30930	-0.47155783440094035		0.891268191268	0.108731808732	0.108731808732	0.999958419958	0.264141414141	0.264141414141
nakiterpiosin	-0.47065957419912174		0.889688149688	0.110311850312	0.110311850312	0.999958419958	0.2661	0.2661
KU-0063794	-0.47050815400423335		0.889355509356	0.110644490644	0.110644490644	0.999958419958	0.2661	0.2661
NSC 74859	-0.46956170121202706		0.887442827443	0.112557172557	0.112557172557	0.999958419958	0.269353233831	0.269353233831
tivozanib	-0.4692598244679291		0.886777546778	0.113222453222	0.113222453222	0.999958419958	0.269603960396	0.269603960396
bendamustine	-0.4689510041350162		0.88577962578	0.11422037422	0.11422037422	0.999958419958	0.270640394089	0.270640394089
nilotinib	-0.4674119138119394		0.882952182952	0.117047817048	0.117047817048	0.999958419958	0.275652173913	0.275652173913
sildenafil	-0.46661316245805656		0.881912681913	0.118087318087	0.118087318087	0.999958419958	0.275652173913	0.275652173913
curcumin	-0.46651217462053673		0.881704781705	0.118295218295	0.118295218295	0.999958419958	0.275652173913	0.275652173913
CD-437	-0.4663944214138113		0.881372141372	0.118627858628	0.118627858628	0.999958419958	0.275652173913	0.275652173913
bardoxolone methyl	-0.46571016074183186		0.88	0.12	0.12	0.999958419958	0.276481481481	0.276481481481
SU11274	-0.4654108681782595		0.879168399168	0.120831600832	0.120831600832	0.999958419958	0.276481481481	0.276481481481
HC-067047	-0.4648180908441428		0.878004158004	0.121995841996	0.121995841996	0.999958419958	0.276481481481	0.276481481481
968	-0.46467795748703156		0.877754677755	0.122245322245	0.122245322245	0.999958419958	0.276481481481	0.276481481481
piperlongumine	-0.4644120087509323		0.877463617464	0.122536382536	0.122536382536	0.999958419958	0.276481481481	0.276481481481
NVP-231	-0.46435952193724206		0.877422037422	0.122577962578	0.122577962578	0.999958419958	0.276481481481	0.276481481481
PHA-793887	-0.4640343348928638		0.876548856549	0.123451143451	0.123451143451	0.999958419958	0.276481481481	0.276481481481
B02	-0.46389890514214394		0.876382536383	0.123617463617	0.123617463617	0.999958419958	0.276481481481	0.276481481481
sorafenib	-0.46342817087164917		0.875841995842	0.124158004158	0.124158004158	0.999958419958	0.276481481481	0.276481481481
FQI-1	-0.4627205552274203		0.874428274428	0.125571725572	0.125571725572	0.999958419958	0.278341013825	0.278341013825
tandutinib	-0.46188513707450773		0.872598752599	0.127401247401	0.127401247401	0.999958419958	0.281100917431	0.281100917431
SGX-523	-0.46079154765902125		0.870020790021	0.129979209979	0.129979209979	0.999958419958	0.285479452055	0.285479452055
SB-525334	-0.46016012109131105		0.868898128898	0.131101871102	0.131101871102	0.999958419958	0.285610859729	0.285610859729
BRD-K19103580	-0.46012883281137357		0.868773388773	0.131226611227	0.131226611227	0.999958419958	0.285610859729	0.285610859729
dinaciclib	-0.4590517040524042		0.867151767152	0.132848232848	0.132848232848	0.999958419958	0.286133333333	0.286133333333
thalidomide	-0.4587146817233042		0.86656964657	0.13343035343	0.13343035343	0.999958419958	0.286133333333	0.286133333333
PF-543	-0.4585266893599788		0.866195426195	0.133804573805	0.133804573805	0.999958419958	0.286133333333	0.286133333333
cediranib	-0.4585196320899133		0.866153846154	0.133846153846	0.133846153846	0.999958419958	0.286133333333	0.286133333333
AT7867	-0.4580872940915268		0.865072765073	0.134927234927	0.134927234927	0.999958419958	0.287168141593	0.287168141593
pandacostat	-0.45759570810159766		0.863575883576	0.136424116424	0.136424116424	0.999958419958	0.289074889868	0.289074889868
BRD-K04800985	-0.45662060576461144		0.86103950104	0.13896049896	0.13896049896	0.999958419958	0.292838427948	0.292838427948
KU-55933	-0.45631886787549386		0.860582120582	0.139417879418	0.139417879418	0.999958419958	0.292838427948	0.292838427948
PI-103	-0.4554209716400068		0.858794178794	0.141205821206	0.141205821206	0.999958419958	0.295304347826	0.295304347826
prochlorperazine	-0.4547163071672388		0.85762993763	0.14237006237	0.14237006237	0.999958419958	0.295689655172	0.295689655172
