	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
ISCA1	-0.5207576529830602	0.05865329441181515	0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0007407407407407408	0.0007407407407407408
FERMT1	-0.5191877981548249	0.015575977968965605	0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0007407407407407408	0.0007407407407407408
MTCH2	-0.5184326505169491	0.01915047140114559	0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0007407407407407408	0.0007407407407407408
HNF1B	-0.5170286889602775	0.01542539531732812	0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0007407407407407408	0.0007407407407407408
TBX3	-0.516204990935038	0.018010166348916532	0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0007407407407407408	0.0007407407407407408
KLF5	-0.5156459327938677		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0007407407407407408	0.0007407407407407408
ESPL1	-0.5136444085836644		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0007407407407407408	0.0007407407407407408
GATS	-0.510908683117976		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0007407407407407408	0.0007407407407407408
ACO2	-0.5107614610270139		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0007407407407407408	0.0007407407407407408
UBL5	-0.5099047786794509		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0007407407407407408	0.0007407407407407408
KDM1A	-0.5098797588674727		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0007407407407407408	0.0007407407407407408
ARPP19	-0.5087591344830092		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0007407407407407408	0.0007407407407407408
BOLA3	-0.5079846985494466		0.999996485679	3.51432085749e-06	3.51432085749e-06	1.0	0.00193548387097	0.00193548387097
IQGAP1	-0.5077283008295461		0.999996485679	3.51432085749e-06	3.51432085749e-06	1.0	0.00193548387097	0.00193548387097
ZC4H2	-0.5060066686363545		0.999996485679	3.51432085749e-06	3.51432085749e-06	1.0	0.00193548387097	0.00193548387097
JUP	-0.505743485447973		0.999996485679	3.51432085749e-06	3.51432085749e-06	1.0	0.00193548387097	0.00193548387097
CENPC	-0.5038236345719938		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.00235294117647	0.00235294117647
CENPI	-0.5034582131857623		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.00235294117647	0.00235294117647
TFRC	-0.502899042979068		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.00235294117647	0.00235294117647
COMMD1	-0.4998118047860357		0.999994142799	5.85720142916e-06	5.85720142916e-06	1.0	0.00285714285714	0.00285714285714
SCAF8	-0.4992485416805481		0.999992971358	7.02864171499e-06	7.02864171499e-06	1.0	0.00285714285714	0.00285714285714
MRPS22	-0.49909526937383714		0.999992971358	7.02864171499e-06	7.02864171499e-06	1.0	0.00285714285714	0.00285714285714
DVL1	-0.49858470513126224		0.999992971358	7.02864171499e-06	7.02864171499e-06	1.0	0.00285714285714	0.00285714285714
UROD	-0.49813790376947303		0.999992971358	7.02864171499e-06	7.02864171499e-06	1.0	0.00285714285714	0.00285714285714
IGF1R	-0.49803156325830905		0.999992971358	7.02864171499e-06	7.02864171499e-06	1.0	0.00285714285714	0.00285714285714
PSMD2	-0.4973153524183523		0.999992971358	7.02864171499e-06	7.02864171499e-06	1.0	0.00285714285714	0.00285714285714
EARS2	-0.49684578812848945		0.999992971358	7.02864171499e-06	7.02864171499e-06	1.0	0.00285714285714	0.00285714285714
ZNF229	-0.4959867039527871		0.999991799918	8.20008200082e-06	8.20008200082e-06	1.0	0.0032	0.0032
BCLAF1	-0.4946771972539314		0.999990628478	9.37152228665e-06	9.37152228665e-06	1.0	0.0032	0.0032
CCM2	-0.49423649796144686		0.999990628478	9.37152228665e-06	9.37152228665e-06	1.0	0.0032	0.0032
SATB2	-0.4939441048660777		0.999990628478	9.37152228665e-06	9.37152228665e-06	1.0	0.0032	0.0032
MTHFD1	-0.49263184103287677		0.999990628478	9.37152228665e-06	9.37152228665e-06	1.0	0.0032	0.0032
SLC20A1	-0.4916408868148959		0.999990628478	9.37152228665e-06	9.37152228665e-06	1.0	0.0032	0.0032
CDX1	-0.49074767536367814		0.999990628478	9.37152228665e-06	9.37152228665e-06	1.0	0.0032	0.0032
RPS10	-0.4905082640377354		0.999990628478	9.37152228665e-06	9.37152228665e-06	1.0	0.0032	0.0032
PPAT	-0.48910594260113494		0.999989457037	1.05429625725e-05	1.05429625725e-05	1.0	0.00352941176471	0.00352941176471
PRSS38	-0.48794252409567734		0.999987114157	1.28858431441e-05	1.28858431441e-05	1.0	0.004	0.004
ASCC3	-0.48740708454483067		0.999987114157	1.28858431441e-05	1.28858431441e-05	1.0	0.004	0.004
ZBTB7B	-0.4853672726356467		0.999985942717	1.405728343e-05	1.405728343e-05	1.0	0.004	0.004
LARGE	-0.48536013215385426		0.999985942717	1.405728343e-05	1.405728343e-05	1.0	0.004	0.004
PSMB6	-0.48509482388423875		0.999985942717	1.405728343e-05	1.405728343e-05	1.0	0.004	0.004
SLC25A3	-0.48505472019604445		0.999985942717	1.405728343e-05	1.405728343e-05	1.0	0.004	0.004
RPL5	-0.4848086319984349		0.999985942717	1.405728343e-05	1.405728343e-05	1.0	0.004	0.004
MDM4	-0.4848077677689075		0.999985942717	1.405728343e-05	1.405728343e-05	1.0	0.004	0.004
OR5T2	-0.48474201908569353		0.999985942717	1.405728343e-05	1.405728343e-05	1.0	0.004	0.004
EXTL2	-0.4837680392917263		0.999983599836	1.64001640016e-05	1.64001640016e-05	1.0	0.00430769230769	0.00430769230769
FECH	-0.48303291528522746		0.999983599836	1.64001640016e-05	1.64001640016e-05	1.0	0.00430769230769	0.00430769230769
MEA1	-0.4829165687887052		0.999983599836	1.64001640016e-05	1.64001640016e-05	1.0	0.00430769230769	0.00430769230769
SENP3-EIF4A1	-0.482312201528519		0.999983599836	1.64001640016e-05	1.64001640016e-05	1.0	0.00430769230769	0.00430769230769
SLC35A2	-0.4821723184254786		0.999983599836	1.64001640016e-05	1.64001640016e-05	1.0	0.00430769230769	0.00430769230769
SMC4	-0.4801282445743363		0.999980085515	1.99144848591e-05	1.99144848591e-05	1.0	0.005	0.005
RING1	-0.480021105258747		0.999980085515	1.99144848591e-05	1.99144848591e-05	1.0	0.005	0.005
MED12	-0.47984386895671244		0.999980085515	1.99144848591e-05	1.99144848591e-05	1.0	0.005	0.005
TAF11	-0.4787476074101194		0.999975399754	2.46002460025e-05	2.46002460025e-05	1.0	0.00608695652174	0.00608695652174
CLINT1	-0.4785446850791254		0.999974228314	2.57716862883e-05	2.57716862883e-05	1.0	0.00628571428571	0.00628571428571
PAFAH1B1	-0.47817421963072465		0.999973056873	2.69431265741e-05	2.69431265741e-05	1.0	0.00638888888889	0.00638888888889
PPP1R11	-0.47805404815464936		0.999973056873	2.69431265741e-05	2.69431265741e-05	1.0	0.00638888888889	0.00638888888889
NDC80	-0.4769411134601282		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00684931506849	0.00684931506849
CRYGA	-0.4766753767759081		0.999969542553	3.04574474316e-05	3.04574474316e-05	1.0	0.00693333333333	0.00693333333333
ZNF746	-0.47629468155257965		0.999969542553	3.04574474316e-05	3.04574474316e-05	1.0	0.00693333333333	0.00693333333333
BRAF	-0.47573523683733415		0.999968371112	3.16288877174e-05	3.16288877174e-05	1.0	0.00701298701299	0.00701298701299
CENPK	-0.4756350976695395		0.999968371112	3.16288877174e-05	3.16288877174e-05	1.0	0.00701298701299	0.00701298701299
TYMS	-0.4754036195867291		0.999967199672	3.28003280033e-05	3.28003280033e-05	1.0	0.00717948717949	0.00717948717949
SDHB	-0.4744684563152922		0.999964856791	3.51432085749e-05	3.51432085749e-05	1.0	0.00759493670886	0.00759493670886
CSNK1A1	-0.47399426293965574		0.999962513911	3.74860891466e-05	3.74860891466e-05	1.0	0.00785714285714	0.00785714285714
H1FNT	-0.47379925373693027		0.999962513911	3.74860891466e-05	3.74860891466e-05	1.0	0.00785714285714	0.00785714285714
FDPS	-0.4735124754343462		0.999961342471	3.86575294324e-05	3.86575294324e-05	1.0	0.00785714285714	0.00785714285714
GNAS	-0.4733228010371713		0.999961342471	3.86575294324e-05	3.86575294324e-05	1.0	0.00785714285714	0.00785714285714
KAT2A	-0.4730935252864531		0.999961342471	3.86575294324e-05	3.86575294324e-05	1.0	0.00785714285714	0.00785714285714
SPANXN5	-0.4728554196508217		0.99995782815	4.21718502899e-05	4.21718502899e-05	1.0	0.00847058823529	0.00847058823529
OLIG3	-0.4723407285894761		0.999955485269	4.45147308616e-05	4.45147308616e-05	1.0	0.00873563218391	0.00873563218391
CDC37	-0.47203368802665524		0.999955485269	4.45147308616e-05	4.45147308616e-05	1.0	0.00873563218391	0.00873563218391
IPO13	-0.47166265096231863		0.999954313829	4.56861711474e-05	4.56861711474e-05	1.0	0.00879120879121	0.00879120879121
COX11	-0.47133442720559343		0.999953142389	4.68576114333e-05	4.68576114333e-05	1.0	0.00879120879121	0.00879120879121
RREB1	-0.47127071351053085		0.999953142389	4.68576114333e-05	4.68576114333e-05	1.0	0.00879120879121	0.00879120879121
ATOH1	-0.47092660228696887		0.999953142389	4.68576114333e-05	4.68576114333e-05	1.0	0.00879120879121	0.00879120879121
CFTR	-0.47061093919256475		0.999951970948	4.80290517191e-05	4.80290517191e-05	1.0	0.00881720430108	0.00881720430108
MET	-0.47030163442319367		0.999951970948	4.80290517191e-05	4.80290517191e-05	1.0	0.00881720430108	0.00881720430108
CYC1	-0.46887057453774017		0.999943770866	5.62291337199e-05	5.62291337199e-05	1.0	0.0101052631579	0.0101052631579
SMC2	-0.46881506206522433		0.999943770866	5.62291337199e-05	5.62291337199e-05	1.0	0.0101052631579	0.0101052631579
DAZAP1	-0.4682370157508505		0.999942599426	5.74005740057e-05	5.74005740057e-05	1.0	0.0102083333333	0.0102083333333
SDHA	-0.46776260209654347		0.999940256545	5.97434545774e-05	5.97434545774e-05	1.0	0.0105154639175	0.0105154639175
PRKCZ	-0.4674454129615906		0.999936742225	6.32577754349e-05	6.32577754349e-05	1.0	0.0110204081633	0.0110204081633
DIMT1	-0.4672476068181403		0.999933227904	6.67720962924e-05	6.67720962924e-05	1.0	0.011067961165	0.011067961165
COX4I1	-0.467242801312936		0.999933227904	6.67720962924e-05	6.67720962924e-05	1.0	0.011067961165	0.011067961165
ZMYM2	-0.4671791476626503		0.999933227904	6.67720962924e-05	6.67720962924e-05	1.0	0.011067961165	0.011067961165
TUBG1	-0.46688847217041435		0.999933227904	6.67720962924e-05	6.67720962924e-05	1.0	0.011067961165	0.011067961165
SLC7A5	-0.46686792285940226		0.999933227904	6.67720962924e-05	6.67720962924e-05	1.0	0.011067961165	0.011067961165
PPIE	-0.4662921122960268		0.999930885023	6.91149768641e-05	6.91149768641e-05	1.0	0.0112380952381	0.0112380952381
CENPA	-0.46628645720119843		0.999930885023	6.91149768641e-05	6.91149768641e-05	1.0	0.0112380952381	0.0112380952381
POLD4	-0.4651731224260215		0.999928542143	7.14578574357e-05	7.14578574357e-05	1.0	0.0115094339623	0.0115094339623
ATP2B1	-0.4647858435799052		0.999926199262	7.38007380074e-05	7.38007380074e-05	1.0	0.0117757009346	0.0117757009346
DDX39B	-0.46458482571672194		0.999922684941	7.73150588649e-05	7.73150588649e-05	1.0	0.0118918918919	0.0118918918919
CLTC	-0.4645707163156988		0.999922684941	7.73150588649e-05	7.73150588649e-05	1.0	0.0118918918919	0.0118918918919
POLR2B	-0.4645551167068989		0.999922684941	7.73150588649e-05	7.73150588649e-05	1.0	0.0118918918919	0.0118918918919
PSMA7	-0.46432959191129763		0.999922684941	7.73150588649e-05	7.73150588649e-05	1.0	0.0118918918919	0.0118918918919
NUP93	-0.4641488221532986		0.999921513501	7.84864991507e-05	7.84864991507e-05	1.0	0.0119642857143	0.0119642857143
MRPS15	-0.46370802770407993		0.99991799918	8.20008200082e-05	8.20008200082e-05	1.0	0.012347826087	0.012347826087
ATP6V1G2-DDX39B	-0.4635791154828397		0.99991682774	8.3172260294e-05	8.3172260294e-05	1.0	0.012347826087	0.012347826087
EIF4A1	-0.4635698998013344		0.99991682774	8.3172260294e-05	8.3172260294e-05	1.0	0.012347826087	0.012347826087
MYB	-0.4632487796025666		0.999913313419	8.66865811515e-05	8.66865811515e-05	1.0	0.0127586206897	0.0127586206897
DLST	-0.4628674759702519		0.999903941897	9.60581034382e-05	9.60581034382e-05	1.0	0.0140170940171	0.0140170940171
ESM1	-0.4623843143345562		0.999901599016	9.84009840098e-05	9.84009840098e-05	1.0	0.0141176470588	0.0141176470588
INCENP	-0.4622490542590806		0.999901599016	9.84009840098e-05	9.84009840098e-05	1.0	0.0141176470588	0.0141176470588
RPS17	-0.4621715171221886		0.999900427576	9.95724242957e-05	9.95724242957e-05	1.0	0.0141666666667	0.0141666666667
SPC24	-0.4616615011772538		0.999896913255	0.000103086745153	0.000103086745153	1.0	0.0145454545455	0.0145454545455
ATP6V0D1	-0.4615423939864315		0.999895741815	0.000104258185439	0.000104258185439	1.0	0.0145901639344	0.0145901639344
KBTBD8	-0.4611027343327246		0.999891056053	0.000108943946582	0.000108943946582	1.0	0.0151219512195	0.0151219512195
RHEB	-0.4608532855455759		0.999887541733	0.00011245826744	0.00011245826744	1.0	0.0153968253968	0.0153968253968
HIST1H1D	-0.4607517841603372		0.999886370292	0.000113629707726	0.000113629707726	1.0	0.0153968253968	0.0153968253968
GBF1	-0.4606877342589027		0.999886370292	0.000113629707726	0.000113629707726	1.0	0.0153968253968	0.0153968253968
KMT2C	-0.46033333310885277		0.999884027412	0.000115972588297	0.000115972588297	1.0	0.0155905511811	0.0155905511811
ALYREF	-0.4598321171282255		0.99987817021	0.000121829789726	0.000121829789726	1.0	0.01625	0.01625
MYBL2	-0.4593021557718029		0.999872313009	0.000127686991156	0.000127686991156	1.0	0.0168181818182	0.0168181818182
ST8SIA6	-0.4592219199704902		0.999871141569	0.000128858431441	0.000128858431441	1.0	0.0168181818182	0.0168181818182
MSANTD4	-0.4590001238986788		0.999869970128	0.000130029871727	0.000130029871727	1.0	0.0168181818182	0.0168181818182
MCM2	-0.4588989812084644		0.999869970128	0.000130029871727	0.000130029871727	1.0	0.0168181818182	0.0168181818182
KRTAP13-3	-0.45851144335697086		0.999865284367	0.000134715632871	0.000134715632871	1.0	0.0172932330827	0.0172932330827
RPS18P9	-0.45834045698331016		0.999861770046	0.000138229953728	0.000138229953728	1.0	0.0176119402985	0.0176119402985
COPS8	-0.4579172481201689		0.999854741405	0.000145258595443	0.000145258595443	1.0	0.0183703703704	0.0183703703704
TMEM104	-0.4573038872109023		0.999851227084	0.000148772916301	0.000148772916301	1.0	0.0186764705882	0.0186764705882
TMIGD1	-0.4569895480849429		0.999838341241	0.000161658759445	0.000161658759445	1.0	0.0201459854015	0.0201459854015
LHB	-0.45637392418208905		0.999831312599	0.00016868740116	0.00016868740116	1.0	0.0202816901408	0.0202816901408
HEPACAM2	-0.4561997175940284		0.999831312599	0.00016868740116	0.00016868740116	1.0	0.0202816901408	0.0202816901408
EP400	-0.4561927299799043		0.999831312599	0.00016868740116	0.00016868740116	1.0	0.0202816901408	0.0202816901408
MRPL18	-0.45619063135472965		0.999831312599	0.00016868740116	0.00016868740116	1.0	0.0202816901408	0.0202816901408
MYL12A	-0.45610230342149055		0.999831312599	0.00016868740116	0.00016868740116	1.0	0.0202816901408	0.0202816901408
TARDBP	-0.4559676620889912		0.999827798278	0.000172201722017	0.000172201722017	1.0	0.0205594405594	0.0205594405594
FGFRL1	-0.455809481974465		0.999824283957	0.000175716042875	0.000175716042875	1.0	0.0206849315068	0.0206849315068
NUF2	-0.45562984243845944		0.999824283957	0.000175716042875	0.000175716042875	1.0	0.0206849315068	0.0206849315068
S100A3	-0.45556998665512577		0.999823112517	0.000176887483161	0.000176887483161	1.0	0.0206849315068	0.0206849315068
TOP2A	-0.45531440359828157		0.999820769636	0.000179230363732	0.000179230363732	1.0	0.0208163265306	0.0208163265306
SERPINH1	-0.45492980632532903		0.999813740995	0.000186259005447	0.000186259005447	1.0	0.0213422818792	0.0213422818792
NUDCD3	-0.45488182218184814		0.999813740995	0.000186259005447	0.000186259005447	1.0	0.0213422818792	0.0213422818792
AHCYL1	-0.45470512902619903		0.999807883793	0.000192116206876	0.000192116206876	1.0	0.0218666666667	0.0218666666667
NUS1	-0.4541577518327489		0.999802026592	0.000197973408306	0.000197973408306	1.0	0.022091503268	0.022091503268
UQCRB	-0.4541554117327739		0.999802026592	0.000197973408306	0.000197973408306	1.0	0.022091503268	0.022091503268
EBNA1BP2	-0.4540737702165221		0.999802026592	0.000197973408306	0.000197973408306	1.0	0.022091503268	0.022091503268
MTRF1L	-0.45369001499457884		0.999799683711	0.000200316288877	0.000200316288877	1.0	0.0222077922078	0.0222077922078
NDUFA11	-0.453590305417588		0.99979499795	0.000205002050021	0.000205002050021	1.0	0.0225316455696	0.0225316455696
MAGOHB	-0.45324500652188443		0.999791483629	0.000208516370878	0.000208516370878	1.0	0.0225316455696	0.0225316455696
CDC45	-0.45319298169209377		0.999791483629	0.000208516370878	0.000208516370878	1.0	0.0225316455696	0.0225316455696
CDC5L	-0.4530126458617403		0.999791483629	0.000208516370878	0.000208516370878	1.0	0.0225316455696	0.0225316455696
PMM1	-0.4526709984981454		0.999782112107	0.000217887893165	0.000217887893165	1.0	0.0233962264151	0.0233962264151
PTCHD1	-0.4523401193623783		0.999776254905	0.000223745094594	0.000223745094594	1.0	0.023875	0.023875
XAB2	-0.45204013527239434		0.999769226264	0.000230773736309	0.000230773736309	1.0	0.0244720496894	0.0244720496894
SOX9	-0.4517914375378802		0.999762197622	0.000237802378024	0.000237802378024	1.0	0.024578313253	0.024578313253
RGS19	-0.4516342811849566		0.999762197622	0.000237802378024	0.000237802378024	1.0	0.024578313253	0.024578313253
PSMD8	-0.4516002827065244		0.999762197622	0.000237802378024	0.000237802378024	1.0	0.024578313253	0.024578313253
GRIPAP1	-0.4514163382853424		0.999761026182	0.00023897381831	0.00023897381831	1.0	0.024578313253	0.024578313253
PLK1	-0.4513613120187134		0.999761026182	0.00023897381831	0.00023897381831	1.0	0.024578313253	0.024578313253
RPA3	-0.4512544766577782		0.999758683301	0.000241316698881	0.000241316698881	1.0	0.0246706586826	0.0246706586826
AHCTF1P1	-0.45068309238963666		0.999745797458	0.000254202542025	0.000254202542025	1.0	0.0258333333333	0.0258333333333
RPS15A	-0.4505256340716363		0.999743454577	0.000256545422597	0.000256545422597	1.0	0.0259171597633	0.0259171597633
RPL3	-0.45043982286665		0.999741111697	0.000258888303169	0.000258888303169	1.0	0.026	0.026
PLAC4	-0.4499639285384927		0.999730568734	0.000269431265741	0.000269431265741	1.0	0.0267441860465	0.0267441860465
CD6	-0.44982397409931013		0.999730568734	0.000269431265741	0.000269431265741	1.0	0.0267441860465	0.0267441860465
POLG2	-0.44941834803741315		0.999723540093	0.000276459907456	0.000276459907456	1.0	0.0269662921348	0.0269662921348
STOML3	-0.4494083221614426		0.999723540093	0.000276459907456	0.000276459907456	1.0	0.0269662921348	0.0269662921348
SEMA7A	-0.4492535187378485		0.999721197212	0.000278802788028	0.000278802788028	1.0	0.0269662921348	0.0269662921348
SAFB	-0.4491923146996124		0.999720025772	0.000279974228314	0.000279974228314	1.0	0.0269662921348	0.0269662921348
GATA6	-0.4491089836121905		0.999718854331	0.0002811456686	0.0002811456686	1.0	0.0269662921348	0.0269662921348
DGCR8	-0.44909059648175254		0.999718854331	0.0002811456686	0.0002811456686	1.0	0.0269662921348	0.0269662921348
PSMC1	-0.4489537796655289		0.999715340011	0.000284659989457	0.000284659989457	1.0	0.027	0.027
APC	-0.4489444313502396		0.999715340011	0.000284659989457	0.000284659989457	1.0	0.027	0.027
CADPS	-0.4486330838399939		0.999703625608	0.000296374392315	0.000296374392315	1.0	0.027955801105	0.027955801105
OR2T4	-0.4483191775167459		0.999697768406	0.000302231593745	0.000302231593745	1.0	0.0283516483516	0.0283516483516
POLR2C	-0.447641151125961		0.999688396884	0.000311603116031	0.000311603116031	1.0	0.0290217391304	0.0290217391304
CIC	-0.44757106768529137		0.999687225444	0.000312774556317	0.000312774556317	1.0	0.0290217391304	0.0290217391304
CREBZF	-0.4473100579995589		0.999677853921	0.000322146078604	0.000322146078604	1.0	0.0297297297297	0.0297297297297
TIMM50	-0.4467297152664013		0.999664968078	0.000335031921748	0.000335031921748	1.0	0.0306951871658	0.0306951871658
CAD	-0.4466525964110396		0.999663796638	0.000336203362034	0.000336203362034	1.0	0.0306951871658	0.0306951871658
MRPS23	-0.4464310283974261		0.999655596556	0.000344403444034	0.000344403444034	1.0	0.0312765957447	0.0312765957447
MAP7D1	-0.4463247347262296		0.999653253675	0.000346746324606	0.000346746324606	1.0	0.0313227513228	0.0313227513228
DLAT	-0.4459399493732759		0.999646225034	0.000353774966321	0.000353774966321	1.0	0.0316062176166	0.0316062176166
EIF3G	-0.4459336746037973		0.999646225034	0.000353774966321	0.000353774966321	1.0	0.0316062176166	0.0316062176166
VPS4B	-0.4458159475524206		0.999643882153	0.000356117846893	0.000356117846893	1.0	0.0316062176166	0.0316062176166
TAL2	-0.445778611345174		0.999642710713	0.000357289287179	0.000357289287179	1.0	0.0316062176166	0.0316062176166
OSGEP	-0.44532375663444307		0.999634510631	0.000365489369179	0.000365489369179	1.0	0.0321649484536	0.0321649484536
CDX2	-0.4450310550116544		0.99962982487	0.000370175130323	0.000370175130323	1.0	0.0322448979592	0.0322448979592
RPS18	-0.44500429465754054		0.99962982487	0.000370175130323	0.000370175130323	1.0	0.0322448979592	0.0322448979592
LRP5	-0.44482903173433075		0.999626310549	0.00037368945118	0.00037368945118	1.0	0.0323618090452	0.0323618090452
PTPRF	-0.44468373597340066		0.999623967668	0.000376032331752	0.000376032331752	1.0	0.0323618090452	0.0323618090452
STRAP	-0.4446204819795761		0.999622796228	0.000377203772038	0.000377203772038	1.0	0.0323618090452	0.0323618090452
XRCC6	-0.4443126272113382		0.999606396064	0.000393603936039	0.000393603936039	1.0	0.0334328358209	0.0334328358209
RPRD2	-0.4442691325255607		0.999606396064	0.000393603936039	0.000393603936039	1.0	0.0334328358209	0.0334328358209
PTMA	-0.4441994218155128		0.999602881743	0.000397118256897	0.000397118256897	1.0	0.0334975369458	0.0334975369458
APOE	-0.4440906010612003		0.999601710303	0.000398289697183	0.000398289697183	1.0	0.0334975369458	0.0334975369458
GPR110	-0.44388295967827074		0.999598195982	0.00040180401804	0.00040180401804	1.0	0.0336274509804	0.0336274509804
SOD3	-0.4435732907411325		0.999594681661	0.000405318338898	0.000405318338898	1.0	0.033756097561	0.033756097561
EIF2AK4	-0.44342955410039675		0.99959116734	0.000408832659755	0.000408832659755	1.0	0.0338834951456	0.0338834951456
CDK9	-0.4432324333533859		0.999584138699	0.00041586130147	0.00041586130147	1.0	0.0340952380952	0.0340952380952
MED1	-0.4431899887621824		0.999582967258	0.000417032741756	0.000417032741756	1.0	0.0340952380952	0.0340952380952
ENSA	-0.4430090538357837		0.999581795818	0.000418204182042	0.000418204182042	1.0	0.0340952380952	0.0340952380952
DIO2	-0.4429352111553841		0.999580624378	0.000419375622328	0.000419375622328	1.0	0.0340952380952	0.0340952380952
CCNK	-0.44291418899031487		0.999578281497	0.000421718502899	0.000421718502899	1.0	0.0341232227488	0.0341232227488
VARS2	-0.442794570998511		0.999574767176	0.000425232823757	0.000425232823757	1.0	0.0341784037559	0.0341784037559
DUT	-0.44259841344380907		0.999573595736	0.000426404264043	0.000426404264043	1.0	0.0341784037559	0.0341784037559
ACTL6A	-0.4424919320396239		0.999568909975	0.000431090025186	0.000431090025186	1.0	0.0342325581395	0.0342325581395
MAF1	-0.4424698670499271		0.999568909975	0.000431090025186	0.000431090025186	1.0	0.0342325581395	0.0342325581395
BHLHE22	-0.44236635791853574		0.999565395654	0.000434604346043	0.000434604346043	1.0	0.0343518518519	0.0343518518519
PPP1R15B	-0.4421423032919475		0.999552509811	0.000447490189188	0.000447490189188	1.0	0.035045045045	0.035045045045
AP2M1	-0.442084959940173		0.999551338371	0.000448661629473	0.000448661629473	1.0	0.035045045045	0.035045045045
UQCRQ	-0.44184019435295036		0.999545481169	0.000454518830903	0.000454518830903	1.0	0.035045045045	0.035045045045
PRPF4	-0.4418391476604003		0.999545481169	0.000454518830903	0.000454518830903	1.0	0.035045045045	0.035045045045
BCS1L	-0.4417700841884443		0.999544309729	0.000455690271188	0.000455690271188	1.0	0.035045045045	0.035045045045
DCAKD	-0.44174999746517246		0.999544309729	0.000455690271188	0.000455690271188	1.0	0.035045045045	0.035045045045
HRAS	-0.44151973611911294		0.999529081005	0.000470918994904	0.000470918994904	1.0	0.0359307359307	0.0359307359307
FANCA	-0.44147383997573403		0.999522052363	0.000477947636619	0.000477947636619	1.0	0.0359307359307	0.0359307359307
EZH2	-0.44145222555647157		0.999522052363	0.000477947636619	0.000477947636619	1.0	0.0359307359307	0.0359307359307
RBM14	-0.4413573918107527		0.999520880923	0.000479119076905	0.000479119076905	1.0	0.0359307359307	0.0359307359307
NFRKB	-0.44124583022625		0.999518538043	0.000481461957477	0.000481461957477	1.0	0.0359307359307	0.0359307359307
