	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
lung.carcinoma.mucoepidermoid_carcinoma	-0.055627987109514575		0.556153846154	0.443846153846	0.443846153846	1.0	0.759210526316	0.759210526316
ovary.carcinoma.mucinous_carcinoma	-0.05590768087599027		0.558307692308	0.441692307692	0.441692307692	1.0	0.759210526316	0.759210526316
endometrium.carcinoma.NS	-0.056599036933088535		0.560769230769	0.439230769231	0.439230769231	1.0	0.759210526316	0.759210526316
ovary.carcinoma.endometrioid_carcinoma	-0.057699570971085204		0.566923076923	0.433076923077	0.433076923077	1.0	0.759210526316	0.759210526316
thyroid.carcinoma.medullary_carcinoma	-0.058822367671942426		0.571384615385	0.428615384615	0.428615384615	1.0	0.759210526316	0.759210526316
ovary.carcinoma.undifferentiated_carcinoma	-0.059571253722926265		0.574461538462	0.425538461538	0.425538461538	1.0	0.759210526316	0.759210526316
bone.chondrosarcoma.NS	-0.06035387189753366		0.578461538462	0.421538461538	0.421538461538	1.0	0.759210526316	0.759210526316
endometrium.carcinoma.mixed_adenosquamous_carcinoma	-0.06364897368032836		0.598769230769	0.401230769231	0.401230769231	1.0	0.755942028986	0.755942028986
bone.giant_cell_tumour.NS	-0.06489657488725338		0.608	0.392	0.392	1.0	0.749411764706	0.749411764706
giant_cell_tumour	-0.06489657488725338		0.608	0.392	0.392	1.0	0.749411764706	0.749411764706
thyroid.carcinoma.anaplastic_carcinoma	-0.06585322197867882		0.616153846154	0.383846153846	0.383846153846	1.0	0.749411764706	0.749411764706
prostate.carcinoma.small_cell_carcinoma	-0.06732485446439404		0.634769230769	0.365230769231	0.365230769231	1.0	0.730461538462	0.730461538462
soft_tissue.leiomyosarcoma.NS	-0.0673824160551548		0.635384615385	0.364615384615	0.364615384615	1.0	0.730461538462	0.730461538462
leiomyosarcoma	-0.0673824160551548		0.635384615385	0.364615384615	0.364615384615	1.0	0.730461538462	0.730461538462
upper_aerodigestive_tract.carcinoma.NS	-0.06763099939478297		0.639538461538	0.360461538462	0.360461538462	1.0	0.730461538462	0.730461538462
soft_tissue.sarcoma.NS	-0.06828996143887596		0.647076923077	0.352923076923	0.352923076923	1.0	0.730461538462	0.730461538462
sarcoma	-0.06828996143887596		0.647076923077	0.352923076923	0.352923076923	1.0	0.730461538462	0.730461538462
chondrosarcoma	-0.06928638018143728		0.658615384615	0.341384615385	0.341384615385	1.0	0.730461538462	0.730461538462
lung.carcinoma.bronchioloalveolar_adenocarcinoma	-0.07085690397432746		0.671076923077	0.328923076923	0.328923076923	1.0	0.730461538462	0.730461538462
central_nervous_system.primitive_neuroectodermal_tumour-medulloblastoma.NS	-0.0735257420299007		0.687230769231	0.312769230769	0.312769230769	1.0	0.713333333333	0.713333333333
primitive_neuroectodermal_tumour-medulloblastoma	-0.0735257420299007		0.687230769231	0.312769230769	0.312769230769	1.0	0.713333333333	0.713333333333
rhabdoid_tumour	-0.07436830442725316		0.690923076923	0.309076923077	0.309076923077	1.0	0.713333333333	0.713333333333
soft_tissue.rhabdoid_tumour.NS	-0.07436830442725316		0.690923076923	0.309076923077	0.309076923077	1.0	0.713333333333	0.713333333333
lung.carcinoma.mixed_adenosquamous_carcinoma	-0.07463359484013281		0.693076923077	0.306923076923	0.306923076923	1.0	0.713333333333	0.713333333333
ovary.carcinoma.serous_carcinoma	-0.07471760304614584		0.694	0.306	0.306	1.0	0.713333333333	0.713333333333
thyroid	-0.07656879584429595		0.706153846154	0.293846153846	0.293846153846	1.0	0.713333333333	0.713333333333
endometrium.carcinoma.carcinosarcoma-malignant_mesodermal_mixed_tumour	-0.08550978119998968		0.758	0.242	0.242	1.0	0.6292	0.6292
thyroid.carcinoma.follicular_carcinoma	-0.08753258792576722		0.768769230769	0.231230769231	0.231230769231	1.0	0.613469387755	0.613469387755
soft_tissue.rhabdomyosarcoma.NS	-0.08975744953017123		0.781538461538	0.218461538462	0.218461538462	1.0	0.591666666667	0.591666666667
urinary_tract.carcinoma.NS	-0.0916165041583761		0.791230769231	0.208769230769	0.208769230769	1.0	0.577446808511	0.577446808511
lung.carcinoma.large_cell_carcinoma	-0.09178277952900374		0.791384615385	0.208615384615	0.208615384615	1.0	0.577446808511	0.577446808511
soft_tissue.rhabdomyosarcoma.alveolar	-0.09342208117053565		0.804615384615	0.195384615385	0.195384615385	1.0	0.564444444444	0.564444444444
ovary.carcinoma.NS	-0.0934949405322048		0.805076923077	0.194923076923	0.194923076923	1.0	0.564444444444	0.564444444444
kidney.carcinoma.NS	-0.09561928401346649		0.815230769231	0.184769230769	0.184769230769	1.0	0.558604651163	0.558604651163
ovary.carcinoma.clear_cell_carcinoma	-0.10017926117395193		0.848461538462	0.151538461538	0.151538461538	1.0	0.469047619048	0.469047619048
ovary.carcinoma.adenocarcinoma	-0.10567712584567675		0.882307692308	0.117692307692	0.117692307692	1.0	0.373170731707	0.373170731707
urinary_tract.carcinoma.transitional_cell_carcinoma	-0.10774178977956655		0.893076923077	0.106923076923	0.106923076923	1.0	0.3475	0.3475
bone.osteosarcoma.NS	-0.11666147746554359		0.936153846154	0.0638461538462	0.0638461538462	1.0	0.212820512821	0.212820512821
osteosarcoma	-0.11666147746554359		0.936153846154	0.0638461538462	0.0638461538462	1.0	0.212820512821	0.212820512821
bone.Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour.NS	-0.11681357748523208		0.936769230769	0.0632307692308	0.0632307692308	1.0	0.212820512821	0.212820512821
Ewings_sarcoma_peripheral_primitive_neuroectodermal_tumour	-0.11681357748523208		0.936769230769	0.0632307692308	0.0632307692308	1.0	0.212820512821	0.212820512821
central_nervous_system.glioma.astrocytoma	-0.11708457696008874		0.937692307692	0.0623076923077	0.0623076923077	1.0	0.212820512821	0.212820512821
central_nervous_system.glioma.NS	-0.1192335695288437		0.945692307692	0.0543076923077	0.0543076923077	1.0	0.207647058824	0.207647058824
lung.carcinoma.non_small_cell_carcinoma	-0.11954815134432623		0.947846153846	0.0521538461538	0.0521538461538	1.0	0.205454545455	0.205454545455
rhabdomyosarcoma	-0.12015996445597212		0.950615384615	0.0493846153846	0.0493846153846	1.0	0.200625	0.200625
oesophagus	-0.12143710740988305		0.955846153846	0.0441538461538	0.0441538461538	1.0	0.185161290323	0.185161290323
pleura.mesothelioma.NS	-0.12146788923350826		0.956	0.044	0.044	1.0	0.185161290323	0.185161290323
pleura	-0.12146788923350826		0.956	0.044	0.044	1.0	0.185161290323	0.185161290323
mesothelioma	-0.12146788923350826		0.956	0.044	0.044	1.0	0.185161290323	0.185161290323
lung.carcinoma.squamous_cell_carcinoma	-0.1233098056007795		0.963846153846	0.0361538461538	0.0361538461538	1.0	0.174074074074	0.174074074074
kidney.carcinoma.clear_cell_renal_cell_carcinoma	-0.1300809558849844		0.978923076923	0.0210769230769	0.0210769230769	1.0	0.105384615385	0.105384615385
urinary_tract	-0.1326896352040655		0.982923076923	0.0170769230769	0.0170769230769	1.0	0.0888	0.0888
liver.carcinoma.hepatocellular_carcinoma	-0.13400814564802419		0.984153846154	0.0158461538462	0.0158461538462	1.0	0.0858333333333	0.0858333333333
ovary	-0.1348844856823787		0.985846153846	0.0141538461538	0.0141538461538	1.0	0.08	0.08
endometrium.carcinoma.adenocarcinoma	-0.13493426226864375		0.985846153846	0.0141538461538	0.0141538461538	1.0	0.08	0.08
breast.carcinoma.NS	-0.1358283298710362		0.986615384615	0.0133846153846	0.0133846153846	1.0	0.08	0.08
oesophagus.carcinoma.squamous_cell_carcinoma	-0.13668969623976024	0.007761211092465524	0.987538461538	0.0124615384615	0.0124615384615	1.0	0.08	0.08
endometrium	-0.13784694528609462	0.0350048226310804	0.988461538462	0.0115384615385	0.0115384615385	1.0	0.0789473684211	0.0789473684211
kidney.carcinoma.renal_cell_carcinoma	-0.14226518809162592	0.04683525542937782	0.991846153846	0.00815384615385	0.00815384615385	1.0	0.0588888888889	0.0588888888889
lung.carcinoma.small_cell_carcinoma	-0.14956698293627838	0.006658710204772551	0.996	0.004	0.004	1.0	0.0305882352941	0.0305882352941
skin.malignant_melanoma.NS.0	-0.1601083194272743	0.006751142023323784	0.999076923077	0.000923076923077	0.000923076923077	1.0	0.0075	0.0075
soft_tissue	-0.16788371516728262	0.006970773951942891	0.999846153846	0.000153846153846	0.000153846153846	1.0	0.0013333333333333333	0.0013333333333333333
upper_aerodigestive_tract.carcinoma.squamous_cell_carcinoma	-0.1886594849885009	0.008782439938961887	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0013333333333333333	0.0013333333333333333
bone	-0.1901083107516225	0.006384709225034716	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0013333333333333333	0.0013333333333333333
upper_aerodigestive_tract	-0.1997773628068586	0.008862518449111645	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0013333333333333333	0.0013333333333333333
kidney	-0.2000550183844723	0.03246800565263513	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0013333333333333333	0.0013333333333333333
neuroblastoma	-0.21334310950559243	0.008106908478720877	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0013333333333333333	0.0013333333333333333
autonomic_ganglia.neuroblastoma.NS	-0.21334310950559243	0.008106908478720877	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0013333333333333333	0.0013333333333333333
autonomic_ganglia	-0.21334310950559243	0.008106908478720877	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0013333333333333333	0.0013333333333333333
central_nervous_system.glioma.astrocytoma_Grade_IV	-0.2155603890093732	0.008698787544450508	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0013333333333333333	0.0013333333333333333
lung	-0.21580871619204517	0.026998748838910833	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0013333333333333333	0.0013333333333333333
skin.malignant_melanoma.NS.1	-0.22817767002760236	0.006839432534599495	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0013333333333333333	0.0013333333333333333
malignant_melanoma	-0.27444425194764227	0.007226109379639959	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0013333333333333333	0.0013333333333333333
skin	-0.27444425194764227	0.007226109379639959	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0013333333333333333	0.0013333333333333333
glioma	-0.2871475954327535	0.007999122958802944	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0013333333333333333	0.0013333333333333333
central_nervous_system	-0.2910469718621878	0.008275928465091406	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0013333333333333333	0.0013333333333333333
