	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
CBB-1007	-0.30041125668497887		0.953139293139	0.0468607068607	0.0468607068607	0.999417879418	0.624090909091	0.624090909091
BRD1835	-0.3001880675489512		0.952931392931	0.0470686070686	0.0470686070686	0.999417879418	0.624090909091	0.624090909091
SR8278	-0.29790253761038465		0.950311850312	0.0496881496881	0.0496881496881	0.999417879418	0.624090909091	0.624090909091
BRD-K30748066	-0.29634543364203947		0.948066528067	0.0519334719335	0.0519334719335	0.999417879418	0.624090909091	0.624090909091
tacrolimus	-0.2955435851009699		0.946694386694	0.0533056133056	0.0533056133056	0.999417879418	0.624090909091	0.624090909091
pifithrin-alpha	-0.2944561505079232		0.945363825364	0.0546361746362	0.0546361746362	0.999417879418	0.624090909091	0.624090909091
AT-406	-0.2943854039387693		0.945155925156	0.0548440748441	0.0548440748441	0.999417879418	0.624090909091	0.624090909091
momelotinib	-0.29409772289723285		0.944906444906	0.0550935550936	0.0550935550936	0.999417879418	0.624090909091	0.624090909091
niclosamide	-0.29347743617471395		0.943742203742	0.0562577962578	0.0562577962578	0.999417879418	0.624090909091	0.624090909091
BRD-K49290616	-0.2929184596651853		0.942910602911	0.0570893970894	0.0570893970894	0.999417879418	0.624090909091	0.624090909091
AZD7762	-0.2912817597397858		0.941081081081	0.0589189189189	0.0589189189189	0.999417879418	0.629777777778	0.629777777778
indisulam	-0.2901784840910463		0.939043659044	0.0609563409563	0.0609563409563	0.999417879418	0.631666666667	0.631666666667
ML239	-0.28888073918557544		0.937006237006	0.0629937629938	0.0629937629938	0.999417879418	0.631666666667	0.631666666667
PRIMA-1-Met	-0.2888243335021065		0.936964656965	0.0630353430353	0.0630353430353	0.999417879418	0.631666666667	0.631666666667
lomeguatrib	-0.2841113286150362		0.92893970894	0.0710602910603	0.0710602910603	0.999417879418	0.681724137931	0.681724137931
CAY10576	-0.28335923035360133		0.92711018711	0.0728898128898	0.0728898128898	0.999417879418	0.681724137931	0.681724137931
blebbistatin	-0.2824858552329616		0.925488565489	0.0745114345114	0.0745114345114	0.999417879418	0.681724137931	0.681724137931
CIL56	-0.2809408504255973		0.922411642412	0.0775883575884	0.0775883575884	0.999417879418	0.681724137931	0.681724137931
olaparib	-0.2804402584111816		0.921704781705	0.0782952182952	0.0782952182952	0.999417879418	0.681724137931	0.681724137931
Mdivi-1	-0.2800670461301553		0.921122661123	0.0788773388773	0.0788773388773	0.999417879418	0.681724137931	0.681724137931
brivanib	-0.27959854159425596		0.920166320166	0.0798336798337	0.0798336798337	0.999417879418	0.681724137931	0.681724137931
KU-55933	-0.279058910038299		0.919168399168	0.0808316008316	0.0808316008316	0.999417879418	0.681724137931	0.681724137931
thalidomide	-0.27830893253984806		0.917796257796	0.0822037422037	0.0822037422037	0.999417879418	0.681724137931	0.681724137931
GSK-3 inhibitor IX	-0.27828389462536823		0.917796257796	0.0822037422037	0.0822037422037	0.999417879418	0.681724137931	0.681724137931
etomoxir	-0.2769370275140385		0.914677754678	0.0853222453222	0.0853222453222	0.999417879418	0.695593220339	0.695593220339
erastin	-0.2750670314927733		0.910311850312	0.0896881496881	0.0896881496881	0.999417879418	0.719	0.719
A-804598	-0.27294770669098306		0.905738045738	0.094261954262	0.094261954262	0.999417879418	0.74064516129	0.74064516129
JW-480	-0.27246960152024796		0.904532224532	0.0954677754678	0.0954677754678	0.999417879418	0.74064516129	0.74064516129
BRD-K71781559	-0.2714828840068311		0.902536382536	0.0974636174636	0.0974636174636	0.999417879418	0.740952380952	0.740952380952
tivozanib	-0.27066269502218354		0.900374220374	0.0996257796258	0.0996257796258	0.999417879418	0.740952380952	0.740952380952
tamatinib	-0.267832302038493		0.893471933472	0.106528066528	0.106528066528	0.999417879418	0.740952380952	0.740952380952
azacitidine	-0.26770242805540145		0.893180873181	0.106819126819	0.106819126819	0.999417879418	0.740952380952	0.740952380952
nelarabine	-0.26715575571235		0.891808731809	0.108191268191	0.108191268191	0.999417879418	0.740952380952	0.740952380952
MST-312	-0.26636679341038505		0.889937629938	0.110062370062	0.110062370062	0.999417879418	0.740952380952	0.740952380952
PF-184	-0.2661489026793039		0.889397089397	0.110602910603	0.110602910603	0.999417879418	0.740952380952	0.740952380952
bexarotene	-0.265942186333913		0.888898128898	0.111101871102	0.111101871102	0.999417879418	0.740952380952	0.740952380952
JW-74	-0.26514413277625143		0.887609147609	0.112390852391	0.112390852391	0.999417879418	0.740952380952	0.740952380952
marinopyrrole A	-0.26392850886783675		0.884823284823	0.115176715177	0.115176715177	0.999417879418	0.740952380952	0.740952380952
cediranib	-0.26367494188836194		0.884365904366	0.115634095634	0.115634095634	0.999417879418	0.740952380952	0.740952380952
IPR-456	-0.26269700087011966		0.882037422037	0.117962577963	0.117962577963	0.999417879418	0.740952380952	0.740952380952
ifosfamide	-0.2608669251133981		0.87762993763	0.12237006237	0.12237006237	0.999417879418	0.740952380952	0.740952380952
sorafenib	-0.259472894523019		0.873804573805	0.126195426195	0.126195426195	0.999417879418	0.740952380952	0.740952380952
NPC-26	-0.25911724321976987		0.873097713098	0.126902286902	0.126902286902	0.999417879418	0.740952380952	0.740952380952
BRD-K61166597	-0.2589396709409523		0.872432432432	0.127567567568	0.127567567568	0.999417879418	0.740952380952	0.740952380952
BRD-K02492147	-0.2588703858561409		0.872141372141	0.127858627859	0.127858627859	0.999417879418	0.740952380952	0.740952380952
alisertib	-0.2587049956336983		0.871767151767	0.128232848233	0.128232848233	0.999417879418	0.740952380952	0.740952380952
docetaxel	-0.25831356278246415		0.870727650728	0.129272349272	0.129272349272	0.999417879418	0.740952380952	0.740952380952
CHIR-99021	-0.2571385169628718		0.867401247401	0.132598752599	0.132598752599	0.999417879418	0.740952380952	0.740952380952
myriocin	-0.25711086037187614		0.867318087318	0.132681912682	0.132681912682	0.999417879418	0.740952380952	0.740952380952
necrostatin-1	-0.25631229674392036		0.865031185031	0.134968814969	0.134968814969	0.999417879418	0.740952380952	0.740952380952
saracatinib	-0.25506857401628297		0.861413721414	0.138586278586	0.138586278586	0.999417879418	0.740952380952	0.740952380952
AA-COCF3	-0.2548765004125473		0.860831600832	0.139168399168	0.139168399168	0.999417879418	0.740952380952	0.740952380952
AZD7545	-0.2542781705241781		0.859334719335	0.140665280665	0.140665280665	0.999417879418	0.740952380952	0.740952380952
KW-2449	-0.2538172633005092		0.858295218295	0.141704781705	0.141704781705	0.999417879418	0.740952380952	0.740952380952
foretinib	-0.25181080665741706		0.852266112266	0.147733887734	0.147733887734	0.999417879418	0.740952380952	0.740952380952
SID 26681509	-0.25105199656179034		0.850893970894	0.149106029106	0.149106029106	0.999417879418	0.740952380952	0.740952380952
veliparib	-0.2505957663480992		0.849688149688	0.150311850312	0.150311850312	0.999417879418	0.740952380952	0.740952380952
BRD-K34099515	-0.2503306266896946		0.849272349272	0.150727650728	0.150727650728	0.999417879418	0.740952380952	0.740952380952
SU11274	-0.2499015528374961		0.8479002079	0.1520997921	0.1520997921	0.999417879418	0.740952380952	0.740952380952
clofarabine	-0.24963254813609032		0.847234927235	0.152765072765	0.152765072765	0.999417879418	0.740952380952	0.740952380952
BRD-K17060750	-0.24898874155289002		0.845571725572	0.154428274428	0.154428274428	0.999417879418	0.740952380952	0.740952380952
NSC 74859	-0.2481930689188862		0.843118503119	0.156881496881	0.156881496881	0.999417879418	0.740952380952	0.740952380952
erismodegib	-0.24780501206986363		0.842120582121	0.157879417879	0.157879417879	0.999417879418	0.740952380952	0.740952380952
ML162	-0.24776094610666075		0.842037422037	0.157962577963	0.157962577963	0.999417879418	0.740952380952	0.740952380952
AC55649	-0.24763434089507827		0.841455301455	0.158544698545	0.158544698545	0.999417879418	0.740952380952	0.740952380952
ML312	-0.24727912939738225		0.840041580042	0.159958419958	0.159958419958	0.999417879418	0.740952380952	0.740952380952
SKI-II	-0.24704410614478542		0.839417879418	0.160582120582	0.160582120582	0.999417879418	0.740952380952	0.740952380952
BRD-K51831558	-0.24693473570024146		0.83896049896	0.16103950104	0.16103950104	0.999417879418	0.740952380952	0.740952380952
BRD-K50799972	-0.24686225314384383		0.838711018711	0.161288981289	0.161288981289	0.999417879418	0.740952380952	0.740952380952
cabozantinib	-0.24670893739161917		0.838295218295	0.161704781705	0.161704781705	0.999417879418	0.740952380952	0.740952380952
fumonisin B1	-0.24667084730153044		0.838253638254	0.161746361746	0.161746361746	0.999417879418	0.740952380952	0.740952380952
PHA-793887	-0.24544430067546036		0.834553014553	0.165446985447	0.165446985447	0.999417879418	0.741607142857	0.741607142857
procarbazine	-0.24393722462206546		0.830311850312	0.169688149688	0.169688149688	0.999417879418	0.741607142857	0.741607142857
dacarbazine	-0.2438421053386391		0.830103950104	0.169896049896	0.169896049896	0.999417879418	0.741607142857	0.741607142857
sitagliptin	-0.24360382569422917		0.829272349272	0.170727650728	0.170727650728	0.999417879418	0.741607142857	0.741607142857
pevonedistat	-0.24340057083941763		0.82869022869	0.17130977131	0.17130977131	0.999417879418	0.741607142857	0.741607142857
TGX-221	-0.24325360556494705		0.828274428274	0.171725571726	0.171725571726	0.999417879418	0.741607142857	0.741607142857
MK-1775	-0.24292389508339934		0.827318087318	0.172681912682	0.172681912682	0.999417879418	0.741607142857	0.741607142857
isonicotinohydroxamic acid	-0.24150807295565788		0.824074844075	0.175925155925	0.175925155925	0.999417879418	0.743304347826	0.743304347826
GSK461364	-0.24121466090200097		0.823118503119	0.176881496881	0.176881496881	0.999417879418	0.743304347826	0.743304347826
hyperforin	-0.24079096048663062		0.822286902287	0.177713097713	0.177713097713	0.999417879418	0.743304347826	0.743304347826
methotrexate	-0.24019766566672177		0.82	0.18	0.18	0.999417879418	0.746379310345	0.746379310345
manumycin A	-0.23945807165338504		0.817713097713	0.182286902287	0.182286902287	0.999417879418	0.749401709402	0.749401709402
lenvatinib	-0.23773547688845023		0.812723492723	0.187276507277	0.187276507277	0.999417879418	0.753719008264	0.753719008264
linifanib	-0.2375880154424282		0.812474012474	0.187525987526	0.187525987526	0.999417879418	0.753719008264	0.753719008264
cytochalasin B	-0.237024863762989		0.810852390852	0.189147609148	0.189147609148	0.999417879418	0.753719008264	0.753719008264
ML006	-0.23682479741552118		0.810395010395	0.189604989605	0.189604989605	0.999417879418	0.753719008264	0.753719008264
spautin-1	-0.2345798562050653		0.803700623701	0.196299376299	0.196299376299	0.999417879418	0.756691729323	0.756691729323
ML258	-0.23453946020442565		0.803575883576	0.196424116424	0.196424116424	0.999417879418	0.756691729323	0.756691729323
PRL-3 inhibitor I	-0.23428803562792297		0.802785862786	0.197214137214	0.197214137214	0.999417879418	0.756691729323	0.756691729323
LE-135	-0.23330403883093367		0.799916839917	0.200083160083	0.200083160083	0.999417879418	0.756691729323	0.756691729323
betulinic acid	-0.23312062796740682		0.799293139293	0.200706860707	0.200706860707	0.999417879418	0.756691729323	0.756691729323
ML311	-0.2330153088068457		0.798877338877	0.201122661123	0.201122661123	0.999417879418	0.756691729323	0.756691729323
GSK-J4	-0.23232862994774023		0.796465696466	0.203534303534	0.203534303534	0.999417879418	0.756691729323	0.756691729323
BRD-K55116708	-0.23204397372753363		0.795550935551	0.204449064449	0.204449064449	0.999417879418	0.756691729323	0.756691729323
bendamustine	-0.2312404166944138		0.79343035343	0.20656964657	0.20656964657	0.999417879418	0.756691729323	0.756691729323
STF-31	-0.23080477610180494		0.791891891892	0.208108108108	0.208108108108	0.999417879418	0.756691729323	0.756691729323
COL-3	-0.23059170190863126		0.790769230769	0.209230769231	0.209230769231	0.999417879418	0.756691729323	0.756691729323
bleomycin A2	-0.23057824121279558		0.790769230769	0.209230769231	0.209230769231	0.999417879418	0.756691729323	0.756691729323
BRD-K37390332	-0.22821856200016546		0.782411642412	0.217588357588	0.217588357588	0.999417879418	0.773866666667	0.773866666667
VU0155056	-0.22747497754893825		0.779584199584	0.220415800416	0.220415800416	0.999417879418	0.773866666667	0.773866666667
KU-0063794	-0.22646981031644942		0.775883575884	0.224116424116	0.224116424116	0.999417879418	0.773866666667	0.773866666667
teniposide	-0.22621500624359447		0.774968814969	0.225031185031	0.225031185031	0.999417879418	0.773866666667	0.773866666667
leptomycin B	-0.22615523877664412		0.774885654886	0.225114345114	0.225114345114	0.999417879418	0.773866666667	0.773866666667
pyrazolanthrone	-0.22593821389837676		0.774261954262	0.225738045738	0.225738045738	0.999417879418	0.773866666667	0.773866666667
VER-155008	-0.2257511382328639		0.773596673597	0.226403326403	0.226403326403	0.999417879418	0.773866666667	0.773866666667
cyanoquinoline 11	-0.22500107539182565		0.77130977131	0.22869022869	0.22869022869	0.999417879418	0.773866666667	0.773866666667
CAL-101	-0.22398309952128462		0.76735966736	0.23264033264	0.23264033264	0.999417879418	0.773866666667	0.773866666667
OSI-930	-0.2239543654256029		0.76735966736	0.23264033264	0.23264033264	0.999417879418	0.773866666667	0.773866666667
bosutinib	-0.22389635857914894		0.767068607069	0.232931392931	0.232931392931	0.999417879418	0.773866666667	0.773866666667
TPCA-1	-0.22345154693405728		0.765696465696	0.234303534304	0.234303534304	0.999417879418	0.773866666667	0.773866666667
cytarabine hydrochloride	-0.22247801806952705		0.762536382536	0.237463617464	0.237463617464	0.999417879418	0.773866666667	0.773866666667
C6-ceramide	-0.22197178943555074		0.760997920998	0.239002079002	0.239002079002	0.999417879418	0.773866666667	0.773866666667
KU-60019	-0.2216352817225751		0.76	0.24	0.24	0.999417879418	0.773866666667	0.773866666667
ML320	-0.22138888658162073		0.759126819127	0.240873180873	0.240873180873	0.999417879418	0.773866666667	0.773866666667
LY-2183240	-0.22129000674545396		0.758669438669	0.241330561331	0.241330561331	0.999417879418	0.773866666667	0.773866666667
BRD-K97651142	-0.22065670958239175		0.756299376299	0.243700623701	0.243700623701	0.999417879418	0.774444444444	0.774444444444
Ki8751	-0.21978825101158572		0.75343035343	0.24656964657	0.24656964657	0.999417879418	0.774444444444	0.774444444444
FQI-1	-0.21895004235610463		0.750395010395	0.249604989605	0.249604989605	0.999417879418	0.774444444444	0.774444444444
triptolide	-0.21869915890507277		0.749521829522	0.250478170478	0.250478170478	0.999417879418	0.774444444444	0.774444444444
axitinib	-0.21671450228243674		0.743118503119	0.256881496881	0.256881496881	0.999417879418	0.774444444444	0.774444444444
PF-573228	-0.21634410835529702		0.742037422037	0.257962577963	0.257962577963	0.999417879418	0.774444444444	0.774444444444
CID-5951923	-0.21629932947366282		0.74182952183	0.25817047817	0.25817047817	0.999417879418	0.774444444444	0.774444444444
BI-2536	-0.21626972586434953		0.741746361746	0.258253638254	0.258253638254	0.999417879418	0.774444444444	0.774444444444
BRD-K66532283	-0.21610946116382726		0.740997920998	0.259002079002	0.259002079002	0.999417879418	0.774444444444	0.774444444444
SN-38	-0.21581396416532778		0.740124740125	0.259875259875	0.259875259875	0.999417879418	0.774444444444	0.774444444444
NSC632839	-0.21558286175799482		0.739625779626	0.260374220374	0.260374220374	0.999417879418	0.774444444444	0.774444444444
PF-750	-0.21548019570964125		0.739168399168	0.260831600832	0.260831600832	0.999417879418	0.774444444444	0.774444444444
GMX-1778	-0.21496275434441595		0.737006237006	0.262993762994	0.262993762994	0.999417879418	0.776073619632	0.776073619632
CR-1-31B	-0.21328693570383792		0.730353430353	0.269646569647	0.269646569647	0.999417879418	0.785301204819	0.785301204819
etoposide	-0.21271930827363222		0.728981288981	0.271018711019	0.271018711019	0.999417879418	0.785301204819	0.785301204819
silmitasertib	-0.2127140918445289		0.728981288981	0.271018711019	0.271018711019	0.999417879418	0.785301204819	0.785301204819
ML334 diastereomer	-0.211161682601231		0.723492723493	0.276507276507	0.276507276507	0.999417879418	0.796407185629	0.796407185629
Merck60	-0.20950433649784123		0.71738045738	0.28261954262	0.28261954262	0.999417879418	0.805680473373	0.805680473373
sunitinib	-0.20938718418930483		0.716923076923	0.283076923077	0.283076923077	0.999417879418	0.805680473373	0.805680473373
gossypol	-0.20810925127095323		0.712266112266	0.287733887734	0.287733887734	0.999417879418	0.808323699422	0.808323699422
VAF-347	-0.20765281061407512		0.71027027027	0.28972972973	0.28972972973	0.999417879418	0.808323699422	0.808323699422
phloretin	-0.2074890026533682		0.709355509356	0.290644490644	0.290644490644	0.999417879418	0.808323699422	0.808323699422
pluripotin	-0.20743233614040918		0.709272349272	0.290727650728	0.290727650728	0.999417879418	0.808323699422	0.808323699422
tanespimycin	-0.20612830957468353		0.704407484407	0.295592515593	0.295592515593	0.999417879418	0.815085714286	0.815085714286
tigecycline	-0.20584690592610388		0.703451143451	0.296548856549	0.296548856549	0.999417879418	0.815085714286	0.815085714286
AM-580	-0.20498377426534312		0.700748440748	0.299251559252	0.299251559252	0.999417879418	0.815168539326	0.815168539326
BRD4132	-0.20450480284613493		0.698835758836	0.301164241164	0.301164241164	0.999417879418	0.815168539326	0.815168539326
BEC	-0.20435557153904618		0.698336798337	0.301663201663	0.301663201663	0.999417879418	0.815168539326	0.815168539326
ML210	-0.2018667736579267		0.68893970894	0.31106029106	0.31106029106	0.999417879418	0.835690607735	0.835690607735
tivantinib	-0.2013015711992464		0.686985446985	0.313014553015	0.313014553015	0.999417879418	0.835690607735	0.835690607735
TG-101348	-0.20091557205076865		0.68553014553	0.31446985447	0.31446985447	0.999417879418	0.835690607735	0.835690607735
BMS-536924	-0.20034442694496943		0.682993762994	0.317006237006	0.317006237006	0.999417879418	0.837802197802	0.837802197802
BRD-K63431240	-0.19962597837661478		0.680249480249	0.319750519751	0.319750519751	0.999417879418	0.840216216216	0.840216216216
BRD-K48334597	-0.19896316854634197		0.677796257796	0.322203742204	0.322203742204	0.999417879418	0.840216216216	0.840216216216
SR-II-138A	-0.19870506821433645		0.67683991684	0.32316008316	0.32316008316	0.999417879418	0.840216216216	0.840216216216
narciclasine	-0.1976847571981725		0.671975051975	0.328024948025	0.328024948025	0.999417879418	0.844042553191	0.844042553191
AT13387	-0.19744003380837416		0.670769230769	0.329230769231	0.329230769231	0.999417879418	0.844042553191	0.844042553191
bardoxolone methyl	-0.19729313661264017		0.670103950104	0.329896049896	0.329896049896	0.999417879418	0.844042553191	0.844042553191
CAY10618	-0.19630437978926646		0.665862785863	0.334137214137	0.334137214137	0.999417879418	0.848497409326	0.848497409326
1S,3R-RSL-3	-0.19591394734367001		0.664365904366	0.335634095634	0.335634095634	0.999417879418	0.848497409326	0.848497409326
nintedanib	-0.19548684833882093		0.662411642412	0.337588357588	0.337588357588	0.999417879418	0.848497409326	0.848497409326
BIBR-1532	-0.19516230871894727		0.661247401247	0.338752598753	0.338752598753	0.999417879418	0.848497409326	0.848497409326
BRD-K66453893	-0.19484005652997344		0.659542619543	0.340457380457	0.340457380457	0.999417879418	0.848497409326	0.848497409326
quizartinib	-0.19443807277526737		0.657754677755	0.342245322245	0.342245322245	0.999417879418	0.848556701031	0.848556701031
3-Cl-AHPC	-0.1938467567852633		0.655717255717	0.344282744283	0.344282744283	0.999417879418	0.849183673469	0.849183673469
topotecan	-0.19342947048774772		0.653970893971	0.346029106029	0.346029106029	0.999417879418	0.849183673469	0.849183673469
NVP-231	-0.19170584998171547		0.64735966736	0.35264033264	0.35264033264	0.999417879418	0.850926829268	0.850926829268
BRD-K35604418	-0.191680429547016		0.647318087318	0.352681912682	0.352681912682	0.999417879418	0.850926829268	0.850926829268
vorapaxar	-0.19126570077356156		0.645613305613	0.354386694387	0.354386694387	0.999417879418	0.850926829268	0.850926829268
QW-BI-011	-0.19123646695541252		0.645280665281	0.354719334719	0.354719334719	0.999417879418	0.850926829268	0.850926829268
triazolothiadiazine	-0.19070747860065182		0.643243243243	0.356756756757	0.356756756757	0.999417879418	0.850926829268	0.850926829268
ML031	-0.19016966334929702		0.641247401247	0.358752598753	0.358752598753	0.999417879418	0.850926829268	0.850926829268
isoevodiamine	-0.1900381985354463		0.640873180873	0.359126819127	0.359126819127	0.999417879418	0.850926829268	0.850926829268
CD-1530	-0.18930732308682643		0.63817047817	0.36182952183	0.36182952183	0.999417879418	0.850926829268	0.850926829268
curcumin	-0.18914601859181668		0.637338877339	0.362661122661	0.362661122661	0.999417879418	0.850926829268	0.850926829268
N9-isopropylolomoucine	-0.18733526612426035		0.629812889813	0.370187110187	0.370187110187	0.999417879418	0.852	0.852
ceranib-2	-0.18690226619852576		0.627775467775	0.372224532225	0.372224532225	0.999417879418	0.852	0.852
rigosertib	-0.18503879696489023		0.620124740125	0.379875259875	0.379875259875	0.999417879418	0.852	0.852
WP1130	-0.18477836017173088		0.619293139293	0.380706860707	0.380706860707	0.999417879418	0.852	0.852
NVP-BEZ235	-0.18449802289527145		0.618045738046	0.381954261954	0.381954261954	0.999417879418	0.852	0.852
salermide	-0.18435893638769424		0.617297297297	0.382702702703	0.382702702703	0.999417879418	0.852	0.852
FQI-2	-0.1842733352427769		0.616964656965	0.383035343035	0.383035343035	0.999417879418	0.852	0.852
AZ-3146	-0.1841076405289795		0.616174636175	0.383825363825	0.383825363825	0.999417879418	0.852	0.852
SB-225002	-0.18394970823367046		0.615634095634	0.384365904366	0.384365904366	0.999417879418	0.852	0.852
MG-132	-0.18376980183068745		0.614968814969	0.385031185031	0.385031185031	0.999417879418	0.852	0.852
nakiterpiosin	-0.183692362107802		0.614677754678	0.385322245322	0.385322245322	0.999417879418	0.852	0.852
paclitaxel	-0.1836785167566829		0.614636174636	0.385363825364	0.385363825364	0.999417879418	0.852	0.852
dexamethasone	-0.18303039501001075		0.612390852391	0.387609147609	0.387609147609	0.999417879418	0.852	0.852
regorafenib	-0.1826108629652552		0.610686070686	0.389313929314	0.389313929314	0.999417879418	0.852	0.852
SNX-2112	-0.1824794337837426		0.610311850312	0.389688149688	0.389688149688	0.999417879418	0.852	0.852
RAF265	-0.18143707520892588		0.606278586279	0.393721413721	0.393721413721	0.999417879418	0.856923076923	0.856923076923
ouabain	-0.17974942878026248		0.599667359667	0.400332640333	0.400332640333	0.999417879418	0.867387387387	0.867387387387
temsirolimus	-0.17850858142742226		0.594927234927	0.405072765073	0.405072765073	0.999417879418	0.873721973094	0.873721973094
YK 4-279	-0.17718029554588724		0.589812889813	0.410187110187	0.410187110187	0.999417879418	0.877489539749	0.877489539749
CI-976	-0.17642575701450608		0.586652806653	0.413347193347	0.413347193347	0.999417879418	0.877489539749	0.877489539749
BRD8958	-0.17597993710810877		0.585114345114	0.414885654886	0.414885654886	0.999417879418	0.877489539749	0.877489539749
B02	-0.17587790414145965		0.584948024948	0.415051975052	0.415051975052	0.999417879418	0.877489539749	0.877489539749
KPT185	-0.17479888576042096		0.580665280665	0.419334719335	0.419334719335	0.999417879418	0.877489539749	0.877489539749
BRD-K09344309	-0.17369066048972653		0.577588357588	0.422411642412	0.422411642412	0.999417879418	0.877489539749	0.877489539749
BRD9876	-0.17311668489044627		0.575966735967	0.424033264033	0.424033264033	0.999417879418	0.877489539749	0.877489539749
myricetin	-0.17287682209004374		0.575135135135	0.424864864865	0.424864864865	0.999417879418	0.877489539749	0.877489539749
PIK-93	-0.17286338202273696		0.575051975052	0.424948024948	0.424948024948	0.999417879418	0.877489539749	0.877489539749
CD-437	-0.17176722732680821		0.571143451143	0.428856548857	0.428856548857	0.999417879418	0.877489539749	0.877489539749
BRD-K70511574	-0.1713153134672467		0.569646569647	0.430353430353	0.430353430353	0.999417879418	0.877489539749	0.877489539749
