	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
SMID_BREAST_CANCER_LUMINAL_B	0.580849217950194	0.01434556875346536	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
LI_WILMS_TUMOR_ANAPLASTIC	0.5800528229062211	0.011406385720484101	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA	0.5780229871041247	0.010576156906218881	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
WANG_RESPONSE_TO_BEXAROTENE	0.5748877965175491	0.008765951176884732	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
PTEN_DN.V1	0.5543239247945713	0.008900400110073693	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
VANTVEER_BREAST_CANCER_ESR1	0.551721929057758		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT	0.5507955305351314		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
BROWNE_HCMV_INFECTION_8HR	0.5430173743583115		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE	0.5391796398317737		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
SRC_UP.V1	0.5383402143343312		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD	0.5368360797589725		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
BROWNE_HCMV_INFECTION_14HR	0.5361942686227542		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_UP	0.5358191038828882		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
STREICHER_LSM1_TARGETS	0.5314683361247896		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
KOBAYASHI_EGFR_SIGNALING_6HR	0.5304006160707011		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
BROWNE_HCMV_INFECTION_10HR	0.5287909135401998		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
WOOD_EBV_EBNA1_TARGETS	0.5277355940104238		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
PRC2_SUZ12_UP.V1	0.5251009724949093		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
FOURNIER_ACINAR_DEVELOPMENT_EARLY	0.5250252579149665		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
BROWNE_HCMV_INFECTION_24HR	0.523983612543475		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
DOANE_BREAST_CANCER_CLASSES	0.5237077952072192		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP	0.5235793374330414		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
GROSS_HYPOXIA_VIA_ELK3	0.5219506496298949		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON	0.5196358291222237		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
WEINMANN_ADAPTATION_TO_HYPOXIA	0.518415052064929		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_UP	0.5179981204023203		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY	0.5142083520713739		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
DACOSTA_UV_RESPONSE_VIA_ERCC3	0.512410981112366		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
LTE2_UP.V1	0.5094532668639387		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
BOYAULT_LIVER_CANCER_SUBCLASS_G1	0.509223723253178		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
HELLER_HDAC_TARGETS	0.5085901604109762		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
SMID_BREAST_CANCER_LUMINAL_B_UP	0.5083060877715078		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
SASSON_RESPONSE_TO_GONADOTROPHINS	0.5023924256956028		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
REN_ALVEOLAR_RHABDOMYOSARCOMA_UP	0.5010031026591447		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_NOT_PEPTIDEBONDSIN_LINEAR_AMIDES	0.5002330968891487		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
LIM_MAMMARY_LUMINAL_MATURE	0.4993396847962394		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
DARWICHE_SQUAMOUS_CELL_CARCINOMA_DN	0.4976946021337462		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
ONDER_CDH1_TARGETS_1	0.4958285269278171		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
YANG_BREAST_CANCER_ESR1_LASER	0.4948707543223929		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
MOHANKUMAR_TLX1_TARGETS	0.493121581803663		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD	0.4926522140867435		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
TBK1.DN.48HRS	0.49227420252451487		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
CUI_TCF21_TARGETS_2	0.49184136974946374		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
SANSOM_APC_MYC_TARGETS	0.4916328877857504		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
VANTVEER_BREAST_CANCER_ESR1_UP	0.4912880801435692		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
RAMASWAMY_METASTASIS	0.48828717178477604		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN	0.4882871521920719		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
MIKKELSEN_PLURIPOTENT_STATE	0.48824926578437255		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
FARMER_BREAST_CANCER_CLUSTER_7	0.4871091358183327		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR	0.4865479674778131		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY	0.48649818495562674		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
NIELSEN_SYNOVIAL_SARCOMA	0.48576728954942006		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN	0.48514183410515643		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
WNT_UP.V1	0.4850703878382973		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
OSADA_ASCL1_TARGETS	0.48370862267695597		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
ESC_V6.5_UP_EARLY.V1	0.48288549157011995		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
SIRNA_EIF4GI	0.4820176596097619		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
E2F3_UP.V1	0.48137882363510826		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
NIELSEN_GIST_AND_SYNOVIAL_SARCOMA	0.4778902432790663		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
BEIER_GLIOMA_STEM_CELL	0.47724936482908603		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
HALLMARK_UV_RESPONSE	0.4767314559693067		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
NADELLA_PRKAR1A_TARGETS	0.47425984344238803		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
MIKKELSEN_MEF_HCP_WITH_H3K27ME3	0.4732180363246677		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
GOERING_BLOOD_HDL_CHOLESTEROL_QTL_TRANS	0.4720498277613873		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
DOANE_BREAST_CANCER_ESR1_UP	0.47046889874214565		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
SMID_BREAST_CANCER_RELAPSE_IN_BONE	0.4695623152769554		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
DOANE_BREAST_CANCER_CLASSES_UP	0.4678555980830992		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
NIKOLSKY_BREAST_CANCER_1Q21_AMPLICON	0.46686921543538473		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
PID_AR_TF_PATHWAY	0.46484335870800525		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_UP	0.4647090121357704		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
NIKOLSKY_BREAST_CANCER_16P13_AMPLICON	0.46438152470452676		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
YANG_BREAST_CANCER_ESR1_BULK	0.46410334110325474		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
DOANE_BREAST_CANCER_ESR1	0.46321957001061875		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7	0.4631689855417296		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
ZWANG_DOWN_BY_2ND_EGF_PULSE	0.4604545249549781		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_DN	0.4597078308025177		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
KIM_GASTRIC_CANCER_CHEMOSENSITIVITY	0.45910063086759995		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
YANG_BREAST_CANCER_ESR1_LASER_UP	0.45853108761634703		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
DAIRKEE_CANCER_PRONE_RESPONSE_BPA	0.4573440104882272		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
GOLUB_ALL_VS_AML	0.45715445683883577		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED	0.45710449658675245		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
HOLLEMAN_VINCRISTINE_RESISTANCE_B_ALL	0.45615540819964207		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP	0.4554591061455046		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR	0.45475220453282367		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
CLAUS_PGR_POSITIVE_MENINGIOMA	0.4544379093378512		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
WANG_CISPLATIN_RESPONSE_AND_XPC	0.4538775874397703		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX	0.4531420413663148		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
MIKKELSEN_IPS_LCP_WITH_H3K4ME3_AND_H3K27ME3	0.45260320699456896		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
CHENG_IMPRINTED_BY_ESTRADIOL	0.4525958381152606		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
JAZAG_TGFB1_SIGNALING_VIA_SMAD4	0.4524527311958137		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
LIU_PROSTATE_CANCER	0.4521881469603289		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
YANG_BREAST_CANCER_ESR1_UP	0.45167846487017854		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
HUTTMANN_B_CLL_POOR_SURVIVAL	0.45135299586677236		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
VANTVEER_BREAST_CANCER_METASTASIS_UP	0.4506185582895341		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
NIELSEN_SYNOVIAL_SARCOMA_UP	0.450050251751315		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
PRC1_BMI_UP.V1	0.4497989118151272		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
KORKOLA_CORRELATED_WITH_POU5F1	0.44937116729360366		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
E2F3_UP.V1_UP	0.4492797041267324		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
ETV1	0.4473033227123484		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
TOMLINS_PROSTATE_CANCER	0.4471601016274068		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE	0.4470117225025936		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
PKCA_DN.V1	0.44674744943079703		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
SECRETIN_LIKE_RECEPTOR_ACTIVITY	0.4456861125335708		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
YANG_BREAST_CANCER_ESR1	0.445684097065421		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT	0.4453949621302262		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
ONE_CARBON_COMPOUND_METABOLIC_PROCESS	0.4452782001500723		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
COVALENT_CHROMATIN_MODIFICATION	0.44394752116048986		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
MIKKELSEN_MEF_LCP_WITH_H3K27ME3	0.44366694849984234		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
BROWNE_HCMV_INFECTION_12HR	0.4435731337364202		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
DUNNE_TARGETS_OF_AML1_MTG8_FUSION	0.44314289544783814		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
JOHANSSON_GLIOMAGENESIS_BY_PDGFB_DN	0.4427614686819618		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
SASSON_RESPONSE_TO_FORSKOLIN	0.4425632239039238		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
BOYLAN_MULTIPLE_MYELOMA_D	0.4421441515887592		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
FOSTER_KDM1A_TARGETS_DN	0.4414789967908051		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
KEEN_RESPONSE_TO_ROSIGLITAZONE	0.4413225271376654		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
PID_LKB1_PATHWAY	0.440971544595571		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS	0.44016791707540603		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS	0.4397229506049052		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
BIOCARTA_VDR_PATHWAY	0.4379501868948313		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
SRC_UP.V1_UP	0.4356077877046224		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
ELVIDGE_HYPOXIA_BY_DMOG_DN	0.43479966102637235		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
WANG_CLIM2_TARGETS	0.4344516994717065		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT	0.4331590241793801		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.43262250594738894		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
RAMASWAMY_METASTASIS_UP	0.4325823275315648		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
BROWNE_HCMV_INFECTION_48HR	0.4323716701174623		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
HISTONE_MODIFICATION	0.4322345812241217		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
WENG_POR_TARGETS_LIVER	0.43176308245142325		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
LEE_LIVER_CANCER_SURVIVAL_UP	0.4317566552106994		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
SMID_BREAST_CANCER_BASAL_DN	0.4317405744069381		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION	0.43168451092280563		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
FORTSCHEGGER_PHF8_TARGETS	0.4314268831295824		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
HALLMARK_KRAS_SIGNALING_DN	0.4299395770068609		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
ZHAN_MULTIPLE_MYELOMA_LB	0.4295764170337573		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
DARWICHE_PAPILLOMA_RISK_HIGH_DN	0.4288584289375951		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN	0.42885639406634307		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.3388981636060096e-05	1.0	3.3388981636060096e-05
