	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
giant_cell_tumour	0.09326382916647973	0.053197320837326395	0.266307692308	0.733692307692	0.266307692308	1.0	0.84407079646	1.0
primitive_neuroectodermal_tumour-medulloblastoma	0.09100634578984568	0.05266492441289443	0.276307692308	0.723692307692	0.276307692308	1.0	0.84407079646	1.0
central_nervous_system.primitive_neuroectodermal_tumour-medulloblastoma.NS	0.09100634578984568		0.276307692308	0.723692307692	0.276307692308	1.0	0.84407079646	1.0
stomach.carcinoma.undifferentiated_adenocarcinoma	0.09065327697042512		0.277846153846	0.722153846154	0.277846153846	1.0	0.84407079646	1.0
lung.carcinoma.undifferentiated_carcinoma	0.08750169338955209		0.290307692308	0.709692307692	0.290307692308	1.0	0.84407079646	1.0
ovary.carcinoma.undifferentiated_carcinoma	0.08408552276766604		0.302923076923	0.697076923077	0.302923076923	1.0	0.84407079646	1.0
bone.chondrosarcoma.dedifferentiated	0.08279535259884915		0.305538461538	0.694461538462	0.305538461538	1.0	0.84407079646	1.0
soft_tissue.rhabdomyosarcoma.embryonal	0.07928537186473689		0.320769230769	0.679230769231	0.320769230769	1.0	0.840952380952	1.0
central_nervous_system.glioma.astrocytoma_Grade_III	0.06923966792910073		0.342	0.658	0.342	1.0	0.8225	1.0
central_nervous_system.glioma.gliosarcoma	0.06861744291432165		0.343076923077	0.656923076923	0.343076923077	1.0	0.8225	1.0
central_nervous_system.glioma.oligodendroglioma	0.06163756462177651		0.356	0.644	0.356	1.0	0.820784313725	1.0
bone.other.giant_cell_tumour	-0.04327599985407215		0.377846153846	0.622153846154	0.622153846154	1.0	0.800792079208	0.800792079208
ovary.carcinoma.Brenner_tumour	-0.04529435473443755		0.384923076923	0.615076923077	0.615076923077	1.0	0.7996	0.7996
ovary.sex_cord-stromal_tumour.granulosa_cell_tumour	-0.04544710349411347		0.386153846154	0.613846153846	0.613846153846	1.0	0.7996	0.7996
sex_cord-stromal_tumour	-0.04544710349411347		0.386153846154	0.613846153846	0.613846153846	1.0	0.7996	0.7996
oesophagus.other.metaplasia	-0.04816656975248411		0.406	0.594	0.594	1.0	0.796082474227	0.796082474227
thyroid.carcinoma.medullary_carcinoma	-0.048301414004083165		0.406769230769	0.593230769231	0.593230769231	1.0	0.796082474227	0.796082474227
endometrium.carcinoma.mixed_adenosquamous_carcinoma	-0.04839600766265244		0.408307692308	0.591692307692	0.591692307692	1.0	0.796082474227	0.796082474227
oesophagus.carcinoma.NS	-0.048638249656951		0.412615384615	0.587384615385	0.587384615385	1.0	0.796082474227	0.796082474227
upper_aerodigestive_tract.other.papilloma	-0.05000928841510873		0.422615384615	0.577384615385	0.577384615385	1.0	0.796082474227	0.796082474227
endometrium.carcinoma.clear_cell_carcinoma	-0.05001062103319769		0.422769230769	0.577230769231	0.577230769231	1.0	0.796082474227	0.796082474227
prostate.carcinoma.small_cell_carcinoma	-0.053038431195859034		0.458	0.542	0.542	1.0	0.774285714286	0.774285714286
thyroid.carcinoma.papillary_carcinoma	-0.053902972243740785		0.469076923077	0.530923076923	0.530923076923	1.0	0.766888888889	0.766888888889
ovary.carcinoma.mucinous_carcinoma	-0.057021704051586665		0.497230769231	0.502769230769	0.502769230769	1.0	0.734382022472	0.734382022472
carcinoid-endocrine_tumour	-0.057253359080383044		0.501538461538	0.498461538462	0.498461538462	1.0	0.734382022472	0.734382022472
lung.carcinoid-endocrine_tumour.NS	-0.057253359080383044		0.501538461538	0.498461538462	0.498461538462	1.0	0.734382022472	0.734382022472
prostate.carcinoma.NS	-0.0583909924890701		0.525538461538	0.474461538462	0.474461538462	1.0	0.717209302326	0.717209302326
thyroid.carcinoma.anaplastic_carcinoma	-0.05926439495054813		0.537230769231	0.462769230769	0.462769230769	1.0	0.707764705882	0.707764705882
lung.carcinoma.NS	-0.06007096913282527		0.541538461538	0.458461538462	0.458461538462	1.0	0.707764705882	0.707764705882
upper_aerodigestive_tract.carcinoma.NS	-0.060126610759071865		0.542769230769	0.457230769231	0.457230769231	1.0	0.707764705882	0.707764705882
stomach.carcinoma.signet_ring_adenocarcinoma	-0.06168591768754416		0.564615384615	0.435384615385	0.435384615385	1.0	0.690243902439	0.690243902439
stomach.carcinoma.mixed_adenosquamous_carcinoma	-0.061757253860836234		0.565538461538	0.434461538462	0.434461538462	1.0	0.690243902439	0.690243902439
liver.carcinoma.adenocarcinoma	-0.061899070191546425		0.567846153846	0.432153846154	0.432153846154	1.0	0.690243902439	0.690243902439
stomach.carcinoma.tubular_adenocarcinoma	-0.0631387604150192		0.580307692308	0.419692307692	0.419692307692	1.0	0.690243902439	0.690243902439
stomach.carcinoma.small_cell_adenocarcinoma	-0.06411167410834605		0.589076923077	0.410923076923	0.410923076923	1.0	0.684871794872	0.684871794872
lung.carcinoma.mucoepidermoid_carcinoma	-0.06419032227814779		0.59	0.41	0.41	1.0	0.684871794872	0.684871794872
ovary.carcinoma.endometrioid_carcinoma	-0.0642362141786748		0.590153846154	0.409846153846	0.409846153846	1.0	0.684871794872	0.684871794872
oesophagus.carcinoma.adenocarcinoma	-0.06572148859852693		0.601384615385	0.398615384615	0.398615384615	1.0	0.684871794872	0.684871794872
endometrium.carcinoma.NS	-0.06615572242503744		0.605846153846	0.394153846154	0.394153846154	1.0	0.684871794872	0.684871794872
stomach.carcinoma.intestinal_adenocarcinoma	-0.0665749340191568		0.610769230769	0.389230769231	0.389230769231	1.0	0.684871794872	0.684871794872
ovary.carcinoma.mixed_carcinoma	-0.06850165869631923		0.628	0.372	0.372	1.0	0.671666666667	0.671666666667
leiomyosarcoma	-0.06901200218793709		0.633230769231	0.366769230769	0.366769230769	1.0	0.671549295775	0.671549295775
soft_tissue.leiomyosarcoma.NS	-0.06901200218793709		0.633230769231	0.366769230769	0.366769230769	1.0	0.671549295775	0.671549295775
soft_tissue.rhabdomyosarcoma.NS	-0.0690522991682656		0.633384615385	0.366615384615	0.366615384615	1.0	0.671549295775	0.671549295775
lung.carcinoma.mixed_adenosquamous_carcinoma	-0.07048131234381544		0.644615384615	0.355384615385	0.355384615385	1.0	0.671549295775	0.671549295775
kidney.carcinoma.NS	-0.07157046382431011		0.659692307692	0.340307692308	0.340307692308	1.0	0.660298507463	0.660298507463
liver.other.hepatoblastoma	-0.0723840365643597		0.675230769231	0.324769230769	0.324769230769	1.0	0.639696969697	0.639696969697
sarcoma	-0.07424027576664752		0.691846153846	0.308153846154	0.308153846154	1.0	0.616307692308	0.616307692308
soft_tissue.sarcoma.NS	-0.07424027576664752		0.691846153846	0.308153846154	0.308153846154	1.0	0.616307692308	0.616307692308
kidney.carcinoma.clear_cell_renal_cell_carcinoma	-0.07541025723926709		0.698923076923	0.301076923077	0.301076923077	1.0	0.616307692308	0.616307692308
urinary_tract.carcinoma.NS	-0.07572673271054038		0.700615384615	0.299384615385	0.299384615385	1.0	0.616307692308	0.616307692308
lung.carcinoma.non_small_cell_carcinoma	-0.07682709728867566		0.708	0.292	0.292	1.0	0.616307692308	0.616307692308
biliary_tract.carcinoma.NS	-0.07710342070685348		0.709692307692	0.290307692308	0.290307692308	1.0	0.616307692308	0.616307692308
biliary_tract	-0.07710342070685348		0.709692307692	0.290307692308	0.290307692308	1.0	0.616307692308	0.616307692308
ovary.carcinoma.serous_carcinoma	-0.07886032334416954		0.724769230769	0.275230769231	0.275230769231	1.0	0.616307692308	0.616307692308
bone.chondrosarcoma.NS	-0.08313895319054264		0.753384615385	0.246615384615	0.246615384615	1.0	0.562456140351	0.562456140351
Ewings_sarcoma_peripheral_primitive_neuroectodermal_tumour	-0.08422162489498086		0.758307692308	0.241692307692	0.241692307692	1.0	0.561071428571	0.561071428571
bone.Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour.NS	-0.08422162489498086		0.758307692308	0.241692307692	0.241692307692	1.0	0.561071428571	0.561071428571
soft_tissue.rhabdoid_tumour.NS	-0.08442565099533993		0.759692307692	0.240307692308	0.240307692308	1.0	0.561071428571	0.561071428571
rhabdoid_tumour	-0.08442565099533993		0.759692307692	0.240307692308	0.240307692308	1.0	0.561071428571	0.561071428571
endometrium.carcinoma.carcinosarcoma-malignant_mesodermal_mixed_tumour	-0.08495763360685721		0.761846153846	0.238153846154	0.238153846154	1.0	0.561071428571	0.561071428571
lung.carcinoma.bronchioloalveolar_adenocarcinoma	-0.08504910655474097		0.763076923077	0.236923076923	0.236923076923	1.0	0.561071428571	0.561071428571
stomach.carcinoma.diffuse_adenocarcinoma	-0.08629941716498075		0.770615384615	0.229384615385	0.229384615385	1.0	0.561071428571	0.561071428571
prostate.carcinoma.adenocarcinoma	-0.08802941260247353		0.779076923077	0.220923076923	0.220923076923	1.0	0.561071428571	0.561071428571
other	-0.09284903324720298		0.807076923077	0.192923076923	0.192923076923	1.0	0.5225	0.5225
breast.carcinoma.NS	-0.09313274177165586		0.809076923077	0.190923076923	0.190923076923	1.0	0.5225	0.5225
prostate	-0.09475613778195716		0.818769230769	0.181230769231	0.181230769231	1.0	0.512173913043	0.512173913043
rhabdomyosarcoma	-0.09487676997233062		0.819076923077	0.180923076923	0.180923076923	1.0	0.512173913043	0.512173913043
bone.osteosarcoma.NS	-0.09504982190775374		0.820615384615	0.179384615385	0.179384615385	1.0	0.512173913043	0.512173913043
osteosarcoma	-0.09504982190775374		0.820615384615	0.179384615385	0.179384615385	1.0	0.512173913043	0.512173913043
endometrium.carcinoma.adenocarcinoma	-0.09543018901624023		0.823076923077	0.176923076923	0.176923076923	1.0	0.512173913043	0.512173913043
thyroid	-0.0971024787013251		0.831384615385	0.168615384615	0.168615384615	1.0	0.512173913043	0.512173913043
large_intestine.carcinoma.NS	-0.0972979581881121		0.832461538462	0.167538461538	0.167538461538	1.0	0.512173913043	0.512173913043
kidney.carcinoma.renal_cell_carcinoma	-0.09779744065855125		0.834	0.166	0.166	1.0	0.512173913043	0.512173913043
autonomic_ganglia	-0.09886753254954835		0.840153846154	0.159846153846	0.159846153846	1.0	0.512173913043	0.512173913043
neuroblastoma	-0.09886753254954835		0.840153846154	0.159846153846	0.159846153846	1.0	0.512173913043	0.512173913043
autonomic_ganglia.neuroblastoma.NS	-0.09886753254954835		0.840153846154	0.159846153846	0.159846153846	1.0	0.512173913043	0.512173913043
mesothelioma	-0.10040182954194564		0.848307692308	0.151692307692	0.151692307692	1.0	0.512173913043	0.512173913043
pleura	-0.10040182954194564		0.848307692308	0.151692307692	0.151692307692	1.0	0.512173913043	0.512173913043
pleura.mesothelioma.NS	-0.10040182954194564		0.848307692308	0.151692307692	0.151692307692	1.0	0.512173913043	0.512173913043
oesophagus.carcinoma.squamous_cell_carcinoma	-0.10394549896749146		0.863384615385	0.136615384615	0.136615384615	1.0	0.512173913043	0.512173913043
stomach.carcinoma.adenocarcinoma	-0.10461761455858921		0.865846153846	0.134153846154	0.134153846154	1.0	0.512173913043	0.512173913043
breast.carcinoma.ductal_carcinoma	-0.10599258320931741		0.873076923077	0.126923076923	0.126923076923	1.0	0.512173913043	0.512173913043
bone	-0.10706094827185715		0.878307692308	0.121692307692	0.121692307692	1.0	0.512173913043	0.512173913043
pancreas.carcinoma.ductal_carcinoma	-0.10719437180234537		0.878461538462	0.121538461538	0.121538461538	1.0	0.512173913043	0.512173913043
oesophagus	-0.10970376548769822		0.889846153846	0.110153846154	0.110153846154	1.0	0.512173913043	0.512173913043
lung.carcinoma.large_cell_carcinoma	-0.11101298125584155		0.897076923077	0.102923076923	0.102923076923	1.0	0.512173913043	0.512173913043
pancreas.carcinoma.NS	-0.11171082648813742		0.900461538462	0.0995384615385	0.0995384615385	1.0	0.512173913043	0.512173913043
stomach.carcinoma.NS	-0.1137947364998608		0.908307692308	0.0916923076923	0.0916923076923	1.0	0.496666666667	0.496666666667
lung.carcinoma.squamous_cell_carcinoma	-0.11581528616838668		0.916615384615	0.0833846153846	0.0833846153846	1.0	0.471304347826	0.471304347826
breast	-0.11829662827873463		0.926615384615	0.0733846153846	0.0733846153846	1.0	0.433636363636	0.433636363636
kidney	-0.12039702264307177		0.932615384615	0.0673846153846	0.0673846153846	1.0	0.417142857143	0.417142857143
endometrium	-0.12315758765975285	0.007877199287862255	0.940769230769	0.0592307692308	0.0592307692308	1.0	0.385	0.385
lung.carcinoma.adenocarcinoma	-0.13142429187000437	0.007047530671219026	0.960923076923	0.0390769230769	0.0390769230769	1.0	0.267368421053	0.267368421053
urinary_tract.carcinoma.transitional_cell_carcinoma	-0.13228887193356	0.0075705720031408845	0.962769230769	0.0372307692308	0.0372307692308	1.0	0.267368421053	0.267368421053
ovary.carcinoma.NS	-0.13664930366014583	0.010398069950090702	0.972153846154	0.0278461538462	0.0278461538462	1.0	0.212941176471	0.212941176471
urinary_tract	-0.13723103956553298	0.009023720333285194	0.972769230769	0.0272307692308	0.0272307692308	1.0	0.212941176471	0.212941176471
liver	-0.13928445801452807	0.038439801691535214	0.977076923077	0.0229230769231	0.0229230769231	1.0	0.198666666667	0.198666666667
upper_aerodigestive_tract.carcinoma.squamous_cell_carcinoma	-0.1394767745963996	0.007266515677484839	0.977538461538	0.0224615384615	0.0224615384615	1.0	0.198666666667	0.198666666667
ovary.carcinoma.clear_cell_carcinoma	-0.1441349631544214	0.041618038635629996	0.983384615385	0.0166153846154	0.0166153846154	1.0	0.166153846154	0.166153846154
soft_tissue	-0.14539036221479884	0.04896323575868733	0.985230769231	0.0147692307692	0.0147692307692	1.0	0.16	0.16
pancreas	-0.14708789722844548	0.006059624670664045	0.986769230769	0.0132307692308	0.0132307692308	1.0	0.156363636364	0.156363636364
upper_aerodigestive_tract	-0.14780350738465728	0.006581125662447384	0.987384615385	0.0126153846154	0.0126153846154	1.0	0.156363636364	0.156363636364
liver.carcinoma.hepatocellular_carcinoma	-0.14804610701057133	0.04471981082521211	0.987538461538	0.0124615384615	0.0124615384615	1.0	0.156363636364	0.156363636364
ovary.carcinoma.adenocarcinoma	-0.15321476757258215	0.01392063429677088	0.992307692308	0.00769230769231	0.00769230769231	1.0	0.125	0.125
large_intestine.carcinoma.adenocarcinoma	-0.15977791673974254	0.010574862707586716	0.995538461538	0.00446153846154	0.00446153846154	1.0	0.0828571428571	0.0828571428571
stomach	-0.17094343800982975	0.021838036343473453	0.998769230769	0.00123076923077	0.00123076923077	1.0	0.0266666666667	0.0266666666667
large_intestine	-0.17616194989712225	0.009560908594703165	0.999384615385	0.000615384615385	0.000615384615385	1.0	0.016	0.016
lung.carcinoma.small_cell_carcinoma	-0.20027984381670855	0.010764340474835436	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.005	0.005
ovary	-0.21241534463673487	0.013853220990846364	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.005	0.005
lung	-0.2483194367150939	0.007265045018318206	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.005	0.005
carcinoma	-0.5164035465515954	0.011940470493948186	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.005	0.005
