	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
giant_cell_tumour	0.1319125188384835		0.0133846153846	0.986615384615	0.0133846153846	0.06	1.0	0.06
liver.carcinoma.hepatocellular_carcinoma	0.12926877843367848		0.0166153846154	0.983384615385	0.0166153846154	0.072	1.0	0.072
soft_tissue.rhabdomyosarcoma.alveolar	0.11919450497033074		0.0361538461538	0.963846153846	0.0361538461538	0.151612903226	1.0	0.151612903226
other	0.11806671727728066		0.0392307692308	0.960769230769	0.0392307692308	0.159375	1.0	0.159375
Ewings_sarcoma_peripheral_primitive_neuroectodermal_tumour	0.10753816751711663		0.0775384615385	0.922461538462	0.0775384615385	0.296470588235	1.0	0.296470588235
bone.Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour.NS	0.10753816751711663		0.0775384615385	0.922461538462	0.0775384615385	0.296470588235	1.0	0.296470588235
bone.other.giant_cell_tumour	0.10677385007047163		0.0826153846154	0.917384615385	0.0826153846154	0.306857142857	1.0	0.306857142857
sarcoma	0.10377750034263515		0.101538461538	0.898461538462	0.101538461538	0.356756756757	1.0	0.356756756757
soft_tissue.sarcoma.NS	0.10377750034263515		0.101538461538	0.898461538462	0.101538461538	0.356756756757	1.0	0.356756756757
upper_aerodigestive_tract.other.papilloma	0.10259570688507563		0.112307692308	0.887692307692	0.112307692308	0.384210526316	1.0	0.384210526316
central_nervous_system.glioma.astrocytoma_Grade_III	0.09998149573291355		0.136615384615	0.863384615385	0.136615384615	0.4505	1.0	0.4505
thyroid.carcinoma.anaplastic_carcinoma	0.09974260105242717		0.138615384615	0.861384615385	0.138615384615	0.4505	1.0	0.4505
ovary.carcinoma.clear_cell_carcinoma	0.09655379108520766		0.164461538462	0.835538461538	0.164461538462	0.510476190476	1.0	0.510476190476
endometrium.carcinoma.carcinosarcoma-malignant_mesodermal_mixed_tumour	0.09648841848209096		0.164923076923	0.835076923077	0.164923076923	0.510476190476	1.0	0.510476190476
thyroid.carcinoma.papillary_carcinoma	0.09225924789730647		0.201230769231	0.798769230769	0.201230769231	0.608372093023	1.0	0.608372093023
bone.chondrosarcoma.dedifferentiated	0.089867517895441		0.221384615385	0.778615384615	0.221384615385	0.654090909091	1.0	0.654090909091
urinary_tract.carcinoma.NS	0.0847255377548871		0.264769230769	0.735230769231	0.264769230769	0.754347826087	1.0	0.754347826087
ovary.carcinoma.NS	0.08431784827945027		0.266923076923	0.733076923077	0.266923076923	0.754347826087	1.0	0.754347826087
soft_tissue.leiomyosarcoma.NS	0.08157270303760604		0.291230769231	0.708769230769	0.291230769231	0.766428571429	1.0	0.766428571429
leiomyosarcoma	0.08157270303760604		0.291230769231	0.708769230769	0.291230769231	0.766428571429	1.0	0.766428571429
central_nervous_system.glioma.gliosarcoma	0.0807449906241651		0.300923076923	0.699076923077	0.300923076923	0.766428571429	1.0	0.766428571429
liver.carcinoma.adenocarcinoma	0.0789634435118175		0.318153846154	0.681846153846	0.318153846154	0.766428571429	1.0	0.766428571429
urinary_tract	0.07879985657576728		0.319692307692	0.680307692308	0.319692307692	0.766428571429	1.0	0.766428571429
fibrosarcoma	0.07843472746410242		0.324923076923	0.675076923077	0.324923076923	0.766428571429	1.0	0.766428571429
soft_tissue.fibrosarcoma.NS	0.07843472746410242		0.324923076923	0.675076923077	0.324923076923	0.766428571429	1.0	0.766428571429
soft_tissue.rhabdomyosarcoma.embryonal	0.07824768182892676		0.328153846154	0.671846153846	0.328153846154	0.766428571429	1.0	0.766428571429
malignant_fibrous_histiocytoma-pleomorphic_sarcoma	0.07813931413383561		0.330153846154	0.669846153846	0.330153846154	0.766428571429	1.0	0.766428571429
soft_tissue.malignant_fibrous_histiocytoma-pleomorphic_sarcoma.NS	0.07813931413383561		0.330153846154	0.669846153846	0.330153846154	0.766428571429	1.0	0.766428571429
central_nervous_system.glioma.oligodendroglioma	0.07045490005796085		0.388615384615	0.611384615385	0.388615384615	0.886315789474	1.0	0.886315789474
stomach.carcinoma.mixed_adenosquamous_carcinoma	0.06872589677605971		0.4	0.6	0.4	0.893939393939	1.0	0.893939393939
lung.carcinoma.undifferentiated_carcinoma	0.06609596883202559		0.416307692308	0.583692307692	0.416307692308	0.893939393939	1.0	0.893939393939
ovary.carcinoma.Brenner_tumour	0.0645704780343999		0.423692307692	0.576307692308	0.423692307692	0.893939393939	1.0	0.893939393939
oesophagus.other.metaplasia	-0.04452310269744673		0.434923076923	0.565076923077	0.565076923077	0.893939393939	1.0	1.0
lung.carcinoid-endocrine_tumour.NS	-0.044540612414885175		0.437538461538	0.562461538462	0.562461538462	0.893939393939	1.0	1.0
carcinoid-endocrine_tumour	-0.044540612414885175		0.437538461538	0.562461538462	0.562461538462	0.893939393939	1.0	1.0
endometrium.carcinoma.clear_cell_carcinoma	-0.04487301487692347		0.449538461538	0.550461538462	0.550461538462	0.893939393939	1.0	1.0
ovary.sex_cord-stromal_tumour.granulosa_cell_tumour	-0.045016420209824916		0.453846153846	0.546153846154	0.546153846154	0.893939393939	1.0	1.0
sex_cord-stromal_tumour	-0.045016420209824916		0.453846153846	0.546153846154	0.546153846154	0.893939393939	1.0	1.0
breast.carcinoma.metaplastic_carcinoma	-0.04557231554893991		0.466153846154	0.533846153846	0.533846153846	0.90447761194	1.0	1.0
oesophagus.carcinoma.adenocarcinoma	-0.047912583831823105		0.505076923077	0.494923076923	0.494923076923	0.965588235294	1.0	1.0
prostate.carcinoma.small_cell_carcinoma	-0.04792899981310735		0.515230769231	0.484769230769	0.484769230769	0.96985915493	1.0	1.0
endometrium.carcinoma.mixed_adenosquamous_carcinoma	-0.04799765864174534		0.528615384615	0.471384615385	0.471384615385	0.96985915493	1.0	1.0
stomach.carcinoma.intestinal_adenocarcinoma	-0.0480187787378021		0.529692307692	0.470307692308	0.470307692308	0.96985915493	1.0	1.0
ovary.carcinoma.mixed_carcinoma	-0.04871797317725954		0.546923076923	0.453076923077	0.453076923077	0.9875	0.998305084746	0.998305084746
thyroid.carcinoma.medullary_carcinoma	-0.05037674396031012		0.562461538462	0.437538461538	0.437538461538	0.991898734177	0.980689655172	0.980689655172
ovary.carcinoma.endometrioid_carcinoma	-0.051582631167082824		0.571230769231	0.428769230769	0.428769230769	0.991898734177	0.977894736842	0.977894736842
prostate.carcinoma.NS	-0.052821507917367325		0.581076923077	0.418923076923	0.418923076923	0.991898734177	0.9725	0.9725
stomach.carcinoma.signet_ring_adenocarcinoma	-0.054370691645779165		0.591538461538	0.408461538462	0.408461538462	0.991898734177	0.965454545455	0.965454545455
liver.other.hepatoblastoma	-0.05459967897092373		0.594153846154	0.405846153846	0.405846153846	0.991898734177	0.965454545455	0.965454545455
lung.carcinoma.mucoepidermoid_carcinoma	-0.055065781271849364		0.597846153846	0.402153846154	0.402153846154	0.991898734177	0.965454545455	0.965454545455
endometrium.carcinoma.NS	-0.055519127239810506		0.602769230769	0.397230769231	0.397230769231	0.991898734177	0.965454545455	0.965454545455
oesophagus.carcinoma.NS	-0.05790644618481402		0.619384615385	0.380615384615	0.380615384615	0.999268292683	0.965454545455	0.965454545455
primitive_neuroectodermal_tumour-medulloblastoma	-0.05913183192114718		0.630307692308	0.369692307692	0.369692307692	0.999268292683	0.9612	0.9612
central_nervous_system.primitive_neuroectodermal_tumour-medulloblastoma.NS	-0.05913183192114718		0.630307692308	0.369692307692	0.369692307692	0.999268292683	0.9612	0.9612
stomach.carcinoma.tubular_adenocarcinoma	-0.06095225008978723		0.644615384615	0.355384615385	0.355384615385	1.0	0.9612	0.9612
ovary.carcinoma.mucinous_carcinoma	-0.06191268137842257		0.654153846154	0.345846153846	0.345846153846	1.0	0.956595744681	0.956595744681
stomach.carcinoma.small_cell_adenocarcinoma	-0.06347545168231615		0.672923076923	0.327076923077	0.327076923077	1.0	0.924347826087	0.924347826087
lung.carcinoma.bronchioloalveolar_adenocarcinoma	-0.06776096680231153		0.707230769231	0.292769230769	0.292769230769	1.0	0.845777777778	0.845777777778
lung.carcinoma.NS	-0.06798813178168434		0.709846153846	0.290153846154	0.290153846154	1.0	0.845777777778	0.845777777778
upper_aerodigestive_tract.carcinoma.NS	-0.06878842295816902		0.719384615385	0.280615384615	0.280615384615	1.0	0.845777777778	0.845777777778
biliary_tract.carcinoma.NS	-0.06991584309425282		0.727846153846	0.272153846154	0.272153846154	1.0	0.842380952381	0.842380952381
biliary_tract	-0.06991584309425282		0.727846153846	0.272153846154	0.272153846154	1.0	0.842380952381	0.842380952381
lung.carcinoma.squamous_cell_carcinoma	-0.07071881949867839		0.732	0.268	0.268	1.0	0.842380952381	0.842380952381
stomach.carcinoma.adenocarcinoma	-0.07171283782713082		0.739230769231	0.260769230769	0.260769230769	1.0	0.842380952381	0.842380952381
stomach.carcinoma.diffuse_adenocarcinoma	-0.07271524778322261		0.746307692308	0.253692307692	0.253692307692	1.0	0.842380952381	0.842380952381
prostate.carcinoma.adenocarcinoma	-0.07327618762154711		0.750615384615	0.249384615385	0.249384615385	1.0	0.842380952381	0.842380952381
ovary.carcinoma.serous_carcinoma	-0.07395585064806015		0.755230769231	0.244769230769	0.244769230769	1.0	0.842380952381	0.842380952381
stomach.carcinoma.undifferentiated_adenocarcinoma	-0.07653240883482658		0.774153846154	0.225846153846	0.225846153846	1.0	0.838857142857	0.838857142857
urinary_tract.carcinoma.transitional_cell_carcinoma	-0.07900945201488949		0.793076923077	0.206923076923	0.206923076923	1.0	0.791176470588	0.791176470588
prostate	-0.07956343499254317		0.797076923077	0.202923076923	0.202923076923	1.0	0.791176470588	0.791176470588
soft_tissue.rhabdoid_tumour.NS	-0.08034309339345916		0.804461538462	0.195538461538	0.195538461538	1.0	0.791176470588	0.791176470588
rhabdoid_tumour	-0.08034309339345916		0.804461538462	0.195538461538	0.195538461538	1.0	0.791176470588	0.791176470588
ovary.carcinoma.undifferentiated_carcinoma	-0.0838257004703119		0.832	0.168	0.168	1.0	0.728	0.728
ovary.carcinoma.adenocarcinoma	-0.09149191204790874		0.877384615385	0.122615384615	0.122615384615	1.0	0.549655172414	0.549655172414
lung.carcinoma.mixed_adenosquamous_carcinoma	-0.09583672137802288		0.904	0.096	0.096	1.0	0.445714285714	0.445714285714
lung.carcinoma.large_cell_carcinoma	-0.10362637064942502		0.935076923077	0.0649230769231	0.0649230769231	1.0	0.312592592593	0.312592592593
stomach.carcinoma.NS	-0.10432396005814826		0.937076923077	0.0629230769231	0.0629230769231	1.0	0.312592592593	0.312592592593
endometrium	-0.1052550179993779		0.94	0.06	0.06	1.0	0.312	0.312
pancreas.carcinoma.NS	-0.11344456589761359		0.965384615385	0.0346153846154	0.0346153846154	1.0	0.1875	0.1875
lung.carcinoma.adenocarcinoma	-0.1165823652845349		0.974153846154	0.0258461538462	0.0258461538462	1.0	0.146086956522	0.146086956522
lung.carcinoma.non_small_cell_carcinoma	-0.11898701780193473		0.978	0.022	0.022	1.0	0.13	0.13
endometrium.carcinoma.adenocarcinoma	-0.12054161591201412		0.981846153846	0.0181538461538	0.0181538461538	1.0	0.112380952381	0.112380952381
neuroblastoma	-0.12191301696579974	0.04455127424897507	0.984615384615	0.0153846153846	0.0153846153846	1.0	0.1	0.1
autonomic_ganglia.neuroblastoma.NS	-0.12191301696579974	0.04455127424897507	0.984615384615	0.0153846153846	0.0153846153846	1.0	0.1	0.1
autonomic_ganglia	-0.12191301696579974	0.04455127424897507	0.984615384615	0.0153846153846	0.0153846153846	1.0	0.1	0.1
large_intestine.carcinoma.NS	-0.1303579455565925	0.03515165911256231	0.993230769231	0.00676923076923	0.00676923076923	1.0	0.0517647058824	0.0517647058824
skin.malignant_melanoma.NS.1	-0.13265863931800523	0.027340081887097217	0.994153846154	0.00584615384615	0.00584615384615	1.0	0.0475	0.0475
oesophagus.carcinoma.squamous_cell_carcinoma	-0.14113963173253405	0.008660682912435207	0.998153846154	0.00184615384615	0.00184615384615	1.0	0.016	0.016
pancreas.carcinoma.ductal_carcinoma	-0.14672633952704106	0.007355452478130056	0.998769230769	0.00123076923077	0.00123076923077	1.0	0.0114285714286	0.0114285714286
oesophagus	-0.14775189887440354	0.008345875681188865	0.998923076923	0.00107692307692	0.00107692307692	1.0	0.0107692307692	0.0107692307692
ovary	-0.1479071673202164	0.01937837268730134	0.998923076923	0.00107692307692	0.00107692307692	1.0	0.0107692307692	0.0107692307692
stomach	-0.1577238256997563	0.009561916091942211	0.999846153846	0.000153846153846	0.000153846153846	1.0	0.0018181818181818182	0.0018181818181818182
breast.carcinoma.ductal_carcinoma	-0.16714921074196457	0.021275701339554972	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0018181818181818182	0.0018181818181818182
pancreas	-0.18132985302665294	0.008794108918124486	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0018181818181818182	0.0018181818181818182
upper_aerodigestive_tract	-0.18279643083173686	0.05114497717252898	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0018181818181818182	0.0018181818181818182
upper_aerodigestive_tract.carcinoma.squamous_cell_carcinoma	-0.18448651481411954	0.043571993310810214	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0018181818181818182	0.0018181818181818182
breast	-0.20109673649995255	0.04970543954365315	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0018181818181818182	0.0018181818181818182
lung	-0.20597961333387418	0.012378635504360795	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0018181818181818182	0.0018181818181818182
lung.carcinoma.small_cell_carcinoma	-0.2511086834035517	0.011874838927035128	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0018181818181818182	0.0018181818181818182
large_intestine.carcinoma.adenocarcinoma	-0.2539430622373624	0.00966647398700251	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0018181818181818182	0.0018181818181818182
large_intestine	-0.2763056004863955	0.009793306296957535	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0018181818181818182	0.0018181818181818182
carcinoma	-0.4128669846408565	0.010084110814235414	1.0	0.00015384615384615385	0.00015384615384615385	1.0	0.0018181818181818182	0.0018181818181818182
